seed,checkpoint,group,contrast,n,delta_accuracy_pct_a_minus_b,acc_a,acc_b,mean_reported_numops,mean_relevant_updates,mean_total_ops,mean_prefix_words,delta_stale_wrong_pct_a_minus_b,stale_wrong_a,stale_wrong_b
43022,chck_80M,rel3_stale_available_not_gold,CminusR,296,10.472972972972972,27.7027027027027,17.22972972972973,3.1013513513513513,3.0,9.54054054054054,141.93243243243242,1.9969483120350944,41.58878504672897,39.59183673469388
43022,chck_80M,rel3_stale_available_not_gold,RminusC,296,-10.472972972972972,17.22972972972973,27.7027027027027,3.1013513513513513,3.0,9.54054054054054,141.93243243243242,-1.9969483120350944,39.59183673469388,41.58878504672897
43022,chck_80M,rel3_stale_available_not_gold,RminusV,296,-8.445945945945947,17.22972972972973,25.675675675675677,3.1013513513513513,3.0,9.54054054054054,141.93243243243242,6.410018552875698,39.59183673469388,33.18181818181818
43022,chck_80M,rel3_total10,VminusC,205,6.829268292682926,26.341463414634145,19.51219512195122,3.0585365853658537,3.0,10.0,142.14634146341464,-11.973684210526315,27.5,39.473684210526315
43022,chck_80M,rel3_total10,VminusR,205,10.243902439024389,26.341463414634145,16.097560975609756,3.0585365853658537,3.0,10.0,142.14634146341464,-11.524390243902438,27.5,39.02439024390244
43022,chck_80M,rel3_total10,CminusR,205,3.414634146341463,19.51219512195122,16.097560975609756,3.0585365853658537,3.0,10.0,142.14634146341464,0.4492939666238769,39.473684210526315,39.02439024390244
43022,chck_80M,rel3_total10,RminusC,205,-3.414634146341463,16.097560975609756,19.51219512195122,3.0585365853658537,3.0,10.0,142.14634146341464,-0.4492939666238769,39.02439024390244,39.473684210526315
43022,chck_80M,rel3_total10,RminusV,205,-10.243902439024389,16.097560975609756,26.341463414634145,3.0585365853658537,3.0,10.0,142.14634146341464,11.524390243902438,39.02439024390244,27.5
43022,chck_80M,rel3_total11,VminusC,227,0.44052863436123246,23.788546255506606,23.348017621145374,3.0881057268722465,3.0,11.0,149.30837004405285,-17.428571428571427,28.571428571428573,46.0
43022,chck_80M,rel3_total11,VminusR,227,6.607929515418501,23.788546255506606,17.180616740088105,3.0881057268722465,3.0,11.0,149.30837004405285,-16.526610644257705,28.571428571428573,45.09803921568628
43022,chck_80M,rel3_total11,CminusR,227,6.167400881057269,23.348017621145374,17.180616740088105,3.0881057268722465,3.0,11.0,149.30837004405285,0.9019607843137223,46.0,45.09803921568628
43022,chck_80M,rel3_total11,RminusC,227,-6.167400881057269,17.180616740088105,23.348017621145374,3.0881057268722465,3.0,11.0,149.30837004405285,-0.9019607843137223,45.09803921568628,46.0
43022,chck_80M,rel3_total11,RminusV,227,-6.607929515418501,17.180616740088105,23.788546255506606,3.0881057268722465,3.0,11.0,149.30837004405285,16.526610644257705,45.09803921568628,28.571428571428573
43022,chck_80M,rel3_total12,VminusC,259,0.7722007722007724,25.096525096525095,24.324324324324323,3.1235521235521237,3.0,12.0,158.23938223938225,-4.367555303460016,39.53488372093023,43.90243902439025
43022,chck_80M,rel3_total12,VminusR,259,7.722007722007721,25.096525096525095,17.374517374517374,3.1235521235521237,3.0,12.0,158.23938223938225,-5.563155494756046,39.53488372093023,45.09803921568628
43022,chck_80M,rel3_total12,CminusR,259,6.949806949806948,24.324324324324323,17.374517374517374,3.1235521235521237,3.0,12.0,158.23938223938225,-1.1956001912960303,43.90243902439025,45.09803921568628
43022,chck_80M,rel3_total12,RminusC,259,-6.949806949806948,17.374517374517374,24.324324324324323,3.1235521235521237,3.0,12.0,158.23938223938225,1.1956001912960303,45.09803921568628,43.90243902439025
43022,chck_80M,rel3_total12,RminusV,259,-7.722007722007721,17.374517374517374,25.096525096525095,3.1235521235521237,3.0,12.0,158.23938223938225,5.563155494756046,45.09803921568628,39.53488372093023
43022,chck_80M,rel3_total3,VminusC,12,8.333333333333332,25.0,16.666666666666668,3.0,3.0,3.0,88.75,-100.0,0.0,100.0
43022,chck_80M,rel3_total3,VminusR,12,8.333333333333332,25.0,16.666666666666668,3.0,3.0,3.0,88.75,-100.0,0.0,100.0
43022,chck_80M,rel3_total3,CminusR,12,0.0,16.666666666666668,16.666666666666668,3.0,3.0,3.0,88.75,0.0,100.0,100.0
43022,chck_80M,rel3_total3,RminusC,12,0.0,16.666666666666668,16.666666666666668,3.0,3.0,3.0,88.75,0.0,100.0,100.0
43022,chck_80M,rel3_total3,RminusV,12,-8.333333333333332,16.666666666666668,25.0,3.0,3.0,3.0,88.75,100.0,100.0,0.0
43022,chck_80M,rel3_total4,VminusC,21,0.0,19.047619047619047,19.047619047619047,3.0,3.0,4.0,97.23809523809524,15.0,40.0,25.0
43022,chck_80M,rel3_total4,VminusR,21,4.761904761904761,19.047619047619047,14.285714285714286,3.0,3.0,4.0,97.23809523809524,0.0,40.0,40.0
43022,chck_80M,rel3_total4,CminusR,21,4.761904761904761,19.047619047619047,14.285714285714286,3.0,3.0,4.0,97.23809523809524,-15.0,25.0,40.0
43022,chck_80M,rel3_total4,RminusC,21,-4.761904761904761,14.285714285714286,19.047619047619047,3.0,3.0,4.0,97.23809523809524,15.0,40.0,25.0
43022,chck_80M,rel3_total4,RminusV,21,-4.761904761904761,14.285714285714286,19.047619047619047,3.0,3.0,4.0,97.23809523809524,0.0,40.0,40.0
43022,chck_80M,rel3_total5,VminusC,49,-4.081632653061224,18.367346938775512,22.448979591836736,3.0,3.0,5.0,103.16326530612245,-9.523809523809518,33.333333333333336,42.857142857142854
43022,chck_80M,rel3_total5,VminusR,49,-2.04081632653061,18.367346938775512,20.408163265306122,3.0,3.0,5.0,103.16326530612245,8.333333333333336,33.333333333333336,25.0
43022,chck_80M,rel3_total5,CminusR,49,2.0408163265306136,22.448979591836736,20.408163265306122,3.0,3.0,5.0,103.16326530612245,17.857142857142854,42.857142857142854,25.0
43022,chck_80M,rel3_total5,RminusC,49,-2.0408163265306136,20.408163265306122,22.448979591836736,3.0,3.0,5.0,103.16326530612245,-17.857142857142854,25.0,42.857142857142854
43022,chck_80M,rel3_total5,RminusV,49,2.04081632653061,20.408163265306122,18.367346938775512,3.0,3.0,5.0,103.16326530612245,-8.333333333333336,25.0,33.333333333333336
43022,chck_80M,rel3_total6,VminusC,66,4.545454545454547,27.272727272727273,22.727272727272727,3.0,3.0,6.0,110.27272727272727,7.692307692307693,46.15384615384615,38.46153846153846
43022,chck_80M,rel3_total6,VminusR,66,13.636363636363637,27.272727272727273,13.636363636363637,3.0,3.0,6.0,110.27272727272727,2.4038461538461533,46.15384615384615,43.75
43022,chck_80M,rel3_total6,CminusR,66,9.09090909090909,22.727272727272727,13.636363636363637,3.0,3.0,6.0,110.27272727272727,-5.28846153846154,38.46153846153846,43.75
43022,chck_80M,rel3_total6,RminusC,66,-9.09090909090909,13.636363636363637,22.727272727272727,3.0,3.0,6.0,110.27272727272727,5.28846153846154,43.75,38.46153846153846
43022,chck_80M,rel3_total6,RminusV,66,-13.636363636363637,13.636363636363637,27.272727272727273,3.0,3.0,6.0,110.27272727272727,-2.4038461538461533,43.75,46.15384615384615
43022,chck_80M,rel3_total7,VminusC,97,4.123711340206185,26.804123711340207,22.68041237113402,3.0309278350515463,3.0,7.0,119.22680412371135,-21.428571428571427,28.571428571428573,50.0
43022,chck_80M,rel3_total7,VminusR,97,11.34020618556701,26.804123711340207,15.463917525773196,3.0309278350515463,3.0,7.0,119.22680412371135,3.571428571428573,28.571428571428573,25.0
43022,chck_80M,rel3_total7,CminusR,97,7.216494845360826,22.68041237113402,15.463917525773196,3.0309278350515463,3.0,7.0,119.22680412371135,25.0,50.0,25.0
43022,chck_80M,rel3_total7,RminusC,97,-7.216494845360826,15.463917525773196,22.68041237113402,3.0309278350515463,3.0,7.0,119.22680412371135,-25.0,25.0,50.0
43022,chck_80M,rel3_total7,RminusV,97,-11.34020618556701,15.463917525773196,26.804123711340207,3.0309278350515463,3.0,7.0,119.22680412371135,-3.571428571428573,25.0,28.571428571428573
43022,chck_80M,rel3_total8,VminusC,126,0.0,26.19047619047619,26.19047619047619,3.0396825396825395,3.0,8.0,126.69047619047619,10.294117647058826,35.294117647058826,25.0
43022,chck_80M,rel3_total8,VminusR,126,10.317460317460316,26.19047619047619,15.873015873015873,3.0396825396825395,3.0,8.0,126.69047619047619,1.9607843137254903,35.294117647058826,33.333333333333336
43022,chck_80M,rel3_total8,CminusR,126,10.317460317460316,26.19047619047619,15.873015873015873,3.0396825396825395,3.0,8.0,126.69047619047619,-8.333333333333336,25.0,33.333333333333336
43022,chck_80M,rel3_total8,RminusC,126,-10.317460317460316,15.873015873015873,26.19047619047619,3.0396825396825395,3.0,8.0,126.69047619047619,8.333333333333336,33.333333333333336,25.0
43022,chck_80M,rel3_total8,RminusV,126,-10.317460317460316,15.873015873015873,26.19047619047619,3.0396825396825395,3.0,8.0,126.69047619047619,-1.9607843137254903,33.333333333333336,35.294117647058826
43022,chck_80M,rel3_total9,VminusC,168,6.547619047619051,33.92857142857143,27.38095238095238,3.0535714285714284,3.0,9.0,134.08928571428572,-5.517241379310342,34.48275862068966,40.0
43022,chck_80M,rel3_total9,VminusR,168,13.095238095238098,33.92857142857143,20.833333333333332,3.0535714285714284,3.0,9.0,134.08928571428572,0.19704433497537366,34.48275862068966,34.285714285714285
43022,chck_80M,rel3_total9,CminusR,168,6.5476190476190474,27.38095238095238,20.833333333333332,3.0535714285714284,3.0,9.0,134.08928571428572,5.714285714285715,40.0,34.285714285714285
43022,chck_80M,rel3_total9,RminusC,168,-6.5476190476190474,20.833333333333332,27.38095238095238,3.0535714285714284,3.0,9.0,134.08928571428572,-5.714285714285715,34.285714285714285,40.0
43022,chck_80M,rel3_total9,RminusV,168,-13.095238095238098,20.833333333333332,33.92857142857143,3.0535714285714284,3.0,9.0,134.08928571428572,-0.19704433497537366,34.285714285714285,34.48275862068966
43022,chck_80M,rel4_lastrel_final_0,VminusC,611,4.25531914893617,28.805237315875615,24.549918166939445,4.016366612111293,4.0,10.297872340425531,145.3698854337152,-10.189853719265486,32.773109243697476,42.96296296296296
43022,chck_80M,rel4_lastrel_final_0,VminusR,611,9.983633387888709,28.805237315875615,18.821603927986907,4.016366612111293,4.0,10.297872340425531,145.3698854337152,-14.123442480440453,32.773109243697476,46.89655172413793
43022,chck_80M,rel4_lastrel_final_0,CminusR,611,5.728314238952539,24.549918166939445,18.821603927986907,4.016366612111293,4.0,10.297872340425531,145.3698854337152,-3.933588761174967,42.96296296296296,46.89655172413793
43022,chck_80M,rel4_lastrel_final_0,RminusC,611,-5.728314238952539,18.821603927986907,24.549918166939445,4.016366612111293,4.0,10.297872340425531,145.3698854337152,3.933588761174967,46.89655172413793,42.96296296296296
43022,chck_80M,rel4_lastrel_final_0,RminusV,611,-9.983633387888709,18.821603927986907,28.805237315875615,4.016366612111293,4.0,10.297872340425531,145.3698854337152,14.123442480440453,46.89655172413793,32.773109243697476
43022,chck_80M,rel4_lastrel_final_1,VminusC,501,13.173652694610777,38.32335329341317,25.149700598802394,4.023952095808383,4.0,9.684630738522953,139.95808383233532,-2.0953956437827443,39.784946236559136,41.88034188034188
43022,chck_80M,rel4_lastrel_final_1,VminusR,501,11.576846307385225,38.32335329341317,26.746506986027946,4.023952095808383,4.0,9.684630738522953,139.95808383233532,-17.232597623089987,39.784946236559136,57.01754385964912
43022,chck_80M,rel4_lastrel_final_1,CminusR,501,-1.596806387225552,25.149700598802394,26.746506986027946,4.023952095808383,4.0,9.684630738522953,139.95808383233532,-15.137201979307243,41.88034188034188,57.01754385964912
43022,chck_80M,rel4_lastrel_final_1,RminusC,501,1.596806387225552,26.746506986027946,25.149700598802394,4.023952095808383,4.0,9.684630738522953,139.95808383233532,15.137201979307243,57.01754385964912,41.88034188034188
43022,chck_80M,rel4_lastrel_final_1,RminusV,501,-11.576846307385225,26.746506986027946,38.32335329341317,4.023952095808383,4.0,9.684630738522953,139.95808383233532,17.232597623089987,57.01754385964912,39.784946236559136
43022,chck_80M,rel4_postrel_ops_0,VminusC,501,13.173652694610777,38.32335329341317,25.149700598802394,4.023952095808383,4.0,9.684630738522953,139.95808383233532,-2.0953956437827443,39.784946236559136,41.88034188034188
43022,chck_80M,rel4_postrel_ops_0,VminusR,501,11.576846307385225,38.32335329341317,26.746506986027946,4.023952095808383,4.0,9.684630738522953,139.95808383233532,-17.232597623089987,39.784946236559136,57.01754385964912
43022,chck_80M,rel4_postrel_ops_0,CminusR,501,-1.596806387225552,25.149700598802394,26.746506986027946,4.023952095808383,4.0,9.684630738522953,139.95808383233532,-15.137201979307243,41.88034188034188,57.01754385964912
43022,chck_80M,rel4_postrel_ops_0,RminusC,501,1.596806387225552,26.746506986027946,25.149700598802394,4.023952095808383,4.0,9.684630738522953,139.95808383233532,15.137201979307243,57.01754385964912,41.88034188034188
43022,chck_80M,rel4_postrel_ops_0,RminusV,501,-11.576846307385225,26.746506986027946,38.32335329341317,4.023952095808383,4.0,9.684630738522953,139.95808383233532,17.232597623089987,57.01754385964912,39.784946236559136
43022,chck_80M,rel4_postrel_ops_1,VminusC,280,7.5,35.0,27.5,4.025,4.0,9.925,141.92857142857142,-6.18661257606491,37.93103448275862,44.11764705882353
43022,chck_80M,rel4_postrel_ops_1,VminusR,280,12.857142857142858,35.0,22.142857142857142,4.025,4.0,9.925,141.92857142857142,-12.77319086935406,37.93103448275862,50.70422535211268
43022,chck_80M,rel4_postrel_ops_1,CminusR,280,5.357142857142858,27.5,22.142857142857142,4.025,4.0,9.925,141.92857142857142,-6.586578293289151,44.11764705882353,50.70422535211268
43022,chck_80M,rel4_postrel_ops_1,RminusC,280,-5.357142857142858,22.142857142857142,27.5,4.025,4.0,9.925,141.92857142857142,6.586578293289151,50.70422535211268,44.11764705882353
43022,chck_80M,rel4_postrel_ops_1,RminusV,280,-12.857142857142858,22.142857142857142,35.0,4.025,4.0,9.925,141.92857142857142,12.77319086935406,50.70422535211268,37.93103448275862
43022,chck_80M,rel4_postrel_ops_2,VminusC,163,0.0,26.993865030674847,26.993865030674847,4.012269938650307,4.0,10.325153374233128,144.86503067484662,-19.444444444444443,30.555555555555557,50.0
43022,chck_80M,rel4_postrel_ops_2,VminusR,163,9.202453987730063,26.993865030674847,17.791411042944784,4.012269938650307,4.0,10.325153374233128,144.86503067484662,-18.33333333333333,30.555555555555557,48.888888888888886
43022,chck_80M,rel4_postrel_ops_2,CminusR,163,9.202453987730063,26.993865030674847,17.791411042944784,4.012269938650307,4.0,10.325153374233128,144.86503067484662,1.1111111111111143,50.0,48.888888888888886
43022,chck_80M,rel4_postrel_ops_2,RminusC,163,-9.202453987730063,17.791411042944784,26.993865030674847,4.012269938650307,4.0,10.325153374233128,144.86503067484662,-1.1111111111111143,48.888888888888886,50.0
43022,chck_80M,rel4_postrel_ops_2,RminusV,163,-9.202453987730063,17.791411042944784,26.993865030674847,4.012269938650307,4.0,10.325153374233128,144.86503067484662,18.33333333333333,48.888888888888886,30.555555555555557
43022,chck_80M,rel4_postrel_ops_3,VminusC,90,3.333333333333332,22.22222222222222,18.88888888888889,4.011111111111111,4.0,10.644444444444444,148.88888888888889,-4.945054945054945,30.76923076923077,35.714285714285715
43022,chck_80M,rel4_postrel_ops_3,VminusR,90,8.888888888888888,22.22222222222222,13.333333333333334,4.011111111111111,4.0,10.644444444444444,148.88888888888889,-12.98076923076923,30.76923076923077,43.75
43022,chck_80M,rel4_postrel_ops_3,CminusR,90,5.555555555555555,18.88888888888889,13.333333333333334,4.011111111111111,4.0,10.644444444444444,148.88888888888889,-8.035714285714285,35.714285714285715,43.75
43022,chck_80M,rel4_postrel_ops_3,RminusC,90,-5.555555555555555,13.333333333333334,18.88888888888889,4.011111111111111,4.0,10.644444444444444,148.88888888888889,8.035714285714285,43.75,35.714285714285715
43022,chck_80M,rel4_postrel_ops_3,RminusV,90,-8.888888888888888,13.333333333333334,22.22222222222222,4.011111111111111,4.0,10.644444444444444,148.88888888888889,12.98076923076923,43.75,30.76923076923077
43022,chck_80M,rel4_postrel_ops_4,VminusC,48,0.0,16.666666666666668,16.666666666666668,4.0,4.0,11.0,152.45833333333334,-11.904761904761905,16.666666666666668,28.571428571428573
43022,chck_80M,rel4_postrel_ops_4,VminusR,48,-2.083333333333332,16.666666666666668,18.75,4.0,4.0,11.0,152.45833333333334,-11.904761904761905,16.666666666666668,28.571428571428573
43022,chck_80M,rel4_postrel_ops_4,CminusR,48,-2.083333333333332,16.666666666666668,18.75,4.0,4.0,11.0,152.45833333333334,0.0,28.571428571428573,28.571428571428573
43022,chck_80M,rel4_postrel_ops_4,RminusC,48,2.083333333333332,18.75,16.666666666666668,4.0,4.0,11.0,152.45833333333334,0.0,28.571428571428573,28.571428571428573
43022,chck_80M,rel4_postrel_ops_4,RminusV,48,2.083333333333332,18.75,16.666666666666668,4.0,4.0,11.0,152.45833333333334,11.904761904761905,28.571428571428573,16.666666666666668
43022,chck_80M,rel4_postrel_ops_5,VminusC,20,5.0,20.0,15.0,4.0,4.0,11.25,156.35,0.0,33.333333333333336,33.333333333333336
43022,chck_80M,rel4_postrel_ops_5,VminusR,20,10.0,20.0,10.0,4.0,4.0,11.25,156.35,0.0,33.333333333333336,33.333333333333336
43022,chck_80M,rel4_postrel_ops_5,CminusR,20,5.0,15.0,10.0,4.0,4.0,11.25,156.35,0.0,33.333333333333336,33.333333333333336
43022,chck_80M,rel4_postrel_ops_5,RminusC,20,-5.0,10.0,15.0,4.0,4.0,11.25,156.35,0.0,33.333333333333336,33.333333333333336
43022,chck_80M,rel4_postrel_ops_5,RminusV,20,-10.0,10.0,20.0,4.0,4.0,11.25,156.35,0.0,33.333333333333336,33.333333333333336
43022,chck_80M,rel4_postrel_ops_6,VminusC,10,10.0,20.0,10.0,4.0,4.0,11.9,162.3,0.0,0.0,0.0
43022,chck_80M,rel4_postrel_ops_6,VminusR,10,10.0,20.0,10.0,4.0,4.0,11.9,162.3,0.0,0.0,0.0
43022,chck_80M,rel4_postrel_ops_6,CminusR,10,0.0,10.0,10.0,4.0,4.0,11.9,162.3,0.0,0.0,0.0
43022,chck_80M,rel4_postrel_ops_6,RminusC,10,0.0,10.0,10.0,4.0,4.0,11.9,162.3,0.0,0.0,0.0
43022,chck_80M,rel4_postrel_ops_6,RminusV,10,-10.0,10.0,20.0,4.0,4.0,11.9,162.3,0.0,0.0,0.0
43022,chck_80M,rel4_stale_available_not_gold,VminusC,326,12.269938650306752,34.969325153374236,22.699386503067483,4.015337423312883,4.0,10.13803680981595,141.23006134969324,-6.611260856543879,35.84905660377358,42.46031746031746
43022,chck_80M,rel4_stale_available_not_gold,VminusR,326,14.417177914110432,34.969325153374236,20.552147239263803,4.015337423312883,4.0,10.13803680981595,141.23006134969324,-15.502294747577771,35.84905660377358,51.351351351351354
43022,chck_80M,rel4_stale_available_not_gold,CminusR,326,2.14723926380368,22.699386503067483,20.552147239263803,4.015337423312883,4.0,10.13803680981595,141.23006134969324,-8.891033891033892,42.46031746031746,51.351351351351354
43022,chck_80M,rel4_stale_available_not_gold,RminusC,326,-2.14723926380368,20.552147239263803,22.699386503067483,4.015337423312883,4.0,10.13803680981595,141.23006134969324,8.891033891033892,51.351351351351354,42.46031746031746
43022,chck_80M,rel4_stale_available_not_gold,RminusV,326,-14.417177914110432,20.552147239263803,34.969325153374236,4.015337423312883,4.0,10.13803680981595,141.23006134969324,15.502294747577771,51.351351351351354,35.84905660377358
43022,chck_80M,rel4_total10,VminusC,178,9.550561797752813,37.07865168539326,27.528089887640448,4.01685393258427,4.0,10.0,142.0505617977528,-7.82241014799154,36.36363636363637,44.18604651162791
43022,chck_80M,rel4_total10,VminusR,178,14.04494382022472,37.07865168539326,23.03370786516854,4.01685393258427,4.0,10.0,142.0505617977528,-15.810276679841891,36.36363636363637,52.17391304347826
43022,chck_80M,rel4_total10,CminusR,178,4.494382022471907,27.528089887640448,23.03370786516854,4.01685393258427,4.0,10.0,142.0505617977528,-7.987866531850351,44.18604651162791,52.17391304347826
43022,chck_80M,rel4_total10,RminusC,178,-4.494382022471907,23.03370786516854,27.528089887640448,4.01685393258427,4.0,10.0,142.0505617977528,7.987866531850351,52.17391304347826,44.18604651162791
43022,chck_80M,rel4_total10,RminusV,178,-14.04494382022472,23.03370786516854,37.07865168539326,4.01685393258427,4.0,10.0,142.0505617977528,15.810276679841891,52.17391304347826,36.36363636363637
43022,chck_80M,rel4_total11,VminusC,237,5.485232067510552,31.645569620253166,26.160337552742615,4.033755274261603,4.0,11.0,150.61603375527426,-3.2860601867865817,30.612244897959183,33.898305084745765
43022,chck_80M,rel4_total11,VminusR,237,14.767932489451479,31.645569620253166,16.877637130801688,4.033755274261603,4.0,11.0,150.61603375527426,-11.178799878160223,30.612244897959183,41.791044776119406
43022,chck_80M,rel4_total11,CminusR,237,9.282700421940927,26.160337552742615,16.877637130801688,4.033755274261603,4.0,11.0,150.61603375527426,-7.892739691373642,33.898305084745765,41.791044776119406
43022,chck_80M,rel4_total11,RminusC,237,-9.282700421940927,16.877637130801688,26.160337552742615,4.033755274261603,4.0,11.0,150.61603375527426,7.892739691373642,41.791044776119406,33.898305084745765
43022,chck_80M,rel4_total11,RminusV,237,-14.767932489451479,16.877637130801688,31.645569620253166,4.033755274261603,4.0,11.0,150.61603375527426,11.178799878160223,41.791044776119406,30.612244897959183
43022,chck_80M,rel4_total12,VminusC,318,9.433962264150946,33.333333333333336,23.89937106918239,4.028301886792453,4.0,12.0,159.48742138364778,4.01671697237056,42.3728813559322,38.35616438356164
43022,chck_80M,rel4_total12,VminusR,318,8.490566037735853,33.333333333333336,24.842767295597483,4.028301886792453,4.0,12.0,159.48742138364778,-5.453205600589541,42.3728813559322,47.82608695652174
43022,chck_80M,rel4_total12,CminusR,318,-0.9433962264150928,23.89937106918239,24.842767295597483,4.028301886792453,4.0,12.0,159.48742138364778,-9.469922572960101,38.35616438356164,47.82608695652174
43022,chck_80M,rel4_total12,RminusC,318,0.9433962264150928,24.842767295597483,23.89937106918239,4.028301886792453,4.0,12.0,159.48742138364778,9.469922572960101,47.82608695652174,38.35616438356164
43022,chck_80M,rel4_total12,RminusV,318,-8.490566037735853,24.842767295597483,33.333333333333336,4.028301886792453,4.0,12.0,159.48742138364778,5.453205600589541,47.82608695652174,42.3728813559322
43022,chck_80M,rel4_total4,VminusC,6,0.0,0.0,0.0,4.0,4.0,4.0,92.16666666666667,nan,nan,nan
43022,chck_80M,rel4_total4,VminusR,6,0.0,0.0,0.0,4.0,4.0,4.0,92.16666666666667,nan,nan,nan
43022,chck_80M,rel4_total4,CminusR,6,0.0,0.0,0.0,4.0,4.0,4.0,92.16666666666667,nan,nan,nan
43022,chck_80M,rel4_total4,RminusC,6,0.0,0.0,0.0,4.0,4.0,4.0,92.16666666666667,nan,nan,nan
43022,chck_80M,rel4_total4,RminusV,6,0.0,0.0,0.0,4.0,4.0,4.0,92.16666666666667,nan,nan,nan
43022,chck_80M,rel4_total5,VminusC,13,23.076923076923073,38.46153846153846,15.384615384615385,4.0,4.0,5.0,102.76923076923077,nan,nan,nan
43022,chck_80M,rel4_total5,VminusR,13,7.69230769230769,38.46153846153846,30.76923076923077,4.0,4.0,5.0,102.76923076923077,nan,nan,nan
43022,chck_80M,rel4_total5,CminusR,13,-15.384615384615385,15.384615384615385,30.76923076923077,4.0,4.0,5.0,102.76923076923077,nan,nan,nan
43022,chck_80M,rel4_total5,RminusC,13,15.384615384615385,30.76923076923077,15.384615384615385,4.0,4.0,5.0,102.76923076923077,nan,nan,nan
43022,chck_80M,rel4_total5,RminusV,13,-7.69230769230769,30.76923076923077,38.46153846153846,4.0,4.0,5.0,102.76923076923077,nan,nan,nan
43022,chck_80M,rel4_total6,VminusC,45,6.666666666666668,31.11111111111111,24.444444444444443,4.0,4.0,6.0,111.73333333333333,-20.0,20.0,40.0
43022,chck_80M,rel4_total6,VminusR,45,8.88888888888889,31.11111111111111,22.22222222222222,4.0,4.0,6.0,111.73333333333333,-24.444444444444443,20.0,44.44444444444444
43022,chck_80M,rel4_total6,CminusR,45,2.2222222222222214,24.444444444444443,22.22222222222222,4.0,4.0,6.0,111.73333333333333,-4.444444444444443,40.0,44.44444444444444
43022,chck_80M,rel4_total6,RminusC,45,-2.2222222222222214,22.22222222222222,24.444444444444443,4.0,4.0,6.0,111.73333333333333,4.444444444444443,44.44444444444444,40.0
43022,chck_80M,rel4_total6,RminusV,45,-8.88888888888889,22.22222222222222,31.11111111111111,4.0,4.0,6.0,111.73333333333333,24.444444444444443,44.44444444444444,20.0
43022,chck_80M,rel4_total7,VminusC,73,13.698630136986303,39.726027397260275,26.027397260273972,4.0,4.0,7.0,119.13698630136986,-36.9281045751634,35.294117647058826,72.22222222222223
43022,chck_80M,rel4_total7,VminusR,73,15.068493150684933,39.726027397260275,24.65753424657534,4.0,4.0,7.0,119.13698630136986,-41.17647058823529,35.294117647058826,76.47058823529412
43022,chck_80M,rel4_total7,CminusR,73,1.3698630136986303,26.027397260273972,24.65753424657534,4.0,4.0,7.0,119.13698630136986,-4.248366013071887,72.22222222222223,76.47058823529412
43022,chck_80M,rel4_total7,RminusC,73,-1.3698630136986303,24.65753424657534,26.027397260273972,4.0,4.0,7.0,119.13698630136986,4.248366013071887,76.47058823529412,72.22222222222223
43022,chck_80M,rel4_total7,RminusV,73,-15.068493150684933,24.65753424657534,39.726027397260275,4.0,4.0,7.0,119.13698630136986,41.17647058823529,76.47058823529412,35.294117647058826
43022,chck_80M,rel4_total8,VminusC,107,5.607476635514018,29.906542056074766,24.299065420560748,4.009345794392523,4.0,8.0,126.03738317757009,1.7786561264822112,40.90909090909091,39.130434782608695
43022,chck_80M,rel4_total8,VminusR,107,5.607476635514018,29.906542056074766,24.299065420560748,4.009345794392523,4.0,8.0,126.03738317757009,-21.590909090909093,40.90909090909091,62.5
43022,chck_80M,rel4_total8,CminusR,107,0.0,24.299065420560748,24.299065420560748,4.009345794392523,4.0,8.0,126.03738317757009,-23.369565217391305,39.130434782608695,62.5
43022,chck_80M,rel4_total8,RminusC,107,0.0,24.299065420560748,24.299065420560748,4.009345794392523,4.0,8.0,126.03738317757009,23.369565217391305,62.5,39.130434782608695
43022,chck_80M,rel4_total8,RminusV,107,-5.607476635514018,24.299065420560748,29.906542056074766,4.009345794392523,4.0,8.0,126.03738317757009,21.590909090909093,62.5,40.90909090909091
43022,chck_80M,rel4_total9,VminusC,135,7.407407407407408,30.37037037037037,22.962962962962962,4.007407407407407,4.0,9.0,134.38518518518518,-22.02797202797203,31.818181818181817,53.84615384615385
43022,chck_80M,rel4_total9,VminusR,135,7.407407407407408,30.37037037037037,22.962962962962962,4.007407407407407,4.0,9.0,134.38518518518518,-27.441077441077443,31.818181818181817,59.25925925925926
43022,chck_80M,rel4_total9,CminusR,135,0.0,22.962962962962962,22.962962962962962,4.007407407407407,4.0,9.0,134.38518518518518,-5.413105413105413,53.84615384615385,59.25925925925926
43022,chck_80M,rel4_total9,RminusC,135,0.0,22.962962962962962,22.962962962962962,4.007407407407407,4.0,9.0,134.38518518518518,5.413105413105413,59.25925925925926,53.84615384615385
43022,chck_80M,rel4_total9,RminusV,135,-7.407407407407408,22.962962962962962,30.37037037037037,4.007407407407407,4.0,9.0,134.38518518518518,27.441077441077443,59.25925925925926,31.818181818181817
43022,chck_80M,rel5_lastrel_final_0,VminusC,164,2.4390243902439046,21.951219512195124,19.51219512195122,5.0,5.0,10.75609756097561,149.4329268292683,-6.53846153846154,38.46153846153846,45.0
43022,chck_80M,rel5_lastrel_final_0,VminusR,164,7.9268292682926855,21.951219512195124,14.024390243902438,5.0,5.0,10.75609756097561,149.4329268292683,-15.705128205128204,38.46153846153846,54.166666666666664
