seed,arm,checkpoint,group,n,accuracy_pct,mean_reported_numops,mean_relevant_updates,mean_total_ops,mean_prefix_words,mean_prefix_tokens,stale_available_not_gold_n,stale_pick_pct_among_wrong_stale_available_not_gold,stale_pick_pct_among_all_wrong
43022,R,chck_80M,rel3_postrel_ops_8,4,0.0,3.0,3.0,11.5,158.5,208.5,0,nan,0.0
43022,R,chck_80M,rel3_postrel_ops_9,1,0.0,3.0,3.0,12.0,161.0,214.0,0,nan,0.0
43022,R,chck_80M,rel3_stale_available_not_gold,296,17.22972972972973,3.1013513513513513,3.0,9.54054054054054,141.93243243243242,186.7939189189189,296,39.59183673469388,39.59183673469388
43022,R,chck_80M,rel3_total10,205,16.097560975609756,3.0585365853658537,3.0,10.0,142.14634146341464,188.09268292682927,51,39.02439024390244,9.30232558139535
43022,R,chck_80M,rel3_total11,227,17.180616740088105,3.0881057268722465,3.0,11.0,149.30837004405285,198.04845814977975,61,45.09803921568628,12.23404255319149
43022,R,chck_80M,rel3_total12,259,17.374517374517374,3.1235521235521237,3.0,12.0,158.23938223938225,209.5830115830116,59,45.09803921568628,10.74766355140187
43022,R,chck_80M,rel3_total3,12,16.666666666666668,3.0,3.0,3.0,88.75,115.08333333333333,1,100.0,10.0
43022,R,chck_80M,rel3_total4,21,14.285714285714286,3.0,3.0,4.0,97.23809523809524,126.52380952380952,5,40.0,11.11111111111111
43022,R,chck_80M,rel3_total5,49,20.408163265306122,3.0,3.0,5.0,103.16326530612245,135.0204081632653,9,25.0,5.128205128205129
43022,R,chck_80M,rel3_total6,66,13.636363636363637,3.0,3.0,6.0,110.27272727272727,145.15151515151516,18,43.75,12.280701754385966
43022,R,chck_80M,rel3_total7,97,15.463917525773196,3.0309278350515463,3.0,7.0,119.22680412371135,156.88659793814432,21,25.0,4.878048780487805
43022,R,chck_80M,rel3_total8,126,15.873015873015873,3.0396825396825395,3.0,8.0,126.69047619047619,167.1904761904762,27,33.333333333333336,6.60377358490566
43022,R,chck_80M,rel3_total9,168,20.833333333333332,3.0535714285714284,3.0,9.0,134.08928571428572,177.25,44,34.285714285714285,9.022556390977444
43022,R,chck_80M,rel4_lastrel_final_0,611,18.821603927986907,4.016366612111293,4.0,10.297872340425531,145.3698854337152,191.9656301145663,173,46.89655172413793,13.709677419354838
43022,R,chck_80M,rel4_lastrel_final_1,501,26.746506986027946,4.023952095808383,4.0,9.684630738522953,139.95808383233532,184.9560878243513,153,57.01754385964912,17.71117166212534
43022,R,chck_80M,rel4_postrel_ops_0,501,26.746506986027946,4.023952095808383,4.0,9.684630738522953,139.95808383233532,184.9560878243513,153,57.01754385964912,17.71117166212534
43022,R,chck_80M,rel4_postrel_ops_1,280,22.142857142857142,4.025,4.0,9.925,141.92857142857142,187.42857142857142,88,50.70422535211268,16.513761467889907
43022,R,chck_80M,rel4_postrel_ops_2,163,17.791411042944784,4.012269938650307,4.0,10.325153374233128,144.86503067484662,191.54601226993864,50,48.888888888888886,16.417910447761194
43022,R,chck_80M,rel4_postrel_ops_3,90,13.333333333333334,4.011111111111111,4.0,10.644444444444444,148.88888888888889,196.5,19,43.75,8.974358974358974
43022,R,chck_80M,rel4_postrel_ops_4,48,18.75,4.0,4.0,11.0,152.45833333333334,201.125,9,28.571428571428573,5.128205128205129
43022,R,chck_80M,rel4_postrel_ops_5,20,10.0,4.0,4.0,11.25,156.35,205.9,4,33.333333333333336,5.555555555555555
43022,R,chck_80M,rel4_postrel_ops_6,10,10.0,4.0,4.0,11.9,162.3,213.2,3,0.0,0.0
43022,R,chck_80M,rel4_stale_available_not_gold,326,20.552147239263803,4.015337423312883,4.0,10.13803680981595,141.23006134969324,187.42331288343559,326,51.351351351351354,51.351351351351354
43022,R,chck_80M,rel4_total10,178,23.03370786516854,4.01685393258427,4.0,10.0,142.0505617977528,187.92696629213484,56,52.17391304347826,17.51824817518248
43022,R,chck_80M,rel4_total11,237,16.877637130801688,4.033755274261603,4.0,11.0,150.61603375527426,199.21518987341773,78,41.791044776119406,14.213197969543147
43022,R,chck_80M,rel4_total12,318,24.842767295597483,4.028301886792453,4.0,12.0,159.48742138364778,210.8930817610063,93,47.82608695652174,13.807531380753138
43022,R,chck_80M,rel4_total4,6,0.0,4.0,4.0,4.0,92.16666666666667,121.83333333333333,0,nan,0.0
43022,R,chck_80M,rel4_total5,13,30.76923076923077,4.0,4.0,5.0,102.76923076923077,134.46153846153845,1,nan,0.0
43022,R,chck_80M,rel4_total6,45,22.22222222222222,4.0,4.0,6.0,111.73333333333333,146.15555555555557,14,44.44444444444444,11.428571428571429
43022,R,chck_80M,rel4_total7,73,24.65753424657534,4.0,4.0,7.0,119.13698630136986,156.58904109589042,22,76.47058823529412,23.636363636363637
43022,R,chck_80M,rel4_total8,107,24.299065420560748,4.009345794392523,4.0,8.0,126.03738317757009,166.25233644859813,30,62.5,18.51851851851852
43022,R,chck_80M,rel4_total9,135,22.962962962962962,4.007407407407407,4.0,9.0,134.38518518518518,177.4,32,59.25925925925926,15.384615384615385
43022,R,chck_80M,rel5_lastrel_final_0,164,14.024390243902438,5.0,5.0,10.75609756097561,149.4329268292683,197.2621951219512,54,54.166666666666664,18.43971631205674
43022,R,chck_80M,rel5_lastrel_final_1,144,29.86111111111111,5.0,5.0,10.083333333333334,142.53472222222223,188.54166666666666,40,38.70967741935484,11.881188118811881
43022,R,chck_80M,rel5_postrel_ops_0,144,29.86111111111111,5.0,5.0,10.083333333333334,142.53472222222223,188.54166666666666,40,38.70967741935484,11.881188118811881
43022,R,chck_80M,rel5_postrel_ops_1,88,20.454545454545453,5.0,5.0,10.534090909090908,146.8068181818182,194.13636363636363,25,60.0,17.142857142857142
43022,R,chck_80M,rel5_postrel_ops_2,46,10.869565217391305,5.0,5.0,10.869565217391305,151.56521739130434,199.43478260869566,17,56.25,21.951219512195124
43022,R,chck_80M,rel5_postrel_ops_3,19,0.0,5.0,5.0,10.947368421052632,151.26315789473685,199.8421052631579,8,25.0,10.526315789473685
43022,R,chck_80M,rel5_postrel_ops_4,11,0.0,5.0,5.0,11.727272727272727,158.36363636363637,208.72727272727272,4,75.0,27.272727272727273
43022,R,chck_80M,rel5_stale_available_not_gold,94,15.957446808510639,5.0,5.0,10.106382978723405,141.68085106382978,187.7340425531915,94,48.10126582278481,48.10126582278481
43022,R,chck_80M,rel5_total10,66,19.696969696969695,5.0,5.0,10.0,143.84848484848484,189.66666666666666,19,46.666666666666664,13.20754716981132
43022,R,chck_80M,rel5_total11,82,26.829268292682926,5.0,5.0,11.0,148.3658536585366,196.85365853658536,24,47.61904761904762,16.666666666666668
43022,R,chck_80M,rel5_total12,88,23.863636363636363,5.0,5.0,12.0,157.1590909090909,208.29545454545453,20,53.333333333333336,11.940298507462687
43022,R,chck_80M,rel5_total6,1,0.0,5.0,5.0,6.0,100.0,134.0,0,nan,0.0
43022,R,chck_80M,rel5_total7,12,8.333333333333334,5.0,5.0,7.0,119.75,157.5,7,42.857142857142854,27.272727272727273
43022,R,chck_80M,rel5_total8,23,21.73913043478261,5.0,5.0,8.0,132.17391304347825,172.3913043478261,9,50.0,22.22222222222222
43022,R,chck_80M,rel5_total9,36,11.11111111111111,5.0,5.0,9.0,137.91666666666666,181.16666666666666,15,46.15384615384615,18.75
43022,R,chck_80M,rel_ge1,5239,17.961443023477763,2.632754342431762,2.5831265508684864,8.527772475663294,129.96087039511357,171.71654895972515,1221,46.93675889328063,11.051651931130758
43022,R,chck_80M,rel_ge1_postrel_ops_0,1850,21.675675675675677,2.9005405405405407,2.842162162162162,7.996756756756756,125.30054054054054,165.61081081081082,446,52.43553008595988,12.629399585921325
43022,R,chck_80M,rel_ge1_postrel_ops_1,1200,19.583333333333332,2.7533333333333334,2.7025,8.214166666666667,127.35333333333334,168.225,310,45.8498023715415,12.020725388601036
43022,R,chck_80M,rel_ge1_postrel_ops_10,15,6.666666666666667,1.1333333333333333,1.1333333333333333,11.466666666666667,153.4,203.93333333333334,0,nan,0.0
43022,R,chck_80M,rel_ge1_postrel_ops_11,6,0.0,1.0,1.0,12.0,150.0,199.66666666666666,0,nan,0.0
43022,R,chck_80M,rel_ge1_postrel_ops_2,817,15.544675642594859,2.627906976744186,2.5813953488372094,8.664626682986537,131.39779681762545,173.56181150550796,201,43.258426966292134,11.159420289855072
43022,R,chck_80M,rel_ge1_postrel_ops_3,513,14.035087719298245,2.46588693957115,2.415204678362573,9.015594541910332,133.67641325536061,176.7972709551657,120,45.714285714285715,10.884353741496598
43022,R,chck_80M,rel_ge1_postrel_ops_4,343,14.868804664723031,2.2915451895043732,2.250728862973761,9.177842565597668,136.70262390670553,180.2594752186589,70,42.3728813559322,8.561643835616438
43022,R,chck_80M,rel_ge1_postrel_ops_5,214,12.149532710280374,2.05607476635514,2.0186915887850465,9.686915887850468,139.06542056074767,183.89719626168224,38,40.625,6.914893617021277
43022,R,chck_80M,rel_ge1_postrel_ops_6,143,9.79020979020979,1.8601398601398602,1.8391608391608392,9.937062937062937,142.2027972027972,187.63636363636363,29,31.03448275862069,6.976744186046512
43022,R,chck_80M,rel_ge1_postrel_ops_7,75,12.0,1.5066666666666666,1.48,10.24,141.94666666666666,188.28,6,66.66666666666667,6.0606060606060606
43022,R,chck_80M,rel_ge1_postrel_ops_8,40,10.0,1.325,1.325,10.3,144.275,191.125,0,nan,0.0
43022,R,chck_80M,rel_ge1_postrel_ops_9,23,4.3478260869565215,1.3043478260869565,1.3043478260869565,11.130434782608695,161.08695652173913,210.34782608695653,1,0.0,0.0
43022,R,chck_80M,rel_updates_0,1541,47.631408176508764,0.0,0.0,3.388059701492537,88.73329007138221,116.29201817001947,0,nan,0.0
43022,R,chck_80M,rel_updates_1,1323,13.529856386999244,1.037037037037037,1.0,6.316704459561603,111.98185941043084,147.57520786092215,16,50.0,0.6118881118881119
43022,R,chck_80M,rel_updates_2,1266,18.64139020537125,2.085308056872038,2.0,8.171406003159557,125.77330173775671,166.53396524486573,489,48.19277108433735,19.41747572815534
43022,R,chck_80M,rel_updates_3,1230,17.15447154471545,3.0658536585365854,3.0,9.44308943089431,137.81463414634146,182.19024390243902,296,39.59183673469388,9.519136408243376
43022,R,chck_80M,rel_updates_4,1112,22.392086330935253,4.01978417266187,4.0,10.02158273381295,142.931654676259,188.80755395683454,326,51.351351351351354,15.41135573580533
43022,R,chck_80M,rel_updates_5,308,21.428571428571427,5.0,5.0,10.441558441558442,146.2077922077922,193.18506493506493,94,48.10126582278481,15.702479338842975
43022,R,chck_80M,reported_numops_0,1541,47.631408176508764,0.0,0.0,3.388059701492537,88.73329007138221,116.29201817001947,0,nan,0.0
43022,R,chck_80M,reported_numops_1,1274,12.794348508634222,1.0,1.0,6.229199372056515,111.54709576138147,146.89324960753532,0,nan,0.0
43022,R,chck_80M,reported_numops_2,1217,18.405916187345934,2.0,1.9597370583401807,8.054231717337716,125.22267871815941,165.67378800328677,481,48.175182481751825,19.939577039274923
43022,R,chck_80M,reported_numops_3,1240,17.661290322580644,3.0,2.9290322580645163,9.390322580645162,137.26693548387098,181.48629032258066,289,39.66244725738397,9.20666013712047
43022,R,chck_80M,reported_numops_4,1175,22.04255319148936,4.0,3.9191489361702128,10.04595744680851,142.60936170212767,188.5531914893617,351,51.06382978723404,15.720524017467248
43022,R,chck_80M,reported_numops_5,333,22.822822822822822,5.0,4.915915915915916,10.483483483483484,145.88888888888889,192.981981981982,100,47.5609756097561,15.17509727626459
43022,R,chck_80M,stale_available_not_gold,1221,17.117117117117118,3.0573300573300575,2.994266994266994,9.25962325962326,135.06879606879608,178.9123669123669,1221,46.93675889328063,46.93675889328063
43022,R,chck_80M,total_ops_0,304,44.73684210526316,0.0,0.0,0.0,61.473684210526315,79.60197368421052,0,nan,0.0
43022,R,chck_80M,total_ops_1,331,36.858006042296076,0.22356495468277945,0.22356495468277945,1.0,69.66465256797584,90.60422960725076,0,nan,0.0
43022,R,chck_80M,total_ops_10,733,19.781718963165076,2.8649386084583903,2.8076398362892223,10.0,141.51841746248294,187.34515688949523,186,44.370860927152314,11.394557823129253
43022,R,chck_80M,total_ops_11,828,19.202898550724637,3.0253623188405796,2.9504830917874396,11.0,149.18961352657004,197.76328502415458,234,42.42424242424242,12.556053811659194
43022,R,chck_80M,total_ops_12,919,21.76278563656148,3.188248095756257,3.115342763873776,12.0,158.37431991294886,209.6550598476605,227,46.96132596685083,11.821974965229485
43022,R,chck_80M,total_ops_2,339,32.15339233038348,0.4424778761061947,0.4424778761061947,2.0,77.53687315634218,101.29498525073747,7,57.142857142857146,1.7391304347826086
43022,R,chck_80M,total_ops_3,358,28.77094972067039,0.723463687150838,0.723463687150838,3.0,85.74022346368714,112.23184357541899,13,61.53846153846154,3.1372549019607843
43022,R,chck_80M,total_ops_4,369,26.287262872628727,1.013550135501355,1.005420054200542,4.0,93.0,122.26287262872629,27,37.5,3.3088235294117645
43022,R,chck_80M,total_ops_5,393,25.954198473282442,1.3384223918575064,1.3231552162849873,5.0,101.42493638676845,133.44020356234097,43,44.73684210526316,5.841924398625429
43022,R,chck_80M,total_ops_6,446,26.233183856502244,1.6793721973094171,1.6591928251121075,6.0,109.03363228699551,143.86547085201795,75,58.62068965517241,10.33434650455927
43022,R,chck_80M,total_ops_7,508,23.031496062992126,2.0688976377952755,2.045275590551181,7.0,117.93897637795276,155.46259842519686,114,53.125,13.043478260869565
43022,R,chck_80M,total_ops_8,592,20.777027027027028,2.322635135135135,2.285472972972973,8.0,126.08952702702703,166.43074324324326,131,49.074074074074076,11.300639658848613
43022,R,chck_80M,total_ops_9,660,21.96969696969697,2.5757575757575757,2.5196969696969695,9.0,134.4,177.5060606060606,164,45.65217391304348,12.233009708737864
43022,R,chck_80M,type_ambiref,2315,23.758099352051836,2.0872570194384448,2.0872570194384448,7.525701943844492,133.09330453563715,172.14341252699785,399,37.17948717948718,6.572237960339943
43022,R,chck_80M,type_move_contents,2227,25.954198473282442,1.995958688819039,1.8792096991468343,7.292321508756174,113.54916928603502,151.80287382128424,381,49.21135646687697,9.460278956943602
43022,R,chck_80M,type_regular,2238,24.441465594280608,2.0178731009830204,2.0178731009830204,7.254691689008043,114.66398570151921,152.92761394101876,441,53.00261096605744,12.004730928444708
43022,R,chck_90M,ALL,6780,25.825958702064895,2.0343657817109144,1.9960176991150442,7.359587020648967,120.59041297935103,159.1193215339233,1221,42.958459979736574,8.43109962219129
43022,R,chck_90M,prefix_tokens_q1,1725,34.20289855072464,0.567536231884058,0.5628985507246377,2.2828985507246378,76.74202898550725,101.13913043478261,59,55.172413793103445,2.8193832599118944
43022,R,chck_90M,prefix_tokens_q2,1678,23.599523241954707,1.867103694874851,1.834326579261025,6.5929678188319425,111.78903456495829,148.11620977353994,299,48.53556485355649,9.048361934477379
43022,R,chck_90M,prefix_tokens_q3,1691,22.708456534594916,2.6818450620934358,2.6132465996451804,9.5204021289178,135.0266114725015,179.43583678296866,443,41.111111111111114,11.32364192807957
43022,R,chck_90M,prefix_tokens_q4,1686,22.597864768683273,3.052194543297746,3.0041518386714117,11.149466192170818,159.73368920521946,209.01482799525505,420,38.78787878787879,9.808429118773946
43022,R,chck_90M,prefix_words_q1,1712,34.81308411214953,0.5870327102803738,0.5817757009345794,2.380257009345794,76.46203271028037,101.1232476635514,64,59.67741935483871,3.315412186379928
43022,R,chck_90M,prefix_words_q2,1687,22.880853586247778,1.896265560165975,1.8577356253704802,6.638411381149971,111.58091286307054,148.04208654416124,313,46.8,8.993082244427363
43022,R,chck_90M,prefix_words_q3,1729,22.7299016772701,2.6558704453441297,2.585887796414112,9.541353383458647,135.18102949681898,179.68074031231927,430,41.83381088825215,10.928143712574851
43022,R,chck_90M,prefix_words_q4,1652,22.760290556900728,3.024818401937046,2.9854721549636802,10.9727602905569,160.25121065375302,209.0139225181598,414,38.03680981595092,9.717868338557993
43022,R,chck_90M,rel0_prefix_words_q1,1040,48.84615384615385,0.0,0.0,1.6817307692307693,72.48461538461538,95.24230769230769,0,nan,0.0
43022,R,chck_90M,rel0_prefix_words_q2,299,50.836120401337794,0.0,0.0,5.34113712374582,108.62541806020067,141.7859531772575,0,nan,0.0
43022,R,chck_90M,rel0_prefix_words_q3,131,51.908396946564885,0.0,0.0,8.65648854961832,134.22137404580153,176.4885496183206,0,nan,0.0
43022,R,chck_90M,rel0_prefix_words_q4,71,35.2112676056338,0.0,0.0,10.43661971830986,159.04225352112675,206.19718309859155,0,nan,0.0
43022,R,chck_90M,rel0_total0,304,44.4078947368421,0.0,0.0,0.0,61.473684210526315,79.60197368421052,0,nan,0.0
43022,R,chck_90M,rel0_total1,257,42.80155642023346,0.0,0.0,1.0,69.715953307393,90.63424124513618,0,nan,0.0
43022,R,chck_90M,rel0_total10,36,41.666666666666664,0.0,0.0,10.0,143.72222222222223,189.83333333333334,0,nan,0.0
43022,R,chck_90M,rel0_total11,32,28.125,0.0,0.0,11.0,148.96875,197.5625,0,nan,0.0
43022,R,chck_90M,rel0_total12,30,43.333333333333336,0.0,0.0,12.0,157.36666666666667,208.5,0,nan,0.0
43022,R,chck_90M,rel0_total2,212,48.58490566037736,0.0,0.0,2.0,77.93867924528301,101.67924528301887,0,nan,0.0
43022,R,chck_90M,rel0_total3,172,50.58139534883721,0.0,0.0,3.0,85.88372093023256,112.32558139534883,0,nan,0.0
43022,R,chck_90M,rel0_total4,131,48.85496183206107,0.0,0.0,4.0,93.36641221374046,122.53435114503817,0,nan,0.0
43022,R,chck_90M,rel0_total5,104,57.69230769230769,0.0,0.0,5.0,100.5673076923077,132.75,0,nan,0.0
43022,R,chck_90M,rel0_total6,88,61.36363636363637,0.0,0.0,6.0,107.64772727272727,142.79545454545453,0,nan,0.0
43022,R,chck_90M,rel0_total7,66,60.60606060606061,0.0,0.0,7.0,117.81818181818181,155.27272727272728,0,nan,0.0
43022,R,chck_90M,rel0_total8,63,52.38095238095238,0.0,0.0,8.0,127.47619047619048,167.8095238095238,0,nan,0.0
43022,R,chck_90M,rel0_total9,46,65.21739130434783,0.0,0.0,9.0,134.91304347826087,177.8913043478261,0,nan,0.0
43022,R,chck_90M,rel0_total_ops_0,304,44.4078947368421,0.0,0.0,0.0,61.473684210526315,79.60197368421052,0,nan,0.0
43022,R,chck_90M,rel0_total_ops_1,257,42.80155642023346,0.0,0.0,1.0,69.715953307393,90.63424124513618,0,nan,0.0
43022,R,chck_90M,rel0_total_ops_10,36,41.666666666666664,0.0,0.0,10.0,143.72222222222223,189.83333333333334,0,nan,0.0
43022,R,chck_90M,rel0_total_ops_11,32,28.125,0.0,0.0,11.0,148.96875,197.5625,0,nan,0.0
43022,R,chck_90M,rel0_total_ops_12,30,43.333333333333336,0.0,0.0,12.0,157.36666666666667,208.5,0,nan,0.0
43022,R,chck_90M,rel0_total_ops_2,212,48.58490566037736,0.0,0.0,2.0,77.93867924528301,101.67924528301887,0,nan,0.0
43022,R,chck_90M,rel0_total_ops_3,172,50.58139534883721,0.0,0.0,3.0,85.88372093023256,112.32558139534883,0,nan,0.0
43022,R,chck_90M,rel0_total_ops_4,131,48.85496183206107,0.0,0.0,4.0,93.36641221374046,122.53435114503817,0,nan,0.0
43022,R,chck_90M,rel0_total_ops_5,104,57.69230769230769,0.0,0.0,5.0,100.5673076923077,132.75,0,nan,0.0
43022,R,chck_90M,rel0_total_ops_6,88,61.36363636363637,0.0,0.0,6.0,107.64772727272727,142.79545454545453,0,nan,0.0
43022,R,chck_90M,rel0_total_ops_7,66,60.60606060606061,0.0,0.0,7.0,117.81818181818181,155.27272727272728,0,nan,0.0
43022,R,chck_90M,rel0_total_ops_8,63,52.38095238095238,0.0,0.0,8.0,127.47619047619048,167.8095238095238,0,nan,0.0
43022,R,chck_90M,rel0_total_ops_9,46,65.21739130434783,0.0,0.0,9.0,134.91304347826087,177.8913043478261,0,nan,0.0
43022,R,chck_90M,rel1_lastrel_final_0,978,14.212678936605316,1.0368098159509203,1.0,6.931492842535787,117.18200408997956,154.45398773006136,12,45.45454545454545,0.5959475566150179
43022,R,chck_90M,rel1_lastrel_final_1,345,14.492753623188406,1.03768115942029,1.0,4.573913043478261,97.24057971014493,128.07536231884058,4,100.0,1.0169491525423728
43022,R,chck_90M,rel1_postrel_ops_0,345,14.492753623188406,1.03768115942029,1.0,4.573913043478261,97.24057971014493,128.07536231884058,4,100.0,1.0169491525423728
43022,R,chck_90M,rel1_postrel_ops_1,262,15.267175572519085,1.0381679389312977,1.0,5.133587786259542,102.4618320610687,134.81297709923663,1,100.0,0.45045045045045046
43022,R,chck_90M,rel1_postrel_ops_10,13,7.6923076923076925,1.0,1.0,11.384615384615385,151.69230769230768,202.0,0,nan,0.0
43022,R,chck_90M,rel1_postrel_ops_11,6,0.0,1.0,1.0,12.0,150.0,199.66666666666666,0,nan,0.0
43022,R,chck_90M,rel1_postrel_ops_2,200,13.5,1.055,1.0,5.91,109.055,143.62,4,25.0,0.5780346820809249
43022,R,chck_90M,rel1_postrel_ops_3,138,14.492753623188406,1.0507246376811594,1.0,6.608695652173913,113.97826086956522,150.31159420289856,4,75.0,2.542372881355932
43022,R,chck_90M,rel1_postrel_ops_4,110,17.272727272727273,1.0272727272727273,1.0,7.454545454545454,123.31818181818181,162.06363636363636,1,nan,0.0
43022,R,chck_90M,rel1_postrel_ops_5,85,17.647058823529413,1.0235294117647058,1.0,8.4,127.62352941176471,168.57647058823528,1,0.0,0.0
43022,R,chck_90M,rel1_postrel_ops_6,68,11.764705882352942,1.0294117647058822,1.0,9.161764705882353,136.25,179.58823529411765,1,0.0,0.0
43022,R,chck_90M,rel1_postrel_ops_7,48,10.416666666666666,1.0208333333333333,1.0,9.729166666666666,138.3125,183.1875,0,nan,0.0
43022,R,chck_90M,rel1_postrel_ops_8,31,12.903225806451612,1.0,1.0,10.03225806451613,140.38709677419354,186.48387096774192,0,nan,0.0
43022,R,chck_90M,rel1_postrel_ops_9,17,0.0,1.0,1.0,10.882352941176471,157.52941176470588,206.0,0,nan,0.0
43022,R,chck_90M,rel1_stale_available_not_gold,16,12.5,2.0,1.0,8.5,118.125,159.875,16,57.142857142857146,57.142857142857146
43022,R,chck_90M,rel1_total1,74,12.162162162162161,1.0,1.0,1.0,69.48648648648648,90.5,0,nan,0.0
43022,R,chck_90M,rel1_total10,95,12.631578947368421,1.0736842105263158,1.0,10.0,140.65263157894736,186.22105263157894,2,100.0,2.4096385542168677
43022,R,chck_90M,rel1_total11,96,13.541666666666666,1.09375,1.0,11.0,148.82291666666666,197.40625,4,0.0,0.0
43022,R,chck_90M,rel1_total12,74,20.27027027027027,1.054054054054054,1.0,12.0,157.01351351351352,208.01351351351352,0,nan,0.0
43022,R,chck_90M,rel1_total2,104,12.5,1.0,1.0,2.0,77.32692307692308,101.1826923076923,0,nan,0.0
43022,R,chck_90M,rel1_total3,125,10.4,1.0,1.0,3.0,85.928,112.472,0,nan,0.0
43022,R,chck_90M,rel1_total4,138,13.768115942028986,1.0144927536231885,1.0,4.0,91.76086956521739,121.03623188405797,1,100.0,0.8403361344537815
43022,R,chck_90M,rel1_total5,133,17.293233082706767,1.037593984962406,1.0,5.0,102.40601503759399,134.406015037594,2,0.0,0.0
43022,R,chck_90M,rel1_total6,135,14.074074074074074,1.037037037037037,1.0,6.0,109.71111111111111,144.42222222222222,0,nan,0.0
43022,R,chck_90M,rel1_total7,124,16.93548387096774,1.0241935483870968,1.0,7.0,117.55645161290323,154.9516129032258,1,100.0,0.970873786407767
43022,R,chck_90M,rel1_total8,114,11.403508771929825,1.0526315789473684,1.0,8.0,125.37719298245614,165.50877192982455,3,100.0,2.9702970297029703
43022,R,chck_90M,rel1_total9,111,17.117117117117118,1.072072072072072,1.0,9.0,135.0900900900901,178.1081081081081,3,33.333333333333336,1.0869565217391304
43022,R,chck_90M,rel2_lastrel_final_0,875,18.285714285714285,2.0765714285714285,2.0,8.676571428571428,130.20685714285713,172.368,349,41.61073825503356,17.342657342657343
43022,R,chck_90M,rel2_lastrel_final_1,391,20.460358056265985,2.104859335038363,2.0,7.040920716112532,115.85166240409207,153.47826086956522,140,52.17391304347826,19.292604501607716
43022,R,chck_90M,rel2_postrel_ops_0,391,20.460358056265985,2.104859335038363,2.0,7.040920716112532,115.85166240409207,153.47826086956522,140,52.17391304347826,19.292604501607716
43022,R,chck_90M,rel2_postrel_ops_1,289,20.761245674740483,2.0795847750865053,2.0,7.692041522491349,122.18685121107266,161.62975778546712,122,39.21568627450981,17.467248908296945
43022,R,chck_90M,rel2_postrel_ops_10,2,0.0,2.0,2.0,12.0,164.5,216.5,0,nan,0.0
43022,R,chck_90M,rel2_postrel_ops_2,197,20.304568527918782,2.081218274111675,2.0,8.527918781725889,128.497461928934,170.23857868020303,79,45.588235294117645,19.745222929936304
43022,R,chck_90M,rel2_postrel_ops_3,152,20.394736842105264,2.0723684210526314,2.0,8.967105263157896,132.05263157894737,175.125,60,50.0,20.66115702479339
43022,R,chck_90M,rel2_postrel_ops_4,107,17.757009345794394,2.0841121495327104,2.0,9.16822429906542,136.20560747663552,179.65420560747663,39,36.36363636363637,13.636363636363637
43022,R,chck_90M,rel2_postrel_ops_5,60,6.666666666666667,2.1,2.0,10.183333333333334,140.51666666666668,186.81666666666666,26,36.36363636363637,14.285714285714286
43022,R,chck_90M,rel2_postrel_ops_6,40,5.0,2.025,2.0,10.05,141.825,187.425,18,33.333333333333336,15.789473684210526
43022,R,chck_90M,rel2_postrel_ops_7,18,11.11111111111111,2.0555555555555554,2.0,10.777777777777779,143.05555555555554,191.16666666666666,4,50.0,12.5
43022,R,chck_90M,rel2_postrel_ops_8,5,20.0,2.0,2.0,11.0,157.0,206.0,0,nan,0.0
43022,R,chck_90M,rel2_postrel_ops_9,5,20.0,2.0,2.0,11.8,173.2,224.4,1,0.0,0.0
43022,R,chck_90M,rel2_stale_available_not_gold,489,15.541922290388548,2.053169734151329,2.0,8.366053169734151,126.08997955010224,167.39468302658486,489,44.55205811138015,44.55205811138015
43022,R,chck_90M,rel2_total10,153,24.18300653594771,2.130718954248366,2.0,10.0,139.0718954248366,184.77777777777777,58,30.434782608695652,12.068965517241379
43022,R,chck_90M,rel2_total11,154,20.12987012987013,2.1623376623376624,2.0,11.0,147.53246753246754,195.85714285714286,67,36.206896551724135,17.073170731707318
43022,R,chck_90M,rel2_total12,150,16.0,2.1466666666666665,2.0,12.0,157.83333333333334,208.99333333333334,55,41.666666666666664,15.873015873015873
43022,R,chck_90M,rel2_total2,23,13.043478260869565,2.0,2.0,2.0,74.78260869565217,98.26086956521739,7,57.142857142857146,20.0
43022,R,chck_90M,rel2_total3,49,16.3265306122449,2.0,2.0,3.0,84.0204081632653,110.59183673469387,12,50.0,14.634146341463415
43022,R,chck_90M,rel2_total4,73,15.068493150684931,2.0136986301369864,2.0,4.0,93.53424657534246,122.9041095890411,21,33.333333333333336,9.67741935483871
43022,R,chck_90M,rel2_total5,94,12.76595744680851,2.0106382978723403,2.0,5.0,99.8936170212766,131.87234042553192,31,51.724137931034484,18.29268292682927
43022,R,chck_90M,rel2_total6,111,22.52252252252252,2.036036036036036,2.0,6.0,107.55855855855856,142.43243243243242,43,64.70588235294117,25.58139534883721
43022,R,chck_90M,rel2_total7,136,20.58823529411765,2.0441176470588234,2.0,7.0,116.625,154.22058823529412,63,51.02040816326531,23.14814814814815
43022,R,chck_90M,rel2_total8,159,18.238993710691823,2.0628930817610063,2.0,8.0,124.72955974842768,165.2012578616352,62,45.283018867924525,18.46153846153846
43022,R,chck_90M,rel2_total9,164,19.51219512195122,2.1158536585365852,2.0,9.0,133.34756097560975,176.53658536585365,70,45.76271186440678,20.454545454545453
43022,R,chck_90M,rel3_lastrel_final_0,761,16.68856767411301,3.0512483574244413,3.0,9.797634691195794,140.86202365308804,186.23258869908017,187,34.83870967741935,8.517350157728707
