seed,group,contrast,n,n_checkpoints,late_mean_delta_accuracy_pct_a_minus_b,late_mean_acc_a,late_mean_acc_b,mean_reported_numops,mean_relevant_updates,mean_total_ops,mean_prefix_words,late_mean_delta_stale_wrong_pct_a_minus_b
43022,rel0_prefix_words_q2,RminusC,299,3,12.486064659977705,49.49832775919732,37.01226309921962,0.0,0.0,5.34113712374582,108.62541806020067,nan
43022,rel0_prefix_words_q2,RminusV,299,3,16.387959866220736,49.49832775919732,33.11036789297659,0.0,0.0,5.34113712374582,108.62541806020067,nan
43022,rel0_prefix_words_q2,VminusC,299,3,-3.9018952062430308,33.11036789297659,37.01226309921962,0.0,0.0,5.34113712374582,108.62541806020067,nan
43022,rel0_prefix_words_q2,VminusR,299,3,-16.387959866220736,33.11036789297659,49.49832775919732,0.0,0.0,5.34113712374582,108.62541806020067,nan
43022,rel0_prefix_words_q3,CminusR,131,3,-15.012722646310431,35.6234096692112,50.63613231552163,0.0,0.0,8.65648854961832,134.22137404580153,nan
43022,rel0_prefix_words_q3,RminusC,131,3,15.012722646310431,50.63613231552163,35.6234096692112,0.0,0.0,8.65648854961832,134.22137404580153,nan
43022,rel0_prefix_words_q3,RminusV,131,3,17.557251908396946,50.63613231552163,33.078880407124686,0.0,0.0,8.65648854961832,134.22137404580153,nan
43022,rel0_prefix_words_q3,VminusC,131,3,-2.544529262086513,33.078880407124686,35.6234096692112,0.0,0.0,8.65648854961832,134.22137404580153,nan
43022,rel0_prefix_words_q3,VminusR,131,3,-17.557251908396946,33.078880407124686,50.63613231552163,0.0,0.0,8.65648854961832,134.22137404580153,nan
43022,rel0_prefix_words_q4,CminusR,71,3,3.7558685446009386,39.436619718309856,35.68075117370892,0.0,0.0,10.43661971830986,159.04225352112675,nan
43022,rel0_prefix_words_q4,RminusC,71,3,-3.7558685446009386,35.68075117370892,39.436619718309856,0.0,0.0,10.43661971830986,159.04225352112675,nan
43022,rel0_prefix_words_q4,RminusV,71,3,5.1643192488262875,35.68075117370892,30.51643192488263,0.0,0.0,10.43661971830986,159.04225352112675,nan
43022,rel0_prefix_words_q4,VminusC,71,3,-8.920187793427226,30.51643192488263,39.436619718309856,0.0,0.0,10.43661971830986,159.04225352112675,nan
43022,rel0_prefix_words_q4,VminusR,71,3,-5.1643192488262875,30.51643192488263,35.68075117370892,0.0,0.0,10.43661971830986,159.04225352112675,nan
43022,rel0_total0,CminusR,304,3,-5.701754385964911,38.48684210526316,44.18859649122807,0.0,0.0,0.0,61.473684210526315,nan
43022,rel0_total0,RminusC,304,3,5.701754385964911,44.18859649122807,38.48684210526316,0.0,0.0,0.0,61.473684210526315,nan
43022,rel0_total0,RminusV,304,3,2.3026315789473677,44.18859649122807,41.8859649122807,0.0,0.0,0.0,61.473684210526315,nan
43022,rel0_total0,VminusC,304,3,3.399122807017543,41.8859649122807,38.48684210526316,0.0,0.0,0.0,61.473684210526315,nan
43022,rel0_total0,VminusR,304,3,-2.3026315789473677,41.8859649122807,44.18859649122807,0.0,0.0,0.0,61.473684210526315,nan
43022,rel0_total1,CminusR,257,3,-7.0038910505836585,36.4461738002594,43.45006485084306,0.0,0.0,1.0,69.715953307393,nan
43022,rel0_total1,RminusC,257,3,7.0038910505836585,43.45006485084306,36.4461738002594,0.0,0.0,1.0,69.715953307393,nan
43022,rel0_total1,RminusV,257,3,4.798962386511026,43.45006485084306,38.651102464332034,0.0,0.0,1.0,69.715953307393,nan
43022,rel0_total1,VminusC,257,3,2.204928664072632,38.651102464332034,36.4461738002594,0.0,0.0,1.0,69.715953307393,nan
43022,rel0_total1,VminusR,257,3,-4.798962386511026,38.651102464332034,43.45006485084306,0.0,0.0,1.0,69.715953307393,nan
43022,rel0_total10,CminusR,36,3,-6.4814814814814765,34.25925925925926,40.74074074074074,0.0,0.0,10.0,143.72222222222223,nan
43022,rel0_total10,RminusC,36,3,6.4814814814814765,40.74074074074074,34.25925925925926,0.0,0.0,10.0,143.72222222222223,nan
43022,rel0_total10,RminusV,36,3,5.55555555555555,40.74074074074074,35.18518518518519,0.0,0.0,10.0,143.72222222222223,nan
43022,rel0_total10,VminusC,36,3,0.9259259259259262,35.18518518518519,34.25925925925926,0.0,0.0,10.0,143.72222222222223,nan
43022,rel0_total10,VminusR,36,3,-5.55555555555555,35.18518518518519,40.74074074074074,0.0,0.0,10.0,143.72222222222223,nan
43022,rel0_total11,CminusR,32,3,3.125,33.333333333333336,30.208333333333332,0.0,0.0,11.0,148.96875,nan
43022,rel0_total11,RminusC,32,3,-3.125,30.208333333333332,33.333333333333336,0.0,0.0,11.0,148.96875,nan
43022,rel0_total11,RminusV,32,3,-1.0416666666666667,30.208333333333332,31.25,0.0,0.0,11.0,148.96875,nan
43022,rel0_total11,VminusC,32,3,-2.0833333333333335,31.25,33.333333333333336,0.0,0.0,11.0,148.96875,nan
43022,rel0_total11,VminusR,32,3,1.0416666666666667,31.25,30.208333333333332,0.0,0.0,11.0,148.96875,nan
43022,rel0_total12,CminusR,30,3,-7.777777777777776,36.66666666666667,44.44444444444444,0.0,0.0,12.0,157.36666666666667,nan
43022,rel0_total12,RminusC,30,3,7.777777777777776,44.44444444444444,36.66666666666667,0.0,0.0,12.0,157.36666666666667,nan
43022,rel0_total12,RminusV,30,3,11.111111111111112,44.44444444444444,33.333333333333336,0.0,0.0,12.0,157.36666666666667,nan
43022,rel0_total12,VminusC,30,3,-3.3333333333333357,33.333333333333336,36.66666666666667,0.0,0.0,12.0,157.36666666666667,nan
43022,rel0_total12,VminusR,30,3,-11.111111111111112,33.333333333333336,44.44444444444444,0.0,0.0,12.0,157.36666666666667,nan
43022,rel0_total2,CminusR,212,3,-6.60377358490566,40.094339622641506,46.698113207547166,0.0,0.0,2.0,77.93867924528301,nan
43022,rel0_total2,RminusC,212,3,6.60377358490566,46.698113207547166,40.094339622641506,0.0,0.0,2.0,77.93867924528301,nan
43022,rel0_total2,RminusV,212,3,6.761006289308175,46.698113207547166,39.937106918238996,0.0,0.0,2.0,77.93867924528301,nan
43022,rel0_total2,VminusC,212,3,-0.15723270440251488,39.937106918238996,40.094339622641506,0.0,0.0,2.0,77.93867924528301,nan
43022,rel0_total2,VminusR,212,3,-6.761006289308175,39.937106918238996,46.698113207547166,0.0,0.0,2.0,77.93867924528301,nan
43022,rel0_total3,CminusR,172,3,-8.333333333333334,41.08527131782946,49.418604651162795,0.0,0.0,3.0,85.88372093023256,nan
43022,rel0_total3,RminusC,172,3,8.333333333333334,49.418604651162795,41.08527131782946,0.0,0.0,3.0,85.88372093023256,nan
43022,rel0_total3,RminusV,172,3,8.914728682170542,49.418604651162795,40.50387596899225,0.0,0.0,3.0,85.88372093023256,nan
43022,rel0_total3,VminusC,172,3,-0.5813953488372098,40.50387596899225,41.08527131782946,0.0,0.0,3.0,85.88372093023256,nan
43022,rel0_total3,VminusR,172,3,-8.914728682170542,40.50387596899225,49.418604651162795,0.0,0.0,3.0,85.88372093023256,nan
43022,rel0_total4,CminusR,131,3,-8.142493638676847,41.475826972010175,49.61832061068702,0.0,0.0,4.0,93.36641221374046,nan
43022,rel0_total4,RminusC,131,3,8.142493638676847,49.61832061068702,41.475826972010175,0.0,0.0,4.0,93.36641221374046,nan
43022,rel0_total4,RminusV,131,3,12.722646310432571,49.61832061068702,36.895674300254456,0.0,0.0,4.0,93.36641221374046,nan
43022,rel0_total4,VminusC,131,3,-4.580152671755724,36.895674300254456,41.475826972010175,0.0,0.0,4.0,93.36641221374046,nan
43022,rel0_total4,VminusR,131,3,-12.722646310432571,36.895674300254456,49.61832061068702,0.0,0.0,4.0,93.36641221374046,nan
43022,rel0_total5,CminusR,104,3,-15.064102564102567,41.666666666666664,56.73076923076923,0.0,0.0,5.0,100.5673076923077,nan
43022,rel0_total5,RminusC,104,3,15.064102564102567,56.73076923076923,41.666666666666664,0.0,0.0,5.0,100.5673076923077,nan
43022,rel0_total5,RminusV,104,3,18.910256410256412,56.73076923076923,37.82051282051282,0.0,0.0,5.0,100.5673076923077,nan
43022,rel0_total5,VminusC,104,3,-3.8461538461538445,37.82051282051282,41.666666666666664,0.0,0.0,5.0,100.5673076923077,nan
43022,rel0_total5,VminusR,104,3,-18.910256410256412,37.82051282051282,56.73076923076923,0.0,0.0,5.0,100.5673076923077,nan
43022,rel0_total6,CminusR,88,3,-13.257575757575758,46.59090909090909,59.84848484848485,0.0,0.0,6.0,107.64772727272727,nan
43022,rel0_total6,RminusC,88,3,13.257575757575758,59.84848484848485,46.59090909090909,0.0,0.0,6.0,107.64772727272727,nan
43022,rel0_total6,RminusV,88,3,19.31818181818182,59.84848484848485,40.53030303030303,0.0,0.0,6.0,107.64772727272727,nan
43022,rel0_total6,VminusC,88,3,-6.060606060606062,40.53030303030303,46.59090909090909,0.0,0.0,6.0,107.64772727272727,nan
43022,rel0_total6,VminusR,88,3,-19.31818181818182,40.53030303030303,59.84848484848485,0.0,0.0,6.0,107.64772727272727,nan
43022,rel0_total7,CminusR,66,3,-25.252525252525253,34.343434343434346,59.5959595959596,0.0,0.0,7.0,117.81818181818181,nan
43022,rel0_total7,RminusC,66,3,25.252525252525253,59.5959595959596,34.343434343434346,0.0,0.0,7.0,117.81818181818181,nan
43022,rel0_total7,RminusV,66,3,27.272727272727273,59.5959595959596,32.323232323232325,0.0,0.0,7.0,117.81818181818181,nan
43022,rel0_total7,VminusC,66,3,-2.0202020202020194,32.323232323232325,34.343434343434346,0.0,0.0,7.0,117.81818181818181,nan
43022,rel0_total7,VminusR,66,3,-27.272727272727273,32.323232323232325,59.5959595959596,0.0,0.0,7.0,117.81818181818181,nan
43022,rel0_total8,CminusR,63,3,-8.465608465608467,41.7989417989418,50.264550264550266,0.0,0.0,8.0,127.47619047619048,nan
43022,rel0_total8,RminusC,63,3,8.465608465608467,50.264550264550266,41.7989417989418,0.0,0.0,8.0,127.47619047619048,nan
43022,rel0_total8,RminusV,63,3,21.693121693121693,50.264550264550266,28.571428571428573,0.0,0.0,8.0,127.47619047619048,nan
43022,rel0_total8,VminusC,63,3,-13.227513227513226,28.571428571428573,41.7989417989418,0.0,0.0,8.0,127.47619047619048,nan
43022,rel0_total8,VminusR,63,3,-21.693121693121693,28.571428571428573,50.264550264550266,0.0,0.0,8.0,127.47619047619048,nan
43022,rel0_total9,CminusR,46,3,-17.39130434782609,43.47826086956522,60.869565217391305,0.0,0.0,9.0,134.91304347826087,nan
43022,rel0_total9,RminusC,46,3,17.39130434782609,60.869565217391305,43.47826086956522,0.0,0.0,9.0,134.91304347826087,nan
43022,rel0_total9,RminusV,46,3,22.46376811594203,60.869565217391305,38.405797101449274,0.0,0.0,9.0,134.91304347826087,nan
43022,rel0_total9,VminusC,46,3,-5.072463768115941,38.405797101449274,43.47826086956522,0.0,0.0,9.0,134.91304347826087,nan
43022,rel0_total9,VminusR,46,3,-22.46376811594203,38.405797101449274,60.869565217391305,0.0,0.0,9.0,134.91304347826087,nan
43022,rel0_total_ops_0,CminusR,304,3,-5.701754385964911,38.48684210526316,44.18859649122807,0.0,0.0,0.0,61.473684210526315,nan
43022,rel0_total_ops_0,RminusC,304,3,5.701754385964911,44.18859649122807,38.48684210526316,0.0,0.0,0.0,61.473684210526315,nan
43022,rel0_total_ops_0,RminusV,304,3,2.3026315789473677,44.18859649122807,41.8859649122807,0.0,0.0,0.0,61.473684210526315,nan
43022,rel0_total_ops_0,VminusC,304,3,3.399122807017543,41.8859649122807,38.48684210526316,0.0,0.0,0.0,61.473684210526315,nan
43022,rel0_total_ops_0,VminusR,304,3,-2.3026315789473677,41.8859649122807,44.18859649122807,0.0,0.0,0.0,61.473684210526315,nan
43022,rel0_total_ops_1,CminusR,257,3,-7.0038910505836585,36.4461738002594,43.45006485084306,0.0,0.0,1.0,69.715953307393,nan
43022,rel0_total_ops_1,RminusC,257,3,7.0038910505836585,43.45006485084306,36.4461738002594,0.0,0.0,1.0,69.715953307393,nan
43022,rel0_total_ops_1,RminusV,257,3,4.798962386511026,43.45006485084306,38.651102464332034,0.0,0.0,1.0,69.715953307393,nan
43022,rel0_total_ops_1,VminusC,257,3,2.204928664072632,38.651102464332034,36.4461738002594,0.0,0.0,1.0,69.715953307393,nan
43022,rel0_total_ops_1,VminusR,257,3,-4.798962386511026,38.651102464332034,43.45006485084306,0.0,0.0,1.0,69.715953307393,nan
43022,rel0_total_ops_10,CminusR,36,3,-6.4814814814814765,34.25925925925926,40.74074074074074,0.0,0.0,10.0,143.72222222222223,nan
43022,rel0_total_ops_10,RminusC,36,3,6.4814814814814765,40.74074074074074,34.25925925925926,0.0,0.0,10.0,143.72222222222223,nan
43022,rel0_total_ops_10,RminusV,36,3,5.55555555555555,40.74074074074074,35.18518518518519,0.0,0.0,10.0,143.72222222222223,nan
43022,rel0_total_ops_10,VminusC,36,3,0.9259259259259262,35.18518518518519,34.25925925925926,0.0,0.0,10.0,143.72222222222223,nan
43022,rel0_total_ops_10,VminusR,36,3,-5.55555555555555,35.18518518518519,40.74074074074074,0.0,0.0,10.0,143.72222222222223,nan
43022,rel0_total_ops_11,CminusR,32,3,3.125,33.333333333333336,30.208333333333332,0.0,0.0,11.0,148.96875,nan
43022,rel0_total_ops_11,RminusC,32,3,-3.125,30.208333333333332,33.333333333333336,0.0,0.0,11.0,148.96875,nan
43022,rel0_total_ops_11,RminusV,32,3,-1.0416666666666667,30.208333333333332,31.25,0.0,0.0,11.0,148.96875,nan
43022,rel0_total_ops_11,VminusC,32,3,-2.0833333333333335,31.25,33.333333333333336,0.0,0.0,11.0,148.96875,nan
43022,rel0_total_ops_11,VminusR,32,3,1.0416666666666667,31.25,30.208333333333332,0.0,0.0,11.0,148.96875,nan
43022,rel0_total_ops_12,CminusR,30,3,-7.777777777777776,36.66666666666667,44.44444444444444,0.0,0.0,12.0,157.36666666666667,nan
43022,rel0_total_ops_12,RminusC,30,3,7.777777777777776,44.44444444444444,36.66666666666667,0.0,0.0,12.0,157.36666666666667,nan
43022,rel0_total_ops_12,RminusV,30,3,11.111111111111112,44.44444444444444,33.333333333333336,0.0,0.0,12.0,157.36666666666667,nan
43022,rel0_total_ops_12,VminusC,30,3,-3.3333333333333357,33.333333333333336,36.66666666666667,0.0,0.0,12.0,157.36666666666667,nan
43022,rel0_total_ops_12,VminusR,30,3,-11.111111111111112,33.333333333333336,44.44444444444444,0.0,0.0,12.0,157.36666666666667,nan
43022,rel0_total_ops_2,CminusR,212,3,-6.60377358490566,40.094339622641506,46.698113207547166,0.0,0.0,2.0,77.93867924528301,nan
43022,rel0_total_ops_2,RminusC,212,3,6.60377358490566,46.698113207547166,40.094339622641506,0.0,0.0,2.0,77.93867924528301,nan
43022,rel0_total_ops_2,RminusV,212,3,6.761006289308175,46.698113207547166,39.937106918238996,0.0,0.0,2.0,77.93867924528301,nan
43022,rel0_total_ops_2,VminusC,212,3,-0.15723270440251488,39.937106918238996,40.094339622641506,0.0,0.0,2.0,77.93867924528301,nan
43022,rel0_total_ops_2,VminusR,212,3,-6.761006289308175,39.937106918238996,46.698113207547166,0.0,0.0,2.0,77.93867924528301,nan
43022,rel0_total_ops_3,CminusR,172,3,-8.333333333333334,41.08527131782946,49.418604651162795,0.0,0.0,3.0,85.88372093023256,nan
43022,rel0_total_ops_3,RminusC,172,3,8.333333333333334,49.418604651162795,41.08527131782946,0.0,0.0,3.0,85.88372093023256,nan
43022,rel0_total_ops_3,RminusV,172,3,8.914728682170542,49.418604651162795,40.50387596899225,0.0,0.0,3.0,85.88372093023256,nan
43022,rel0_total_ops_3,VminusC,172,3,-0.5813953488372098,40.50387596899225,41.08527131782946,0.0,0.0,3.0,85.88372093023256,nan
43022,rel0_total_ops_3,VminusR,172,3,-8.914728682170542,40.50387596899225,49.418604651162795,0.0,0.0,3.0,85.88372093023256,nan
43022,rel0_total_ops_4,CminusR,131,3,-8.142493638676847,41.475826972010175,49.61832061068702,0.0,0.0,4.0,93.36641221374046,nan
43022,rel0_total_ops_4,RminusC,131,3,8.142493638676847,49.61832061068702,41.475826972010175,0.0,0.0,4.0,93.36641221374046,nan
43022,rel0_total_ops_4,RminusV,131,3,12.722646310432571,49.61832061068702,36.895674300254456,0.0,0.0,4.0,93.36641221374046,nan
43022,rel0_total_ops_4,VminusC,131,3,-4.580152671755724,36.895674300254456,41.475826972010175,0.0,0.0,4.0,93.36641221374046,nan
43022,rel0_total_ops_4,VminusR,131,3,-12.722646310432571,36.895674300254456,49.61832061068702,0.0,0.0,4.0,93.36641221374046,nan
43022,rel0_total_ops_5,CminusR,104,3,-15.064102564102567,41.666666666666664,56.73076923076923,0.0,0.0,5.0,100.5673076923077,nan
43022,rel0_total_ops_5,RminusC,104,3,15.064102564102567,56.73076923076923,41.666666666666664,0.0,0.0,5.0,100.5673076923077,nan
43022,rel0_total_ops_5,RminusV,104,3,18.910256410256412,56.73076923076923,37.82051282051282,0.0,0.0,5.0,100.5673076923077,nan
43022,rel0_total_ops_5,VminusC,104,3,-3.8461538461538445,37.82051282051282,41.666666666666664,0.0,0.0,5.0,100.5673076923077,nan
43022,rel0_total_ops_5,VminusR,104,3,-18.910256410256412,37.82051282051282,56.73076923076923,0.0,0.0,5.0,100.5673076923077,nan
43022,rel0_total_ops_6,CminusR,88,3,-13.257575757575758,46.59090909090909,59.84848484848485,0.0,0.0,6.0,107.64772727272727,nan
43022,rel0_total_ops_6,RminusC,88,3,13.257575757575758,59.84848484848485,46.59090909090909,0.0,0.0,6.0,107.64772727272727,nan
43022,rel0_total_ops_6,RminusV,88,3,19.31818181818182,59.84848484848485,40.53030303030303,0.0,0.0,6.0,107.64772727272727,nan
43022,rel0_total_ops_6,VminusC,88,3,-6.060606060606062,40.53030303030303,46.59090909090909,0.0,0.0,6.0,107.64772727272727,nan
43022,rel0_total_ops_6,VminusR,88,3,-19.31818181818182,40.53030303030303,59.84848484848485,0.0,0.0,6.0,107.64772727272727,nan
43022,rel0_total_ops_7,CminusR,66,3,-25.252525252525253,34.343434343434346,59.5959595959596,0.0,0.0,7.0,117.81818181818181,nan
43022,rel0_total_ops_7,RminusC,66,3,25.252525252525253,59.5959595959596,34.343434343434346,0.0,0.0,7.0,117.81818181818181,nan
43022,rel0_total_ops_7,RminusV,66,3,27.272727272727273,59.5959595959596,32.323232323232325,0.0,0.0,7.0,117.81818181818181,nan
43022,rel0_total_ops_7,VminusC,66,3,-2.0202020202020194,32.323232323232325,34.343434343434346,0.0,0.0,7.0,117.81818181818181,nan
43022,rel0_total_ops_7,VminusR,66,3,-27.272727272727273,32.323232323232325,59.5959595959596,0.0,0.0,7.0,117.81818181818181,nan
