category,common_source_per10k,compact_rewrite_per10k,breadth_companion_per10k,breadth_over_compact_rewrite,compact_rewrite_over_common_source,breadth_over_common_source,compact_rewrite_record_hit_fraction,breadth_companion_record_hit_fraction
physical_motion_force,22.745945595907347,30.108106921414706,20.166159115072556,0.6697916666666666,1.323669169719285,0.8865825793015627,0.039351446099912354,0.04907050745268799
object_material_state,35.94021297004577,48.29842151976942,30.892172205826547,0.6396103896103896,1.3438546276846925,0.8595433819931314,0.058326029798422434,0.06724166806230113
spatial_direction_geometry,106.42431306839569,123.78822710294149,96.37730475990354,0.7785659994932862,1.1631573982853574,0.9055948023640497,0.14500438212094655,0.20959638251549154
time_count_order,328.07586299008,477.80938432057604,360.8582064977058,0.7552346570397112,1.4563990778407967,1.0999230580660457,0.3489044697633655,0.4243845252051583
affordance_tool_action,74.65284101717279,86.9998839583379,63.66610109424151,0.7317952415284787,1.1653928071983872,0.8528289108192957,0.11235758106923752,0.1477139507620164
explicit_causal_conditional,98.55227317799715,101.92848697353936,92.26880266958548,0.9052307692307693,1.0342581016821841,0.9362422569689187,0.13255915863277826,0.2076704069670072
history_society_named_entity,68.2580733941241,81.63687741296091,62.69386014157082,0.767960046100653,1.1960032469944941,0.9184827086984224,0.09956178790534619,0.1393401440294758
