ContextDiff,n,accuracy,stable_failure,stable_failure_frac_all,stable_failure_frac_wrong,wrong,interaction_sum_median
antonym,3374,0.504149377593361,1027,0.30438648488441017,0.6138673042438733,1673,-0.005539782345294952
variable swap,2564,0.5027301092043682,760,0.296411856474259,0.596078431372549,1275,0.000246681272983551
material,840,0.43452380952380953,344,0.4095238095238095,0.7242105263157895,475,-0.12648870050907135
other,490,0.5163265306122449,147,0.3,0.620253164556962,237,-0.009065866470336914
negation,190,0.5526315789473685,41,0.21578947368421053,0.4823529411764706,85,0.017767488956451416
number,80,0.4875,24,0.3,0.5853658536585366,41,0.020500682294368744
variable_swap,30,0.5666666666666667,11,0.36666666666666664,0.8461538461538461,13,-0.050847411155700684
active-passive,30,0.4666666666666667,8,0.26666666666666666,0.5,16,0.44296199083328247
game,20,0.6,4,0.2,0.5,8,0.1396178938448429
