column,uid,legal_delta_step35_minus_old,legal_deficit_magnitude,tpw,minfreq50_tpw,minfreq50_minus_step35_tpw,minfreq50_token_reduction_pct_vs_step35,mean_log10_pool_count_plus1,minfreq50_mean_log10_pool_count_plus1,minfreq50_minus_step35_support_log_gain,frac_pool_count_lt_50,minfreq50_frac_pool_count_lt_50,minfreq50_minus_step35_frac_lt50_delta,vs_old_token_multiset_jaccard,minfreq50_vs_old_token_multiset_jaccard,minfreq50_minus_step35_vs_old_token_multiset_jaccard,vs_old_b_not_in_a_frac,minfreq50_vs_old_b_not_in_a_frac,minfreq50_minus_step35_vs_old_b_not_in_a_frac
BLiMP,determiner_noun_agreement_with_adj_irregular_1,-1.53,1.53,1.4236907170150597,1.3872780400089908,-0.03641267700606887,0.0255762551310389,3.613383180171633,3.581121821967206,-0.032261358204427104,0.01420903062835491,0.01928062216461439,0.005071591536259478,0.9117824773413897,0.8875963136425442,-0.02418616369884552,0.04704767919166408,0.04812054439403757,0.0010728652023734853
BLiMP,determiner_noun_agreement_with_adj_irregular_2,3.09,0.0,1.4502799768295038,1.4145587951341958,-0.035721181695308024,0.024630541871921215,3.6001948747989645,3.5673479733176308,-0.032846901481333735,0.0130475302889096,0.019246519246519246,0.006198988957609647,0.903184875015861,0.8876146788990825,-0.015570196116778456,0.05232325921981096,0.0491400491400491,-0.0031832100797618557
BLiMP,determiner_noun_agreement_with_adjective_1,-0.54,0.54,1.3977482776004033,1.3585111745925054,-0.039237103007897955,0.028071651839384554,3.5536816099017385,3.518060227262323,-0.03562138263941561,0.0012022120702091848,0.0054425134516667695,0.004240301381457584,0.8871690196745479,0.86227442969016,-0.02489458998438787,0.0594493868718442,0.06023872843094813,0.0007893415591039288
BLiMP,distractor_agreement_relational_noun,-0.89,0.89,1.4045554854981084,1.3601828499369484,-0.04437263556116,0.03159194209079166,3.733092647934234,3.701961352598274,-0.03113129533595993,0.00516244879636384,0.007764515007532739,0.0026020662111688984,0.8703567681007345,0.8492594739893533,-0.02109729411138117,0.06913192301217663,0.06634604241511188,-0.0027858805970647493
BLiMP,distractor_agreement_relative_clause,-3.22,3.22,1.3555697972500582,1.3200885574458168,-0.03548123980424145,0.02617441010873771,3.6183903864722846,3.586873713990234,-0.03151667248205081,0.0023208836549619633,0.005560949774913938,0.0032400661199519743,0.8928600405679513,0.8684573561632719,-0.02440268440467941,0.05406799329522505,0.05534469061700065,0.0012766973217755995
BLiMP,drop_argument,0.54,0.0,1.6538867924528302,1.610566037735849,-0.04332075471698116,0.026193301086063717,3.7274162512716056,3.702698648247012,-0.024717603024593693,0.003103039153052843,0.005342080599812559,0.002239041446759716,0.8718824735223779,0.8679506002245444,-0.00393187329783351,0.06835812722460533,0.058106841611996196,-0.010251285612609129
BLiMP,ellipsis_n_bar_1,7.48,0.0,1.3374314355967467,1.3018725174957442,-0.035558918101002535,0.026587469947673654,3.6447642008363146,3.6160348065882975,-0.028729394248017126,0.003959835949653515,0.007046346070027605,0.00308651012037409,0.8952809290461167,0.8833153055705787,-0.011965623475537979,0.05692264177626927,0.050849920092982726,-0.006072721683286542
BLiMP,ellipsis_n_bar_2,-0.24,0.24,1.3372166645561605,1.3007893292811616,-0.03642733527499886,0.027241161616161556,3.5963242146801235,3.5627401435081723,-0.03358407117195128,0.0054292929292929296,0.009572638478761723,0.004143345549468793,0.8889386074816539,0.8731967729358486,-0.015741834545805244,0.059374999999999956,0.05522925657916089,-0.004145743420839065
BLiMP,existential_there_object_raising,3.57,0.0,1.3785714285714286,1.32245670995671,-0.05611471861471862,0.040704977233474646,3.7374702397113087,3.695341051137634,-0.042129188573674536,0.0033757261736536348,0.005155693768157453,0.001779967594503818,0.8659752105630953,0.8527065314643603,-0.013268679098735081,0.07579682838750201,0.06407790826138549,-0.011718920126116528
BLiMP,existential_there_quantifiers_1,0.11,0.0,1.4377168085777356,1.380321665089877,-0.05739514348785857,0.039921035314761905,3.72114721456074,3.68085073845944,-0.04029647610129983,0.001645097609124808,0.003198537811286269,0.001553440202161461,0.872327238921599,0.8593112111378625,-0.013016027783736561,0.073810046062733,0.06225725382682201,-0.011552792235910991
BLiMP,existential_there_quantifiers_2,-6.58,6.58,1.444192450996274,1.3857119714887414,-0.05848047950753266,0.04049355019629827,3.6678517696725077,3.6243940175258587,-0.04345775214664904,0.0015703869882220977,0.002922609305588029,0.0013522223173659312,0.8787204745260035,0.8603854389721627,-0.01833503555384086,0.06943353897924842,0.060556464811784005,-0.008877074167464416
BLiMP,existential_there_subject_raising,5.3,0.0,1.313484631486174,1.2677095956813926,-0.04577503580478126,0.03485007339064789,3.868658087160701,3.8407414417543215,-0.02791664540637928,0.0015097504717970225,0.0026071087164334754,0.001097358244636453,0.8916222875765043,0.8682486417385746,-0.02337364583792967,0.059131893478716724,0.05561831928391414,-0.0035135741948025823
BLiMP,expletive_it_object_raising,2.37,0.0,1.3068923821039904,1.2711970979443772,-0.035695284159613205,0.027313101406365767,3.819971799443864,3.792302261657327,-0.02766953778653658,0.001776461880088823,0.0044517160033483,0.0026752541232594766,0.8908021839563208,0.8776560132492336,-0.013146170707087235,0.05803108808290158,0.05231717525302493,-0.005713912829876655
BLiMP,inchoative,-1.87,1.87,1.625448028673835,1.5790159661127403,-0.04643206256109478,0.02856570111255886,3.6790599028234885,3.6483339031117943,-0.030725999711694207,0.003608299087902175,0.005571605447791993,0.001963306359889818,0.8670352323838081,0.8524806640256556,-0.014554568358152498,0.07256690387892151,0.06747833264548075,-0.005088571233440753
BLiMP,intransitive,0.34,0.0,1.6331271685020365,1.5853069844622114,-0.04782018403982513,0.029281359689636133,3.693197918691227,3.6740819022258657,-0.01911601646536143,0.0036024385738038056,0.005423922352269483,0.0018214837784656774,0.8911159737417943,0.8791596787006797,-0.011956295041114617,0.059578791797524455,0.05224093634027971,-0.007337855457244746
BLiMP,irregular_past_participle_adjectives,4.16,0.0,1.3859505819889728,1.3681846028180518,-0.017765979170921042,0.012818623839693583,3.8679422819810574,3.853736722384693,-0.014205559596364381,0.0007367025195226168,0.001791044776119403,0.0010543422565967861,0.9595667870036101,0.9322155345371167,-0.027351252466493392,0.02092235155444233,0.02910447761194035,0.008182126057498018
BLiMP,irregular_past_participle_verbs,0.43,0.0,1.4780898876404494,1.4382022471910112,-0.039887640449438155,0.026985936906119317,3.6212927217275497,3.5897544049771297,-0.03153831675041996,0.0015203344735841885,0.003125,0.0016046655264158117,0.88005027832645,0.8740700417347124,-0.005980236591737631,0.06860509312048646,0.05917968750000002,-0.009425405620486438
BLiMP,irregular_plural_subject_verb_agreement_1,-1.99,1.99,1.615112160566706,1.5566706021251475,-0.05844155844155852,0.03618421052631583,3.5667598577153954,3.516135862237712,-0.05062399547768326,0.004970760233918129,0.006825938566552901,0.001855178332634772,0.8348729013552694,0.8221373525199481,-0.012735548835321242,0.09488304093567257,0.08570345089116416,-0.009179590044508412
BLiMP,irregular_plural_subject_verb_agreement_2,-2.13,2.13,1.4885265700483092,1.4595410628019323,-0.02898550724637694,0.019472616632860127,3.8376906404233706,3.8192414088550684,-0.01844923156830225,0.021582150101419877,0.024824162184526273,0.0032420120831063957,0.9086259009532667,0.9021137196786522,-0.006512181274614504,0.04876267748478702,0.042945800579230475,-0.005816876905556545
BLiMP,left_branch_island_echo_question,19.96,0.0,1.4133607784431137,1.3665793413173652,-0.04678143712574845,0.0330994306897921,3.5219942541922578,3.4812256471615846,-0.0407686070306732,0.0038395339600158875,0.005682596193345201,0.0018430622333293132,0.8378594249201278,0.8257603972687771,-0.012099027651350625,0.09724612736660931,0.08920991373408194,-0.008036213632527378
BLiMP,left_branch_island_simple_question,-4.62,4.62,1.418097014925373,1.3722014925373134,-0.04589552238805972,0.032364162610182885,3.469691535397245,3.428507048547394,-0.04118448684985099,0.00355216418892251,0.005710401087695445,0.002158236898772935,0.8248326232501522,0.8080931943592887,-0.01673942889086344,0.1085383502170767,0.10401087695445277,-0.004527473262623927
BLiMP,matrix_question_npi_licensor_present,-9.47,9.47,1.3630481667864844,1.3245866283249461,-0.038461538461538325,0.028217299578058973,3.5370509650656086,3.5019926695124033,-0.035058295553205276,0.0012526371308016879,0.0037313432835820895,0.002478706152780402,0.8713762493016326,0.8812432740393745,0.009867024737741925,0.07456487341772156,0.0555630936227951,-0.019001779794926454
BLiMP,npi_present_1,-7.15,7.15,1.3335567096666108,1.2972022114256994,-0.036354498240911415,0.027261306532663346,3.5666159594651994,3.5399630860004536,-0.026652873464745763,0.0022613065326633165,0.004261913986826811,0.0020006074541634947,0.8987796123474515,0.8863581585924319,-0.012421453755019574,0.05628140703517592,0.05010977657238791,-0.006171630462788014
BLiMP,npi_present_2,-2.18,2.18,1.4059983896940418,1.3651368760064413,-0.04086151368760049,0.029062276306370687,3.561784133707681,3.533772957055501,-0.028011176652180225,0.0030064423765211166,0.006045414332055441,0.0030389719555343245,0.8729497176660392,0.8586515028432169,-0.014298214822822342,0.07043664996420906,0.06487761722205843,-0.005559032742150638
BLiMP,only_npi_licensor_present,24.26,0.0,1.3455856489623637,1.3116426310235667,-0.03394301793879695,0.025225460724088284,3.5575539773838996,3.5278641467836116,-0.02968983060028796,0.0013070186903672723,0.0033521051220166266,0.002045086431649354,0.8939262203452987,0.8887216158574833,-0.005204604487815345,0.05933864854267412,0.05014749262536877,-0.00919115591730535
BLiMP,only_npi_scope,3.71,0.0,1.3121775025799793,1.277296181630547,-0.034881320949432304,0.026582776248525286,3.6070670528078774,3.5776761075304613,-0.029390945277416147,0.0037750688163586316,0.006988769491799305,0.0032137006754406733,0.880020711591094,0.8697483690587139,-0.010272342532380074,0.06433346441211163,0.05748565888341273,-0.006847805528698903
BLiMP,passive_1,-2.62,2.62,1.5403829416884247,1.5030461270670148,-0.03733681462140992,0.024238657551274082,3.6632465758385946,3.637079416126107,-0.02616715971248773,0.006497542234024521,0.007585408222350897,0.001087865988326376,0.8695170229612035,0.8673747131344399,-0.0021423098267635554,0.06926945025142661,0.05894614939200926,-0.01032330085941735
BLiMP,passive_2,1.88,0.0,1.7112666392205298,1.6713325099492247,-0.03993412927130513,0.02333600641539699,3.704890002768917,3.676489180406291,-0.028400822362625977,0.007217321571772253,0.009524591509976189,0.0023072699382039354,0.8574192588182765,0.8571858766844839,-0.00023338213379264783,0.07602245388933437,0.06511207816733722,-0.010910375721997156
BLiMP,principle_A_c_command,-0.31,0.31,1.3472560621881888,1.3134934447151643,-0.03376261747302456,0.025060282466413942,3.6132554981039986,3.5876371836411405,-0.025618314462858116,0.0026696520840509817,0.005299885169154668,0.0026302330851036867,0.8985519103329788,0.8833730582723761,-0.015178852060602654,0.05416810196348609,0.05061390336542704,-0.003554198598059055
BLiMP,principle_A_case_1,-0.33,0.33,1.348868354091335,1.3144502477567965,-0.03441810633453857,0.025516282764098442,3.725049239459076,3.69961350955827,-0.025435729900805892,0.0021842732327243845,0.00489047376464595,0.0027062005319215656,0.8924822695035461,0.8939698974211485,0.0014876279176023743,0.06294678316123903,0.04992358634742744,-0.013023196813811588
BLiMP,principle_A_case_2,4.37,0.0,1.352317880794702,1.3154525386313465,-0.036865342163355574,0.027260855370551867,3.5286205283725973,3.498067368302871,-0.030553160069726193,0.0017956252040483187,0.0036918946131901326,0.0018962694091418139,0.8858056529812255,0.8840647857889237,-0.0017408671923018204,0.065513113505278,0.05347653409408737,-0.012036579411190629
BLiMP,principle_A_domain_1,-5.47,5.47,1.3697766817372243,1.3318262775722702,-0.0379504041649541,0.02770554110822164,3.704038736699472,3.6800163254305382,-0.024022411268933563,0.0016003200640128026,0.004423413229091657,0.0028230931650788547,0.886549041927528,0.8847669389716483,-0.0017821029558797719,0.06521304260852168,0.052978088674004775,-0.012234953934516901
BLiMP,principle_A_domain_2,-4.81,4.81,1.4276729559748427,1.3858490566037736,-0.04182389937106912,0.029295154185021984,3.4967820994827763,3.4635063986800874,-0.033275700802688934,0.003303964757709251,0.007034263671431813,0.0037302989137225615,0.8732876712328768,0.8754613518928609,0.002173680659984134,0.07323788546255505,0.05808940322214662,-0.015148482240408434
BLiMP,principle_A_domain_3,-2.02,2.02,1.4576948157808933,1.4147375285295076,-0.0429572872513857,0.029469328412458747,3.4656314898287026,3.4295366969298415,-0.03609479289886108,0.002236761169826092,0.006222631942843973,0.003985870773017881,0.8602921924909672,0.8698044662891334,0.009512273798166215,0.08130626852317846,0.061938234616271015,-0.019368033906907445
BLiMP,principle_A_reconstruction,-20.89,20.89,1.518013468013468,1.4863636363636363,-0.031649831649831706,0.020849506487745407,4.018415087064154,4.0055870275371275,-0.012828059527026703,0.0005545081512698237,0.0030581039755351682,0.0025035958242653443,0.9075193551808252,0.9067923719734304,-0.0007269832073947269,0.051014749916823754,0.04134103522482724,-0.009673714691996516
BLiMP,regular_plural_subject_verb_agreement_1,-11.13,11.13,1.529960820465545,1.4753399400783591,-0.05462088038718593,0.035700836032236165,3.5682532402666762,3.523064787369252,-0.045188452897424014,0.0019582737064095805,0.0041396547684136534,0.002181381062004073,0.859322272215973,0.8503241433354706,-0.008998128880502443,0.0793854033290653,0.06771850347574793,-0.01166689985331737
BLiMP,regular_plural_subject_verb_agreement_2,-2.22,2.22,1.5059041444778885,1.4655012734429267,-0.04040287103496176,0.02682964329643294,3.7439337743725165,3.7158664673738926,-0.02806730699862392,0.0013837638376383763,0.004107749427284936,0.0027239855896465594,0.8918663761801017,0.8742798804054547,-0.017586495774646993,0.055888683886838875,0.05292677146694047,-0.002961912419898405
BLiMP,sentential_negation_npi_licensor_present,-4.03,4.03,1.329970737717542,1.2987062990913292,-0.031264438626212865,0.023507613919286678,3.65026341731044,3.6225134237605356,-0.02774999354990415,0.0022002200220022,0.004506374147643048,0.0023061541256408475,0.8884925643417659,0.8951239899693508,0.006631425627584897,0.06253256904637827,0.04755410613697009,-0.014978462909408186
BLiMP,sentential_negation_npi_scope,-4.13,4.13,1.2887598657352808,1.2534700172366868,-0.035289848498593956,0.02738279600168951,3.7116349442152914,3.683020323185978,-0.028614621029313447,0.0023229621286780236,0.004125352826228559,0.0018023906975505356,0.8890592706180412,0.8861366090712743,-0.0029226615467669026,0.06131212163874422,0.04979373235868856,-0.011518389280055663
BLiMP,sentential_subject_island,-5.83,5.83,1.5133155792276964,1.4496671105193075,-0.06364846870838892,0.04205895292564899,3.62801691317849,3.5762702533699886,-0.05174665980850124,0.0017597888253409592,0.0035822540644805732,0.001822465239139614,0.8806738030039001,0.847140121555241,-0.03353368144865909,0.06616805983282004,0.0653990998438505,-0.0007689599889695309
BLiMP,superlative_quantifiers_1,1.43,0.0,1.2559600102537811,1.228659318123558,-0.027300692130223014,0.02173691192978875,3.645727886599444,3.623498966800326,-0.022228919799117897,0.0006123073783039086,0.0019820571667014397,0.0013697497883975313,0.9200351493848857,0.8977560975609756,-0.0222790518239101,0.03837126237371158,0.040058418527018524,0.0016871561533069457
BLiMP,superlative_quantifiers_2,9.44,0.0,1.2558969781971185,1.2343491011092693,-0.02154787708784922,0.017157360406091515,3.6621790462636885,3.641572777231163,-0.020606269032525493,0.0007106598984771574,0.0027889680818097306,0.002078308183332573,0.9203651548994853,0.9022899281971667,-0.018075226702318647,0.037868020304568484,0.039458733601900664,0.0015907132973321803
BLiMP,tough_vs_raising_1,-10.97,10.97,1.3720668595306975,1.3409675345548056,-0.031099324975891962,0.022666041935105984,3.914246115807271,3.9018243881484103,-0.01242172765886096,0.002459880520089024,0.0031161982381494578,0.0006563177180604336,0.8876769679942709,0.8835825874242509,-0.004094380570019984,0.05622584045917767,0.04758195002097443,-0.008643890438203239
BLiMP,tough_vs_raising_2,12.39,0.0,1.4058529332251959,1.3669910786699109,-0.038861854555285014,0.027642901783567958,3.7632434707709437,3.7400174599842275,-0.023226010786716156,0.0023075813662804673,0.00425195293186987,0.0019443715655894029,0.8731403840952123,0.8728860042051376,-0.0002543798900747074,0.06889091870583142,0.05581924255908233,-0.01307167614674909
BLiMP,transitive,2.65,0.0,1.5946173254835996,1.5422624053826746,-0.05235492010092502,0.032832278481012576,3.551009932211592,3.5079317094423033,-0.04307822276928874,0.004483122362869198,0.007634628493524199,0.003151506130655001,0.8482104619149587,0.8498848141460681,0.001674352231109344,0.08597046413502107,0.06952965235173825,-0.016440811783282827
BLiMP,wh_island,-5.1,5.1,1.3824285714285713,1.3427142857142857,-0.03971428571428559,0.028727911542833436,3.703204919054452,3.677738897006926,-0.025466022047526238,0.002170094037408288,0.0047877433769549956,0.0026176493395467077,0.901591043017089,0.8691478942213516,-0.0324431487957374,0.051358892218662855,0.05585700606447497,0.004498113845812113
BLiMP,wh_questions_object_gap,-17.34,17.34,1.369506726457399,1.3317104420243433,-0.037796284433055716,0.02759846571241462,3.6258018329512396,3.593654197331427,-0.03214763561981249,0.005613247263541959,0.01202616894362132,0.006412921680079361,0.8749780663274259,0.8600300061777425,-0.014948060149683418,0.06698475067826737,0.06243986915528188,-0.004544881522985489
BLiMP,wh_questions_subject_gap,-4.45,4.45,1.3981981981981981,1.347867867867868,-0.050330330330330186,0.03599656357388306,3.6118434870998244,3.5753211970627414,-0.03652229003708296,0.004982817869415807,0.009981285090455396,0.004998467221039589,0.8743430096223821,0.855617153106147,-0.01872585651623504,0.07104810996563571,0.06470011585420199,-0.006347994111433719
BLiMP,wh_questions_subject_gap_long_distance,-1.17,1.17,1.3303571428571428,1.2902202937249667,-0.04013684913217608,0.03016998055572967,3.6459023520864475,3.614952523643697,-0.030949828442750515,0.005833281063789751,0.011641443538998836,0.005808162475209085,0.8920009494422027,0.8645647785298658,-0.027436170912336855,0.05714106504422001,0.05827189238132191,0.0011308273371019029
BLiMP,wh_vs_that_no_gap,-4.3,4.3,1.3553739172868122,1.3098694644382092,-0.04550445284860305,0.0335733573357335,3.63870110858451,3.604142907899675,-0.03455820068483506,0.0030603060306030605,0.00577442488590854,0.00271411885530548,0.886963906581741,0.855601800730485,-0.031362105851255984,0.05994599459945993,0.061842227810375294,0.0018962332109153657
BLiMP,wh_vs_that_no_gap_long_distance,-6.51,6.51,1.317610891523935,1.2764163372859025,-0.04119455423803253,0.03126458236117594,3.6457948126883646,3.6172583733691677,-0.028536439319196916,0.0032664489034064394,0.0053674649050371595,0.00210101600163072,0.8866050663146646,0.8623928391326273,-0.024212227182037305,0.05972935137657487,0.058560418387007984,-0.0011689329895668843
BLiMP,wh_vs_that_with_gap,4.35,0.0,1.3413023378681812,1.2983753797384758,-0.04292695812970537,0.03200393894633179,3.7474928217838306,3.7301775667987833,-0.017315254985047268,0.002461841457410143,0.004374364191251271,0.0019125227338411283,0.9118088097469541,0.869435649096666,-0.042373160650288066,0.041949778434268836,0.05025432349949133,0.00830454506522249
BLiMP,wh_vs_that_with_gap_long_distance,5.16,0.0,1.3159618263473054,1.2755426646706587,-0.04041916167664672,0.030714539637397807,3.734437729096016,3.7134586664859643,-0.020979062610051447,0.003981514397440455,0.0065282769749871634,0.0025467625775467085,0.9028077753779697,0.8713765673452879,-0.031431208032681845,0.04898684678279419,0.051859458666471014,0.0028726118836768233
EWoK,agent-properties,0.6,0.0,1.231249252839211,1.2065511057979676,-0.02469814704124329,0.020059420937141983,3.8156006860811242,3.7818776069189295,-0.03372307916219475,0.0,0.0,0.0,0.9171691526499524,0.917899185028675,0.0007300323787226004,0.04596384255393515,0.03582752060875083,-0.010136321945184323
EWoK,material-dynamics,-8.83,8.83,1.4640202702702703,1.4528716216216215,-0.011148648648648729,0.007615091727241315,3.785632882603296,3.7726362000551843,-0.012996682548111593,0.000923041421483789,0.0009301244041390535,7.082982655264502e-06,0.9066390041493776,0.8858412836079792,-0.02079772054139839,0.04199838467751238,0.04999418672247413,0.007995802044961753
EWoK,material-properties,4.97,0.0,1.3079794680354644,1.3061129258049464,-0.0018665422305179646,0.001427042454513021,4.009640874645321,3.999301454825533,-0.01033941981978792,0.009989297181591153,0.010360843158270811,0.0003715459766796582,0.91701244813278,0.9143054595715273,-0.0027069885612527322,0.05387085265786662,0.054662379421221874,0.0007915267633552547
EWoK,physical-dynamics,-19.5,19.5,1.2640845070422535,1.2394366197183098,-0.02464788732394374,0.019498607242339896,4.1132848317556086,4.097386351557881,-0.01589848019772777,0.0,0.0,0.0,0.9162162162162162,0.9608938547486033,0.044677638532387154,0.055710306406685284,0.022727272727272707,-0.03298303367941258
EWoK,physical-interactions,-3.31,3.31,1.2729935559461043,1.2333919156414763,-0.03960164030462798,0.031109065807639193,4.051318909107401,3.995784410858584,-0.055534498248817066,0.0041417395306028535,0.004274722143060701,0.0001329826124578477,0.9194384835479256,0.8678394625176803,-0.05159902103024527,0.05356649792913026,0.06744561603495769,0.013879118105827426
EWoK,physical-relations,-1.83,1.83,1.210978675099327,1.207086678018325,-0.0038919970810020743,0.0032139270170738923,4.128925207489566,4.117596285203515,-0.011328922286050869,0.0,0.0,0.0,1.0,0.9903891076553427,-0.009610892344657285,0.0,0.0032242896486868178,0.0032242896486868178
EWoK,quantitative-properties,-5.8,5.8,1.3261888814467515,1.299843715114981,-0.02634516633177042,0.019865319865319815,3.876355663696619,3.8748578716024147,-0.0014977920942045309,0.0006734006734006734,0.0006870491240123669,1.3648450611693469e-05,0.8840255591054313,0.9084668192219679,0.02444126011653658,0.06835016835016838,0.04534524218481617,-0.023004926165352213
EWoK,social-interactions,5.78,0.0,1.4523000926211793,1.4334671194813213,-0.01883297313985799,0.012967687074829938,3.7239667031592094,3.687979241027167,-0.0359874621320424,0.0,0.0,0.0,0.878885748889786,0.8729997974478428,-0.005885951441943149,0.07440476190476186,0.07172087012707307,-0.002683891777688796
EWoK,social-properties,-13.75,13.75,1.439509954058193,1.4088820826952526,-0.03062787136294043,0.021276595744680955,3.7087210474884107,3.683803062745028,-0.024917984743382693,0.0,0.002173913043478261,0.002173913043478261,0.9153861913542307,0.9066171923314781,-0.008768999022752633,0.04936170212765956,0.04391304347826086,-0.005448658649398697
EWoK,social-relations,2.52,0.0,1.615956494802781,1.6013629792799615,-0.0145935155228194,0.009030883919062723,3.767444889509365,3.7459467906387736,-0.02149809887059151,0.0034078807241746537,0.005545286506469501,0.002137405782294847,0.8559308403699236,0.8488189610076053,-0.007111879362318274,0.0932055378061768,0.09323818939947559,3.2651593298793635e-05
