ContextDiff,n,accuracy,stable_failure,stable_failure_frac_all,stable_failure_frac_wrong,wrong,interaction_sum_median
antonym,3374,0.5062240663900415,986,0.2922347362181387,0.5918367346938775,1666,1.3113021850585938e-05
variable swap,2564,0.4968798751950078,747,0.29134165366614667,0.5790697674418605,1290,-0.0018452107906341553
material,840,0.5095238095238095,225,0.26785714285714285,0.5461165048543689,412,0.037665605545043945
other,490,0.47551020408163264,169,0.3448979591836735,0.6575875486381323,257,-0.032672226428985596
negation,190,0.5105263157894737,60,0.3157894736842105,0.6451612903225806,93,-0.015076041221618652
number,80,0.5375,21,0.2625,0.5675675675675675,37,-0.008413508534431458
active-passive,30,0.5,12,0.4,0.8,15,-0.07548141479492188
game,20,0.45,9,0.45,0.8181818181818182,11,-0.0639023631811142
variable_swap,30,0.5333333333333333,8,0.26666666666666666,0.5714285714285714,14,0.002346515655517578
