comparison,column,k,n_common,events,net_gain_minus_loss,reconstructed_delta_pct_points,all_edge_touch_fraction,base_correct_edge_touch_fraction,loss_edge_touch_fraction,gain_edge_touch_fraction,loss_edge_fraction_minus_base_correct_edge_fraction,edge_loss_rate_given_base_correct,not_edge_loss_rate_given_base_correct,edge_gain_rate_given_base_wrong,not_edge_gain_rate_given_base_wrong,loss_rate_edge_minus_not_edge,anchor_payload_score,candidate_payload_score,payload_delta,stratum,n,both_correct,both_wrong,gain,loss,base_correct,base_wrong,loss_rate_given_base_correct,gain_rate_given_base_wrong
half_98098_minus_coherent86_s43022,Supplement,3,5218,"{'both_correct': 3621, 'loss': 239, 'both_wrong': 1209, 'gain': 149}",-44,-1.7247987734764278,0.8731314679954005,0.877720207253886,0.7907949790794979,0.959731543624161,-0.08692522817438808,0.05578512396694215,0.1059322033898305,0.12243150684931507,0.031578947368421054,-0.05014707942288835,63.64,60.16,-3.480000000000004,interior_only,662,422,184,6,50,472,190,0.1059322033898305,0.031578947368421054
half_98098_minus_coherent86_s43022,Supplement,3,5218,"{'both_correct': 3621, 'loss': 239, 'both_wrong': 1209, 'gain': 149}",-44,-1.7247987734764278,0.8731314679954005,0.877720207253886,0.7907949790794979,0.959731543624161,-0.08692522817438808,0.05578512396694215,0.1059322033898305,0.12243150684931507,0.031578947368421054,-0.05014707942288835,63.64,60.16,-3.480000000000004,not_edge_touch,662,422,184,6,50,472,190,0.1059322033898305,0.031578947368421054
half_98098_minus_coherent86_s43022,Supplement,5,5218,"{'both_correct': 3621, 'loss': 239, 'both_wrong': 1209, 'gain': 149}",-11,-1.7247987734764278,0.9925258719816021,0.9917098445595854,0.9916317991631799,1.0,-7.804539640554609e-05,0.06191222570532915,0.0625,0.11028867505551443,0.0,-0.0005877742946708495,63.64,60.16,-3.480000000000004,edge_and_interior,2664,2101,388,82,93,2194,470,0.04238833181403829,0.17446808510638298
half_98098_minus_coherent86_s43022,Supplement,5,5218,"{'both_correct': 3621, 'loss': 239, 'both_wrong': 1209, 'gain': 149}",-77,-1.7247987734764278,0.9925258719816021,0.9917098445595854,0.9916317991631799,1.0,-7.804539640554609e-05,0.06191222570532915,0.0625,0.11028867505551443,0.0,-0.0005877742946708495,63.64,60.16,-3.480000000000004,edge_only,2515,1490,814,67,144,1634,881,0.08812729498164015,0.07604994324631101
half_98098_minus_coherent86_s43022,Supplement,5,5218,"{'both_correct': 3621, 'loss': 239, 'both_wrong': 1209, 'gain': 149}",-88,-1.7247987734764278,0.9925258719816021,0.9917098445595854,0.9916317991631799,1.0,-7.804539640554609e-05,0.06191222570532915,0.0625,0.11028867505551443,0.0,-0.0005877742946708495,63.64,60.16,-3.480000000000004,edge_touch,5179,3591,1202,149,237,3828,1351,0.06191222570532915,0.11028867505551443
half_98098_minus_coherent86_s43022,Supplement,5,5218,"{'both_correct': 3621, 'loss': 239, 'both_wrong': 1209, 'gain': 149}",-2,-1.7247987734764278,0.9925258719816021,0.9917098445595854,0.9916317991631799,1.0,-7.804539640554609e-05,0.06191222570532915,0.0625,0.11028867505551443,0.0,-0.0005877742946708495,63.64,60.16,-3.480000000000004,interior_only,39,30,7,0,2,32,7,0.0625,0.0
half_98098_minus_coherent86_s43022,Supplement,5,5218,"{'both_correct': 3621, 'loss': 239, 'both_wrong': 1209, 'gain': 149}",-2,-1.7247987734764278,0.9925258719816021,0.9917098445595854,0.9916317991631799,1.0,-7.804539640554609e-05,0.06191222570532915,0.0625,0.11028867505551443,0.0,-0.0005877742946708495,63.64,60.16,-3.480000000000004,not_edge_touch,39,30,7,0,2,32,7,0.0625,0.0
half_98098_minus_coherent86_s43022,EWoK,3,7618,"{'loss': 713, 'gain': 697, 'both_correct': 3095, 'both_wrong': 3113}",33,-0.2100288789708585,0.39301653977421896,0.39338235294117646,0.3394109396914446,0.41750358680057387,-0.05397141324973187,0.16154873164218958,0.2038961038961039,0.1945187165775401,0.17545375972342264,-0.04234737225391433,50.02,50.37,0.3499999999999943,edge_and_interior,2064,863,824,205,172,1035,1029,0.16618357487922705,0.19922254616132168
half_98098_minus_coherent86_s43022,EWoK,3,7618,"{'loss': 713, 'gain': 697, 'both_correct': 3095, 'both_wrong': 3113}",16,-0.2100288789708585,0.39301653977421896,0.39338235294117646,0.3394109396914446,0.41750358680057387,-0.05397141324973187,0.16154873164218958,0.2038961038961039,0.1945187165775401,0.17545375972342264,-0.04234737225391433,50.02,50.37,0.3499999999999943,edge_only,930,393,381,86,70,463,467,0.1511879049676026,0.1841541755888651
half_98098_minus_coherent86_s43022,EWoK,3,7618,"{'loss': 713, 'gain': 697, 'both_correct': 3095, 'both_wrong': 3113}",49,-0.2100288789708585,0.39301653977421896,0.39338235294117646,0.3394109396914446,0.41750358680057387,-0.05397141324973187,0.16154873164218958,0.2038961038961039,0.1945187165775401,0.17545375972342264,-0.04234737225391433,50.02,50.37,0.3499999999999943,edge_touch,2994,1256,1205,291,242,1498,1496,0.16154873164218958,0.1945187165775401
half_98098_minus_coherent86_s43022,EWoK,3,7618,"{'loss': 713, 'gain': 697, 'both_correct': 3095, 'both_wrong': 3113}",-65,-0.2100288789708585,0.39301653977421896,0.39338235294117646,0.3394109396914446,0.41750358680057387,-0.05397141324973187,0.16154873164218958,0.2038961038961039,0.1945187165775401,0.17545375972342264,-0.04234737225391433,50.02,50.37,0.3499999999999943,interior_only,4624,1839,1908,406,471,2310,2314,0.2038961038961039,0.17545375972342264
half_98098_minus_coherent86_s43022,EWoK,3,7618,"{'loss': 713, 'gain': 697, 'both_correct': 3095, 'both_wrong': 3113}",-65,-0.2100288789708585,0.39301653977421896,0.39338235294117646,0.3394109396914446,0.41750358680057387,-0.05397141324973187,0.16154873164218958,0.2038961038961039,0.1945187165775401,0.17545375972342264,-0.04234737225391433,50.02,50.37,0.3499999999999943,not_edge_touch,4624,1839,1908,406,471,2310,2314,0.2038961038961039,0.17545375972342264
half_98098_minus_coherent86_s43022,EWoK,5,7618,"{'loss': 713, 'gain': 697, 'both_correct': 3095, 'both_wrong': 3113}",13,-0.2100288789708585,0.7251247046468889,0.7266281512605042,0.6718092566619915,0.7733142037302726,-0.054818894598512635,0.17311167329237442,0.22478386167146974,0.19550235763511062,0.15004748338081672,-0.05167218837909532,50.02,50.37,0.3499999999999943,edge_and_interior,1832,773,828,122,109,882,950,0.1235827664399093,0.12842105263157894
half_98098_minus_coherent86_s43022,EWoK,5,7618,"{'loss': 713, 'gain': 697, 'both_correct': 3095, 'both_wrong': 3113}",47,-0.2100288789708585,0.7251247046468889,0.7266281512605042,0.6718092566619915,0.7733142037302726,-0.054818894598512635,0.17311167329237442,0.22478386167146974,0.19550235763511062,0.15004748338081672,-0.05167218837909532,50.02,50.37,0.3499999999999943,edge_only,3692,1515,1390,417,370,1885,1807,0.1962864721485411,0.23076923076923078
half_98098_minus_coherent86_s43022,EWoK,5,7618,"{'loss': 713, 'gain': 697, 'both_correct': 3095, 'both_wrong': 3113}",60,-0.2100288789708585,0.7251247046468889,0.7266281512605042,0.6718092566619915,0.7733142037302726,-0.054818894598512635,0.17311167329237442,0.22478386167146974,0.19550235763511062,0.15004748338081672,-0.05167218837909532,50.02,50.37,0.3499999999999943,edge_touch,5524,2288,2218,539,479,2767,2757,0.17311167329237442,0.19550235763511062
half_98098_minus_coherent86_s43022,EWoK,5,7618,"{'loss': 713, 'gain': 697, 'both_correct': 3095, 'both_wrong': 3113}",-76,-0.2100288789708585,0.7251247046468889,0.7266281512605042,0.6718092566619915,0.7733142037302726,-0.054818894598512635,0.17311167329237442,0.22478386167146974,0.19550235763511062,0.15004748338081672,-0.05167218837909532,50.02,50.37,0.3499999999999943,interior_only,2094,807,895,158,234,1041,1053,0.22478386167146974,0.15004748338081672
half_98098_minus_coherent86_s43022,EWoK,5,7618,"{'loss': 713, 'gain': 697, 'both_correct': 3095, 'both_wrong': 3113}",-76,-0.2100288789708585,0.7251247046468889,0.7266281512605042,0.6718092566619915,0.7733142037302726,-0.054818894598512635,0.17311167329237442,0.22478386167146974,0.19550235763511062,0.15004748338081672,-0.05167218837909532,50.02,50.37,0.3499999999999943,not_edge_touch,2094,807,895,158,234,1041,1053,0.22478386167146974,0.15004748338081672
