arch,arm,checkpoint,seed,role,probe_family,probe_id,token_class,gain,pair_id,rewrite_token_len,rewrite_words,source_token_len,source_words,true_source_nll,unrelated_source_nll
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:0:0:compact:fwcompact_medium_006297,nonoverlap,-0.0374903678894043,compact:fwcompact_medium_006297,31,20,60,43,6.758434295654297,6.720943927764893
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:0:26:compact:fwcompact_medium_006297,nonoverlap,0.7072112560272217,compact:fwcompact_medium_006297,31,20,60,43,2.930203437805176,3.6374146938323975
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:0:28:compact:fwcompact_medium_006297,overlap,-0.5397844314575195,compact:fwcompact_medium_006297,31,20,60,43,3.6271400451660156,3.087355613708496
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:0:3:compact:fwcompact_medium_006297,overlap,8.149770766496658,compact:fwcompact_medium_006297,31,20,60,43,0.13349148631095886,8.283262252807617
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1000:10:compact:fwcompact_expansion_020154,overlap,3.043653964996338,compact:fwcompact_expansion_020154,12,9,17,12,3.4543914794921875,6.498045444488525
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1000:1:compact:fwcompact_expansion_020154,overlap,12.252682112157345,compact:fwcompact_expansion_020154,12,9,17,12,0.08246002346277237,12.335142135620117
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1000:4:compact:fwcompact_expansion_020154,nonoverlap,0.34730958938598633,compact:fwcompact_expansion_020154,12,9,17,12,5.736817836761475,6.084127426147461
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1000:8:compact:fwcompact_expansion_020154,nonoverlap,0.03908967971801758,compact:fwcompact_expansion_020154,12,9,17,12,4.103613376617432,4.142703056335449
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1001:11:compact:fwcompact_expansion_020244,nonoverlap,-3.084202766418457,compact:fwcompact_expansion_020244,14,10,17,10,9.73035717010498,6.646154403686523
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1001:12:compact:fwcompact_expansion_020244,overlap,3.504331946372986,compact:fwcompact_expansion_020244,14,10,17,10,1.3719955682754517,4.8763275146484375
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1001:1:compact:fwcompact_expansion_020244,overlap,5.666758064180613,compact:fwcompact_expansion_020244,14,10,17,10,0.04593467339873314,5.712692737579346
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1001:8:compact:fwcompact_expansion_020244,nonoverlap,3.3951234817504883,compact:fwcompact_expansion_020244,14,10,17,10,6.213808059692383,9.608931541442871
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1002:0:compact:fwcompact_expansion_020303,overlap,-7.630829945206642,compact:fwcompact_expansion_020303,20,12,20,11,7.812864303588867,0.18203435838222504
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1002:18:compact:fwcompact_expansion_020303,overlap,2.1526445150375366,compact:fwcompact_expansion_020303,20,12,20,11,0.18139183521270752,2.334036350250244
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1003:0:compact:fwcompact_expansion_020376,nonoverlap,-1.0514471530914307,compact:fwcompact_expansion_020376,9,7,16,12,2.8443689346313477,1.792921781539917
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1003:2:compact:fwcompact_expansion_020376,overlap,8.145583152770996,compact:fwcompact_expansion_020376,9,7,16,12,1.1195306777954102,9.265113830566406
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1003:4:compact:fwcompact_expansion_020376,overlap,3.4342706203460693,compact:fwcompact_expansion_020376,9,7,16,12,0.8850061893463135,4.319276809692383
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1003:7:compact:fwcompact_expansion_020376,nonoverlap,-1.7193260192871094,compact:fwcompact_expansion_020376,9,7,16,12,5.6418681144714355,3.922542095184326
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1004:0:compact:fwcompact_expansion_020429,nonoverlap,2.156696319580078,compact:fwcompact_expansion_020429,9,6,12,10,9.38631820678711,11.543014526367188
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1004:2:compact:fwcompact_expansion_020429,overlap,7.995746612548828,compact:fwcompact_expansion_020429,9,6,12,10,1.056020736694336,9.051767349243164
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1004:3:compact:fwcompact_expansion_020429,nonoverlap,-2.412160873413086,compact:fwcompact_expansion_020429,9,6,12,10,9.386136054992676,6.97397518157959
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1004:7:compact:fwcompact_expansion_020429,overlap,3.7660255432128906,compact:fwcompact_expansion_020429,9,6,12,10,4.492009162902832,8.258034706115723
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1005:10:compact:fwcompact_expansion_020622,nonoverlap,0.9550974369049072,compact:fwcompact_expansion_020622,12,8,17,13,2.4095518589019775,3.3646492958068848
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1005:1:compact:fwcompact_expansion_020622,nonoverlap,1.4395699501037598,compact:fwcompact_expansion_020622,12,8,17,13,2.044306755065918,3.4838767051696777
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1005:3:compact:fwcompact_expansion_020622,overlap,5.63066029548645,compact:fwcompact_expansion_020622,12,8,17,13,0.796438455581665,6.427098751068115
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1005:8:compact:fwcompact_expansion_020622,overlap,4.217792242765427,compact:fwcompact_expansion_020622,12,8,17,13,0.4157097637653351,4.633502006530762
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1006:0:compact:fwcompact_expansion_020653,overlap,12.139068305492401,compact:fwcompact_expansion_020653,23,14,22,14,0.25198203325271606,12.391050338745117
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1006:16:compact:fwcompact_expansion_020653,overlap,4.478015556931496,compact:fwcompact_expansion_020653,23,14,22,14,0.05776534974575043,4.535780906677246
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1007:1:compact:fwcompact_expansion_020686,overlap,-2.691204071044922,compact:fwcompact_expansion_020686,18,8,24,13,11.726395606994629,9.035191535949707
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1007:2:compact:fwcompact_expansion_020686,overlap,-0.5322809219360352,compact:fwcompact_expansion_020686,18,8,24,13,9.554144859313965,9.02186393737793
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1007:3:compact:fwcompact_expansion_020686,nonoverlap,-0.5655717849731445,compact:fwcompact_expansion_020686,18,8,24,13,9.48120403289795,8.915632247924805
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1007:4:compact:fwcompact_expansion_020686,nonoverlap,0.5487923622131348,compact:fwcompact_expansion_020686,18,8,24,13,5.759209156036377,6.308001518249512
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1008:0:compact:fwcompact_expansion_020751,nonoverlap,0.15520143508911133,compact:fwcompact_expansion_020751,17,11,18,12,4.765488147735596,4.920689582824707
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1008:15:compact:fwcompact_expansion_020751,overlap,5.775597393512726,compact:fwcompact_expansion_020751,17,11,18,12,0.06265276670455933,5.838250160217285
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1008:4:compact:fwcompact_expansion_020751,overlap,6.93870141543448,compact:fwcompact_expansion_020751,17,11,18,12,0.02181265316903591,6.960514068603516
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1009:0:compact:fwcompact_expansion_020811,nonoverlap,8.690599799156189,compact:fwcompact_expansion_020811,8,7,16,15,0.6055866479873657,9.296186447143555
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1009:3:compact:fwcompact_expansion_020811,overlap,1.1466484069824219,compact:fwcompact_expansion_020811,8,7,16,15,8.157794952392578,9.304443359375
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1009:5:compact:fwcompact_expansion_020811,nonoverlap,1.1278834342956543,compact:fwcompact_expansion_020811,8,7,16,15,3.0500664710998535,4.177949905395508
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1009:6:compact:fwcompact_expansion_020811,overlap,2.4796061515808105,compact:fwcompact_expansion_020811,8,7,16,15,5.770969867706299,8.25057601928711
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:100:0:compact:fwcompact_medium_034265,nonoverlap,2.481924533843994,compact:fwcompact_medium_034265,9,5,17,11,7.652940273284912,10.134864807128906
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:100:1:compact:fwcompact_medium_034265,overlap,3.1313986778259277,compact:fwcompact_medium_034265,9,5,17,11,4.833542823791504,7.964941501617432
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:100:3:compact:fwcompact_medium_034265,nonoverlap,-1.5224332809448242,compact:fwcompact_medium_034265,9,5,17,11,11.746941566467285,10.224508285522461
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:100:7:compact:fwcompact_medium_034265,overlap,8.556042194366455,compact:fwcompact_medium_034265,9,5,17,11,2.130378246307373,10.686420440673828
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1010:0:compact:fwcompact_expansion_020914,nonoverlap,-0.02657318115234375,compact:fwcompact_expansion_020914,8,4,15,11,8.366583824157715,8.340010643005371
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1010:4:compact:fwcompact_expansion_020914,nonoverlap,-0.5757956504821777,compact:fwcompact_expansion_020914,8,4,15,11,5.457305908203125,4.881510257720947
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1010:5:compact:fwcompact_expansion_020914,overlap,6.939630031585693,compact:fwcompact_expansion_020914,8,4,15,11,0.8236184120178223,7.763248443603516
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1010:6:compact:fwcompact_expansion_020914,overlap,6.581601142883301,compact:fwcompact_expansion_020914,8,4,15,11,3.1390504837036133,9.720651626586914
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1011:16:compact:fwcompact_expansion_020955,nonoverlap,0.16329073905944824,compact:fwcompact_expansion_020955,22,13,41,25,2.7237629890441895,2.8870537281036377
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1011:1:compact:fwcompact_expansion_020955,overlap,8.747058749198914,compact:fwcompact_expansion_020955,22,13,41,25,0.2013179063796997,8.948376655578613
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1011:20:compact:fwcompact_expansion_020955,overlap,5.361100979149342,compact:fwcompact_expansion_020955,22,13,41,25,0.05291192978620529,5.414012908935547
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1011:6:compact:fwcompact_expansion_020955,nonoverlap,0.6090292930603027,compact:fwcompact_expansion_020955,22,13,41,25,7.049888610839844,7.6589179039001465
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1012:0:compact:fwcompact_expansion_020984,overlap,11.851631075143814,compact:fwcompact_expansion_020984,20,14,21,14,0.35822686553001404,12.209857940673828
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1012:18:compact:fwcompact_expansion_020984,overlap,8.696345806121826,compact:fwcompact_expansion_020984,20,14,21,14,0.3907170295715332,9.08706283569336
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1012:8:compact:fwcompact_expansion_020984,nonoverlap,-0.6324844360351562,compact:fwcompact_expansion_020984,20,14,21,14,5.244585990905762,4.6121015548706055
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1013:0:compact:fwcompact_expansion_021017,nonoverlap,-0.28736209869384766,compact:fwcompact_expansion_021017,14,9,19,14,6.621352195739746,6.333990097045898
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1013:12:compact:fwcompact_expansion_021017,nonoverlap,-2.7853097915649414,compact:fwcompact_expansion_021017,14,9,19,14,9.014081001281738,6.228771209716797
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1013:2:compact:fwcompact_expansion_021017,overlap,3.861837387084961,compact:fwcompact_expansion_021017,14,9,19,14,2.7879467010498047,6.649784088134766
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1013:7:compact:fwcompact_expansion_021017,overlap,2.8296713829040527,compact:fwcompact_expansion_021017,14,9,19,14,3.46736478805542,6.297036170959473
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1014:10:compact:fwcompact_expansion_021360,nonoverlap,0.37862300872802734,compact:fwcompact_expansion_021360,16,13,19,15,4.6571807861328125,5.03580379486084
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1014:11:compact:fwcompact_expansion_021360,nonoverlap,-1.1518678665161133,compact:fwcompact_expansion_021360,16,13,19,15,4.4308929443359375,3.279025077819824
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1014:14:compact:fwcompact_expansion_021360,overlap,2.6889896243810654,compact:fwcompact_expansion_021360,16,13,19,15,0.06743718683719635,2.7564268112182617
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1014:1:compact:fwcompact_expansion_021360,overlap,7.110689885914326,compact:fwcompact_expansion_021360,16,13,19,15,0.07055496424436569,7.181244850158691
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1015:0:compact:fwcompact_expansion_021398,nonoverlap,6.65065324306488,compact:fwcompact_expansion_021398,19,11,21,12,1.756858468055725,8.407511711120605
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1015:17:compact:fwcompact_expansion_021398,overlap,5.349095452576876,compact:fwcompact_expansion_021398,19,11,21,12,0.037702929228544235,5.38679838180542
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1015:4:compact:fwcompact_expansion_021398,overlap,3.8270943760871887,compact:fwcompact_expansion_021398,19,11,21,12,0.07325786352157593,3.9003522396087646
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1015:5:compact:fwcompact_expansion_021398,nonoverlap,3.966742515563965,compact:fwcompact_expansion_021398,19,11,21,12,0.5334348678588867,4.500177383422852
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1016:0:compact:fwcompact_expansion_021455,overlap,5.961057566106319,compact:fwcompact_expansion_021455,12,7,17,12,0.06600198894739151,6.027059555053711
