family,arch,arm_a,arm_b,checkpoint,seed,group,contrast,n,delta_mean_margin_full_a_minus_b,delta_mean_effect_no_initial_qbox_a_minus_b,delta_mean_effect_no_last_relevant_update_a_minus_b,delta_mean_effect_no_all_relevant_updates_a_minus_b,mean_effect_no_all_relevant_updates_a,mean_effect_no_all_relevant_updates_b,mean_effect_no_initial_qbox_a,mean_effect_no_initial_qbox_b,mean_effect_no_last_relevant_update_a,mean_effect_no_last_relevant_update_b,mean_margin_full_a,mean_margin_full_b
entity_ablation,D,D_VS_43022,D_C_43022,chck_80M,43022,rel_updates_5,VminusC,94,0.9571265020269029,-0.12702400633629332,-0.09599701394426063,-0.11523194135503578,-1.9239773262054363,-1.8087453848504005,-0.07777164591119644,0.049252360425096876,-0.47458398088495785,-0.3785869669406972,1.633352426772422,0.6762259247455191
entity_ablation,D,D_VS_43022,D_C_43022,chck_80M,43022,type_ambiref,VminusC,399,0.23605152120566308,-0.179065076554927,-0.15151384719332361,0.15317198268154208,-0.7579440250432581,-0.9111160077248002,-0.07612297050934985,0.10294210604557716,-0.5558592000402006,-0.404345352846877,0.9460679504805639,0.7100164292749008
entity_ablation,D,D_VS_43022,D_C_43022,chck_80M,43022,type_move_contents,VminusC,381,0.8542176191927254,-0.4847068832576119,-0.2787750623826905,0.07480495129748599,-1.4947371981901134,-1.5695421494875994,-0.15132384381582106,0.3333830394417908,-0.6955399272322967,-0.41676486484960623,0.6489803803561554,-0.20523723883657005
entity_ablation,D,D_VS_43022,D_C_43022,chck_80M,43022,type_regular,VminusC,441,0.5304067122861913,-0.41857659041273354,-0.33615021495456865,0.1431416004321744,-1.5319714233313018,-1.6751130237634761,-0.1618697991987475,0.25670679121398604,-0.8519364864377478,-0.5157862714831791,0.8284178397823083,0.2980111274961171
entity_ablation,D,D_VS_43022,D_C_43022,chck_90M,43022,ALL,VminusC,1221,0.6063651385565307,-0.43144071917068655,-0.3365998904096431,0.3217811173287257,-1.580068372842916,-1.9018494901716416,-0.24552545424956557,0.18591526492112098,-0.8851487046926848,-0.5485488142830417,1.0539063917477536,0.4475412531912229
entity_ablation,D,D_VS_43022,D_C_43022,chck_90M,43022,rel_ge2,VminusC,1205,0.6008259060131811,-0.4345929065155043,-0.32898833161969654,0.3381346646031651,-1.596510304022132,-1.9346449686252971,-0.25364285823715177,0.18095004827835254,-0.8923634867512339,-0.5633751551315374,1.045867971587478,0.44504206557429676
entity_ablation,D,D_VS_43022,D_C_43022,chck_90M,43022,rel_ge3,VminusC,716,0.6442758757881196,-0.3423809061430436,-0.3768894751712306,0.48799163015174307,-1.8437398201447792,-2.3317314502965223,-0.26193987211868086,0.08044103402436278,-0.9203301104586884,-0.5434406352874578,1.322694313717621,0.6784184379295014
entity_ablation,D,D_VS_43022,D_C_43022,chck_90M,43022,rel_updates_1,VminusC,16,1.023538589477539,-0.19404160976409912,-0.9098454117774963,-0.9098454117774963,-0.3417854309082031,0.5680599808692932,0.36581653356552124,0.5598581433296204,-0.3417854309082031,0.5680599808692932,1.659299910068512,0.6357613205909729
entity_ablation,D,D_VS_43022,D_C_43022,chck_90M,43022,rel_updates_2,VminusC,489,0.5372059093693039,-0.5696108866109683,-0.25885086989597794,0.11871219561997126,-1.2345137119079903,-1.3532259075279616,-0.24149426531450394,0.3281166212964643,-0.85141440173173,-0.592563531835752,0.6405353315768798,0.10332942220757588
entity_ablation,D,D_VS_43022,D_C_43022,chck_90M,43022,rel_updates_3,VminusC,296,0.48494347147140143,-0.1508630213101168,-0.368409203346567,0.5323391977722782,-1.7527884362970252,-2.2851276340693034,-0.2401232841248448,-0.08926026281472799,-0.9036592118240692,-0.5352500084775021,0.952917771464264,0.4679742999928626
entity_ablation,D,D_VS_43022,D_C_43022,chck_90M,43022,rel_updates_4,VminusC,326,0.7043777153101618,-0.5498302039216084,-0.44401738845223293,0.5547880278728858,-1.7974381172583878,-2.3522261451312736,-0.3065425227024804,0.243287681219128,-1.0323003139232565,-0.5882829254710236,1.4944510463556628,0.790073331045501
entity_ablation,D,D_VS_43022,D_C_43022,chck_90M,43022,rel_updates_5,VminusC,94,0.9375651523153833,-0.2260066809806418,-0.17078799358073699,0.11668837831375445,-2.2907181686543403,-2.4074065469680948,-0.17595312696822146,0.05005355401242033,-0.5845035111650507,-0.41371551758431374,1.8914300761324294,0.9538649238170461
entity_ablation,D,D_VS_43022,D_C_43022,chck_90M,43022,type_ambiref,VminusC,399,0.33536500422129945,-0.2883269394325433,-0.19509975881056674,0.2453379900495809,-1.0792760338102068,-1.3246140238597877,-0.1247191249876094,0.1636078144449339,-0.7767417723672432,-0.5816420135566764,1.2516038113070609,0.9162388070857614
entity_ablation,D,D_VS_43022,D_C_43022,chck_90M,43022,type_move_contents,VminusC,381,0.9153997260206953,-0.5269292402337855,-0.32408310144435704,0.28620332495121215,-1.7886950429968946,-2.074898367948107,-0.27168749902504946,0.25524174120873605,-0.8261028814503527,-0.5020197800059957,0.8855573279964016,-0.029842398024293695
entity_ablation,D,D_VS_43022,D_C_43022,chck_90M,43022,type_regular,VminusC,441,0.5845666709282096,-0.47842772957993474,-0.4754376434794967,0.42168122317954504,-1.8529241142156714,-2.2746053373952164,-0.33222383591863847,0.1462038936612963,-1.0342435451760854,-0.5588059016965887,1.0204817270881195,0.4359150561599099
