arch,arm,checkpoint,seed,role,probe_family,probe_id,token_class,gain,pair_id,rewrite_token_len,rewrite_words,source_token_len,source_words,true_source_nll,unrelated_source_nll
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:0:0:compact:frontier_consolidation_fwcompact_medium_006297,nonoverlap,-0.0374903678894043,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,6.758434295654297,6.720943927764893
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:0:26:compact:frontier_consolidation_fwcompact_medium_006297,nonoverlap,0.7072112560272217,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,2.930203437805176,3.6374146938323975
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:0:28:compact:frontier_consolidation_fwcompact_medium_006297,overlap,-0.5397844314575195,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,3.6271400451660156,3.087355613708496
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:0:3:compact:frontier_consolidation_fwcompact_medium_006297,overlap,8.149770766496658,compact:frontier_consolidation_fwcompact_medium_006297,31,20,60,43,0.13349148631095886,8.283262252807617
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1000:10:compact:frontier_consolidation_fwcompact_expansion_020154,overlap,3.043653964996338,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,3.4543914794921875,6.498045444488525
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1000:1:compact:frontier_consolidation_fwcompact_expansion_020154,overlap,12.252682112157345,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,0.08246002346277237,12.335142135620117
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1000:4:compact:frontier_consolidation_fwcompact_expansion_020154,nonoverlap,0.34730958938598633,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,5.736817836761475,6.084127426147461
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1000:8:compact:frontier_consolidation_fwcompact_expansion_020154,nonoverlap,0.03908967971801758,compact:frontier_consolidation_fwcompact_expansion_020154,12,9,17,12,4.103613376617432,4.142703056335449
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1001:11:compact:frontier_consolidation_fwcompact_expansion_020244,nonoverlap,-3.084202766418457,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,9.73035717010498,6.646154403686523
D,D_VS_43022,chck_80M,43022,V,heldout_rewrite_content_conditioning,rewritecond:1001:12:compact:frontier_consolidation_fwcompact_expansion_020244,overlap,3.504331946372986,compact:frontier_consolidation_fwcompact_expansion_020244,14,10,17,10,1.3719955682754517,4.8763275146484375
