binary_delta,checkpoint,domain,dose_name,family,interaction_delta_view_minus_repeat,margin_delta_view_minus_repeat,numops,repeat_correct,repeat_interaction,repeat_margin,split,uid,view_correct,view_interaction,view_margin,words
1,chck_10M,agent-properties,dose1,EWoK,-0.057726383209228516,0.21789878606796265,,False,0.05813121795654297,-0.10222691297531128,,agent-properties_1406,True,0.0004048347473144531,0.11567187309265137,10000000
1,chck_10M,agent-properties,dose1,EWoK,-0.14114117622375488,0.2004363238811493,,False,0.11643369495868683,-0.13551628589630127,,agent-properties_1821,True,-0.024707481265068054,0.06492003798484802,10000000
0,chck_10M,agent-properties,dose1,EWoK,-0.32651209831237793,0.06066274642944336,,False,0.1756908893585205,-0.07021236419677734,,agent-properties_421,False,-0.15082120895385742,-0.009549617767333984,10000000
0,chck_10M,agent-properties,dose1,EWoK,-0.050463587045669556,0.07855939865112305,,True,0.18783918023109436,0.15060651302337646,,agent-properties_809,True,0.1373755931854248,0.2291659116744995,10000000
0,chck_10M,agent-properties,dose1,EWoK,0.7956322282552719,0.4997134804725647,,True,0.8924030512571335,0.7046923935413361,,agent-properties_89,True,1.6880352795124054,1.2044058740139008,10000000
0,chck_10M,material-dynamics,dose1,EWoK,0.17835164070129395,0.06931567192077637,,True,-0.326235294342041,0.08852767944335938,,material-dynamics_10,True,-0.14788365364074707,0.15784335136413574,10000000
0,chck_10M,material-dynamics,dose1,EWoK,-0.5694477558135986,-0.3361470699310303,,False,-0.38278698921203613,-1.2943692207336426,,material-dynamics_37,False,-0.9522347450256348,-1.6305162906646729,10000000
0,chck_10M,material-dynamics,dose1,EWoK,-0.777475118637085,-1.3219053745269775,,True,0.7386353015899658,1.4070580005645752,,material-dynamics_480,True,-0.03883981704711914,0.08515262603759766,10000000
0,chck_10M,material-dynamics,dose1,EWoK,0.02968287467956543,1.0703208446502686,,False,-0.8597888946533203,-2.256683826446533,,material-dynamics_567,False,-0.8301060199737549,-1.1863629817962646,10000000
0,chck_10M,material-dynamics,dose1,EWoK,0.07662677764892578,0.05127573013305664,,True,-0.021379947662353516,0.03484010696411133,,material-dynamics_643,True,0.055246829986572266,0.08611583709716797,10000000
1,chck_10M,material-properties,dose1,EWoK,-0.05231189727783203,0.1233663260936737,,False,-0.007949292659759521,-0.006351500749588013,,material-properties_0,True,-0.06026118993759155,0.1170148253440857,10000000
0,chck_10M,material-properties,dose1,EWoK,-0.2901294529438019,0.043853312730789185,,True,0.3015197813510895,0.4063050150871277,,material-properties_145,True,0.011390328407287598,0.45015832781791687,10000000
0,chck_10M,material-properties,dose1,EWoK,-0.416253000497818,-0.1832868456840515,,False,0.015253126621246338,-0.257245808839798,,material-properties_149,False,-0.40099987387657166,-0.4405326545238495,10000000
1,chck_10M,material-properties,dose1,EWoK,0.016133427619934082,0.06786927580833435,,False,0.010769158601760864,-0.026478946208953857,,material-properties_156,True,0.026902586221694946,0.04139032959938049,10000000
0,chck_10M,material-properties,dose1,EWoK,-0.01897314190864563,-0.021552681922912598,,False,-0.03558969497680664,-0.02355647087097168,,material-properties_59,False,-0.05456283688545227,-0.04510915279388428,10000000
1,chck_10M,physical-dynamics,dose1,EWoK,1.6527763158082962,0.1642860472202301,,False,-1.151730939745903,-0.13713130354881287,,physical-dynamics_103,True,0.5010453760623932,0.027154743671417236,10000000
0,chck_10M,physical-dynamics,dose1,EWoK,0.09244245290756226,-0.13711732625961304,,False,-0.10830062627792358,-0.027656376361846924,,physical-dynamics_16,False,-0.015858173370361328,-0.16477370262145996,10000000
0,chck_10M,physical-dynamics,dose1,EWoK,-2.016903907060623,-0.3844558894634247,,False,-0.03358212113380432,-0.4860421121120453,,physical-dynamics_4,False,-2.0504860281944275,-0.87049800157547,10000000
0,chck_10M,physical-dynamics,dose1,EWoK,0.07098600268363953,0.963245302438736,,True,0.7584058046340942,0.6342902481555939,,physical-dynamics_66,True,0.8293918073177338,1.5975355505943298,10000000
-1,chck_10M,physical-dynamics,dose1,EWoK,-1.4229497015476227,-1.3783467411994934,,True,1.2714573442935944,0.896162748336792,,physical-dynamics_88,False,-0.15149235725402832,-0.4821839928627014,10000000
-1,chck_10M,physical-interactions,dose1,EWoK,-0.2865147292613983,-0.40055912733078003,,True,0.05725967884063721,0.32434386014938354,,physical-interactions_25,False,-0.2292550504207611,-0.07621526718139648,10000000
0,chck_10M,physical-interactions,dose1,EWoK,0.48410943150520325,0.46877989172935486,,False,-0.7116504013538361,-1.2098240554332733,,physical-interactions_330,False,-0.2275409698486328,-0.7410441637039185,10000000
-1,chck_10M,physical-interactions,dose1,EWoK,-0.00286141037940979,-0.35798224806785583,,True,0.273541122674942,0.01714828610420227,,physical-interactions_345,False,0.2706797122955322,-0.34083396196365356,10000000
0,chck_10M,physical-interactions,dose1,EWoK,0.2016073763370514,0.4920944571495056,,True,0.04435545206069946,0.11038550734519958,,physical-interactions_414,True,0.24596282839775085,0.6024799644947052,10000000
0,chck_10M,physical-interactions,dose1,EWoK,0.024785280227661133,0.05923280119895935,,False,-0.11305713653564453,-0.16739603877067566,,physical-interactions_479,False,-0.0882718563079834,-0.10816323757171631,10000000
0,chck_10M,physical-relations,dose1,EWoK,0.64006707072258,-0.25727131962776184,,True,-0.06441164016723633,0.30557745695114136,,physical-relations_558,True,0.5756554305553436,0.04830613732337952,10000000
-1,chck_10M,physical-relations,dose1,EWoK,-0.04590091109275818,-0.24158263206481934,,True,0.03478601574897766,0.22596028447151184,,physical-relations_64,False,-0.011114895343780518,-0.015622347593307495,10000000
0,chck_10M,physical-relations,dose1,EWoK,0.0005136355757713318,-0.05525372177362442,,False,0.03166192024946213,-0.0463067963719368,,physical-relations_644,False,0.03217555582523346,-0.10156051814556122,10000000
0,chck_10M,physical-relations,dose1,EWoK,-0.13915178179740906,-0.07405996322631836,,False,0.055034130811691284,-0.027300477027893066,,physical-relations_675,False,-0.08411765098571777,-0.10136044025421143,10000000
0,chck_10M,physical-relations,dose1,EWoK,0.1890793889760971,0.22069518268108368,,False,-0.13122440874576569,-0.24688862264156342,,physical-relations_799,False,0.05785498023033142,-0.026193439960479736,10000000
0,chck_10M,quantitative-properties,dose1,EWoK,0.048990726470947266,-0.1520404815673828,,False,-0.02044510841369629,-0.0071070194244384766,,quantitative-properties_173,False,0.028545618057250977,-0.1591475009918213,10000000
0,chck_10M,quantitative-properties,dose1,EWoK,-0.017819911241531372,-0.06455305218696594,,True,0.11720794439315796,0.2573871612548828,,quantitative-properties_234,True,0.09938803315162659,0.19283410906791687,10000000
0,chck_10M,quantitative-properties,dose1,EWoK,0.19223332405090332,0.01209878921508789,,False,-0.18181848526000977,-0.046088218688964844,,quantitative-properties_252,False,0.010414838790893555,-0.03398942947387695,10000000
-1,chck_10M,quantitative-properties,dose1,EWoK,0.06401211023330688,-0.1147020161151886,,True,0.0870625376701355,0.021283209323883057,,quantitative-properties_311,False,0.15107464790344238,-0.09341880679130554,10000000
-1,chck_10M,quantitative-properties,dose1,EWoK,0.08276498317718506,-0.5205177068710327,,True,0.2010025978088379,0.3920016288757324,,quantitative-properties_57,False,0.28376758098602295,-0.1285160779953003,10000000
0,chck_10M,social-interactions,dose1,EWoK,0.06680858135223389,0.0631415843963623,,False,-0.2485102415084839,-0.147710919380188,,social-interactions_118,False,-0.18170166015625,-0.08456933498382568,10000000
1,chck_10M,social-interactions,dose1,EWoK,0.08077877759933472,0.002792656421661377,,False,-0.03287971019744873,-0.0019791126251220703,,social-interactions_161,True,0.047899067401885986,0.0008135437965393066,10000000
-1,chck_10M,social-interactions,dose1,EWoK,0.06340527534484863,-0.040630221366882324,,True,-0.13499653339385986,0.03197073936462402,,social-interactions_243,False,-0.07159125804901123,-0.0086594820022583,10000000
0,chck_10M,social-interactions,dose1,EWoK,-0.01659947633743286,-0.18150168657302856,,False,-0.14238733053207397,-0.034047067165374756,,social-interactions_265,False,-0.15898680686950684,-0.21554875373840332,10000000
0,chck_10M,social-interactions,dose1,EWoK,0.28597646951675415,-0.5372028946876526,,True,0.22563844919204712,0.5523112416267395,,social-interactions_293,True,0.5116149187088013,0.015108346939086914,10000000
0,chck_10M,social-properties,dose1,EWoK,0.1259455680847168,-0.8473517894744873,,True,0.4509185552597046,1.6457855701446533,,social-properties_103,True,0.5768641233444214,0.798433780670166,10000000
1,chck_10M,social-properties,dose1,EWoK,0.3044613301753998,0.47441816329956055,,False,-0.018822401762008667,-0.46762537956237793,,social-properties_194,True,0.2856389284133911,0.006792783737182617,10000000
-1,chck_10M,social-properties,dose1,EWoK,-0.16467243432998657,-0.2790166735649109,,True,0.08469676971435547,0.27313685417175293,,social-properties_210,False,-0.0799756646156311,-0.005879819393157959,10000000
0,chck_10M,social-properties,dose1,EWoK,-0.5960500240325928,-0.02802300453186035,,True,0.3516247272491455,0.241471529006958,,social-properties_46,True,-0.24442529678344727,0.21344852447509766,10000000
0,chck_10M,social-properties,dose1,EWoK,-0.027350664138793945,0.035089850425720215,,True,-0.14420223236083984,0.2083580493927002,,social-properties_48,True,-0.1715528964996338,0.2434478998184204,10000000
0,chck_10M,social-relations,dose1,EWoK,0.1200331449508667,-0.3304131031036377,,False,-0.28483545780181885,-0.21115446090698242,,social-relations_1407,False,-0.16480231285095215,-0.5415675640106201,10000000
-1,chck_10M,social-relations,dose1,EWoK,0.13932108879089355,-0.05610060691833496,,True,-0.11187005043029785,0.008821487426757812,,social-relations_34,False,0.027451038360595703,-0.04727911949157715,10000000
1,chck_10M,social-relations,dose1,EWoK,-0.0020532608032226562,0.09377551078796387,,False,-0.018418550491333008,-0.07889151573181152,,social-relations_386,True,-0.020471811294555664,0.014883995056152344,10000000
-1,chck_10M,social-relations,dose1,EWoK,-0.10741806030273438,-0.2059190273284912,,True,0.014028787612915039,0.06741213798522949,,social-relations_62,False,-0.09338927268981934,-0.13850688934326172,10000000
0,chck_10M,social-relations,dose1,EWoK,0.04392123222351074,-0.021025419235229492,,False,-0.05972409248352051,-0.29807114601135254,,social-relations_640,False,-0.015802860260009766,-0.31909656524658203,10000000
0,chck_10M,spatial-relations,dose1,EWoK,-0.08935797214508057,-0.18421781063079834,,False,0.07335042953491211,-0.12978339195251465,,spatial-relations_143,False,-0.016007542610168457,-0.314001202583313,10000000
0,chck_10M,spatial-relations,dose1,EWoK,1.482123702764511,-0.2314186692237854,,True,-0.9157521426677704,0.3790137767791748,,spatial-relations_187,True,0.5663715600967407,0.1475951075553894,10000000
-1,chck_10M,spatial-relations,dose1,EWoK,-0.045338332653045654,-0.03392687439918518,,True,-0.06536278128623962,0.02039894461631775,,spatial-relations_247,False,-0.11070111393928528,-0.013527929782867432,10000000
0,chck_10M,spatial-relations,dose1,EWoK,-0.04102495312690735,0.016660869121551514,,True,-0.04724892973899841,0.00696033239364624,,spatial-relations_289,True,-0.08827388286590576,0.023621201515197754,10000000
0,chck_10M,spatial-relations,dose1,EWoK,-0.013512521982192993,0.03893926739692688,,True,0.015226274728775024,0.019955426454544067,,spatial-relations_425,True,0.0017137527465820312,0.05889469385147095,10000000
0,chck_10M,,dose1,Entity,,-0.27115777134895325,0,False,,-7.3920473754405975,ambiref,ambiref_0_ops_101,False,,-7.663205146789551,10000000
1,chck_10M,,dose1,Entity,,1.7447021007537842,0,False,,-0.23526176810264587,ambiref,ambiref_0_ops_11,True,,1.5094403326511383,10000000
0,chck_10M,,dose1,Entity,,0.509445071220398,0,False,,-2.7957935631275177,ambiref,ambiref_0_ops_175,False,,-2.2863484919071198,10000000
0,chck_10M,,dose1,Entity,,0.9751404076814651,0,False,,-2.46069498360157,ambiref,ambiref_0_ops_227,False,,-1.485554575920105,10000000
0,chck_10M,,dose1,Entity,,-0.6388309597969055,0,False,,-2.1087543964385986,ambiref,ambiref_0_ops_491,False,,-2.747585356235504,10000000
0,chck_10M,,dose1,Entity,,3.3014522790908813,1,False,,-3.902389645576477,ambiref,ambiref_1_ops_18,False,,-0.6009373664855957,10000000
0,chck_10M,,dose1,Entity,,0.21398977935314178,1,False,,-7.131866618990898,ambiref,ambiref_1_ops_240,False,,-6.917876839637756,10000000
-1,chck_10M,,dose1,Entity,,-1.1320469975471497,1,True,,0.2974892258644104,ambiref,ambiref_1_ops_283,False,,-0.8345577716827393,10000000
0,chck_10M,,dose1,Entity,,0.004509836435317993,1,False,,-0.8018594682216644,ambiref,ambiref_1_ops_5,False,,-0.7973496317863464,10000000
0,chck_10M,,dose1,Entity,,0.2655203640460968,1,True,,0.9205257594585419,ambiref,ambiref_1_ops_52,True,,1.1860461235046387,10000000
0,chck_10M,,dose1,Entity,,0.812566488981247,2,False,,-2.877374678850174,ambiref,ambiref_2_ops_0,False,,-2.064808189868927,10000000
0,chck_10M,,dose1,Entity,,-0.5920031666755676,2,True,,1.3925315737724304,ambiref,ambiref_2_ops_118,True,,0.8005284070968628,10000000
0,chck_10M,,dose1,Entity,,-0.3964134454727173,2,False,,-5.324030637741089,ambiref,ambiref_2_ops_298,False,,-5.720444083213806,10000000
0,chck_10M,,dose1,Entity,,0.7358514815568924,2,False,,-1.6763625293970108,ambiref,ambiref_2_ops_312,False,,-0.9405110478401184,10000000
1,chck_10M,,dose1,Entity,,0.7588898837566376,2,False,,-0.3815939724445343,ambiref,ambiref_2_ops_321,True,,0.37729591131210327,10000000
0,chck_10M,,dose1,Entity,,-0.7916256338357925,3,True,,2.4128347784280777,ambiref,ambiref_3_ops_19,True,,1.6212091445922852,10000000
-1,chck_10M,,dose1,Entity,,-1.9023910164833069,3,True,,0.5267099738121033,ambiref,ambiref_3_ops_266,False,,-1.3756810426712036,10000000
0,chck_10M,,dose1,Entity,,-0.8240802884101868,3,False,,-0.9196161031723022,ambiref,ambiref_3_ops_290,False,,-1.743696391582489,10000000
0,chck_10M,,dose1,Entity,,0.7569092959165573,3,False,,-1.9614916294813156,ambiref,ambiref_3_ops_353,False,,-1.2045823335647583,10000000
0,chck_10M,,dose1,Entity,,0.4735247939825058,3,False,,-1.5729824751615524,ambiref,ambiref_3_ops_67,False,,-1.0994576811790466,10000000
0,chck_10M,,dose1,Entity,,-1.1702522933483124,4,False,,-1.2696541249752045,ambiref,ambiref_4_ops_12,False,,-2.439906418323517,10000000
0,chck_10M,,dose1,Entity,,0.6641473025083542,4,False,,-0.735983356833458,ambiref,ambiref_4_ops_165,False,,-0.07183605432510376,10000000
-1,chck_10M,,dose1,Entity,,-1.7546846717596054,4,True,,0.8410735577344894,ambiref,ambiref_4_ops_207,False,,-0.913611114025116,10000000
0,chck_10M,,dose1,Entity,,1.779376357793808,4,False,,-2.091192811727524,ambiref,ambiref_4_ops_239,False,,-0.3118164539337158,10000000
0,chck_10M,,dose1,Entity,,1.2360977828502655,4,False,,-4.649735003709793,ambiref,ambiref_4_ops_284,False,,-3.4136372208595276,10000000
0,chck_10M,,dose1,Entity,,0.004667907953262329,5,False,,-4.8044420182704926,ambiref,ambiref_5_ops_43,False,,-4.79977411031723,10000000
0,chck_10M,,dose1,Entity,,-0.8809453547000885,5,False,,-1.051557034254074,ambiref,ambiref_5_ops_69,False,,-1.9325023889541626,10000000
0,chck_10M,,dose1,Entity,,-0.5741043835878372,5,False,,-0.33681468665599823,ambiref,ambiref_5_ops_8,False,,-0.9109190702438354,10000000
0,chck_10M,,dose1,Entity,,2.208164930343628,5,False,,-2.9639800786972046,ambiref,ambiref_5_ops_97,False,,-0.7558151483535767,10000000
-1,chck_10M,,dose1,Entity,,-2.044681668281555,5,True,,0.44020020961761475,ambiref,ambiref_5_ops_99,False,,-1.6044814586639404,10000000
0,chck_10M,,dose1,Entity,,0.39548996090888977,0,False,,-5.254536181688309,move_contents,move_contents_0_ops_114,False,,-4.859046220779419,10000000
0,chck_10M,,dose1,Entity,,-1.6195911914110184,0,False,,-3.496917501091957,move_contents,move_contents_0_ops_236,False,,-5.1165086925029755,10000000
0,chck_10M,,dose1,Entity,,2.163288250565529,0,False,,-4.047955021262169,move_contents,move_contents_0_ops_346,False,,-1.88466677069664,10000000
0,chck_10M,,dose1,Entity,,-2.811592996120453,0,False,,-5.20473176240921,move_contents,move_contents_0_ops_468,False,,-8.016324758529663,10000000
0,chck_10M,,dose1,Entity,,-0.23058640956878662,0,False,,-5.334377110004425,move_contents,move_contents_0_ops_504,False,,-5.564963519573212,10000000
0,chck_10M,,dose1,Entity,,1.5770994871854782,1,False,,-3.8079071789979935,move_contents,move_contents_1_ops_161,False,,-2.2308076918125153,10000000
0,chck_10M,,dose1,Entity,,0.530656486749649,1,True,,1.2799688577651978,move_contents,move_contents_1_ops_194,True,,1.8106253445148468,10000000
0,chck_10M,,dose1,Entity,,2.1946632862091064,1,False,,-2.3011345267295837,move_contents,move_contents_1_ops_243,False,,-0.1064712405204773,10000000
0,chck_10M,,dose1,Entity,,-1.853196382522583,1,False,,-1.433180570602417,move_contents,move_contents_1_ops_265,False,,-3.286376953125,10000000
0,chck_10M,,dose1,Entity,,0.6909191012382507,1,True,,1.5870084166526794,move_contents,move_contents_1_ops_293,True,,2.27792751789093,10000000
0,chck_10M,,dose1,Entity,,1.7716284692287445,2,False,,-5.800068557262421,move_contents,move_contents_2_ops_103,False,,-4.028440088033676,10000000
0,chck_10M,,dose1,Entity,,0.0803258866071701,2,False,,-1.678923174738884,move_contents,move_contents_2_ops_160,False,,-1.5985972881317139,10000000
0,chck_10M,,dose1,Entity,,-2.5082435309886932,2,False,,-1.7830479890108109,move_contents,move_contents_2_ops_210,False,,-4.291291519999504,10000000
-1,chck_10M,,dose1,Entity,,-0.6766605079174042,2,True,,0.5156354606151581,move_contents,move_contents_2_ops_46,False,,-0.1610250473022461,10000000
0,chck_10M,,dose1,Entity,,-0.32233914732933044,2,False,,-0.773421972990036,move_contents,move_contents_2_ops_48,False,,-1.0957611203193665,10000000
0,chck_10M,,dose1,Entity,,0.799515575170517,3,False,,-7.658622711896896,move_contents,move_contents_3_ops_15,False,,-6.859107136726379,10000000
0,chck_10M,,dose1,Entity,,0.8722414821386337,3,False,,-1.8876819163560867,move_contents,move_contents_3_ops_247,False,,-1.015440434217453,10000000
0,chck_10M,,dose1,Entity,,1.8804844915866852,3,True,,0.12207037210464478,move_contents,move_contents_3_ops_351,True,,2.00255486369133,10000000
0,chck_10M,,dose1,Entity,,0.5731559097766876,3,False,,-1.9848680198192596,move_contents,move_contents_3_ops_8,False,,-1.411712110042572,10000000
0,chck_10M,,dose1,Entity,,-0.4246411919593811,3,False,,-2.6643612384796143,move_contents,move_contents_3_ops_96,False,,-3.0890024304389954,10000000
0,chck_10M,,dose1,Entity,,0.051274120807647705,4,False,,-0.07035467028617859,move_contents,move_contents_4_ops_143,False,,-0.019080549478530884,10000000
0,chck_10M,,dose1,Entity,,0.7028065621852875,4,False,,-2.5148127675056458,move_contents,move_contents_4_ops_187,False,,-1.8120062053203583,10000000
0,chck_10M,,dose1,Entity,,-0.9314016997814178,4,False,,-1.067684680223465,move_contents,move_contents_4_ops_204,False,,-1.9990863800048828,10000000
0,chck_10M,,dose1,Entity,,1.1749521493911743,4,False,,-2.7831718921661377,move_contents,move_contents_4_ops_249,False,,-1.6082197427749634,10000000
-1,chck_10M,,dose1,Entity,,-0.7257695198059082,4,True,,0.20095375180244446,move_contents,move_contents_4_ops_289,False,,-0.5248157680034637,10000000
0,chck_10M,,dose1,Entity,,-0.33521074056625366,5,True,,3.3340974152088165,move_contents,move_contents_5_ops_108,True,,2.998886674642563,10000000
0,chck_10M,,dose1,Entity,,1.4036492109298706,5,False,,-1.7488628029823303,move_contents,move_contents_5_ops_28,False,,-0.3452135920524597,10000000
0,chck_10M,,dose1,Entity,,-1.6391246616840363,5,False,,-2.4636217653751373,move_contents,move_contents_5_ops_33,False,,-4.102746427059174,10000000
0,chck_10M,,dose1,Entity,,-0.9163622856140137,5,False,,-2.627522587776184,move_contents,move_contents_5_ops_71,False,,-3.5438848733901978,10000000
0,chck_10M,,dose1,Entity,,-0.20929361879825592,5,False,,-2.4187440127134323,move_contents,move_contents_5_ops_77,False,,-2.6280376315116882,10000000
0,chck_10M,,dose1,Entity,,-1.0630881488323212,0,False,,-4.977611035108566,regular,regular_0_ops_213,False,,-6.0406991839408875,10000000
0,chck_10M,,dose1,Entity,,-0.6461789160966873,0,False,,-2.439665511250496,regular,regular_0_ops_263,False,,-3.0858444273471832,10000000
0,chck_10M,,dose1,Entity,,-1.655057817697525,0,False,,-3.148038387298584,regular,regular_0_ops_314,False,,-4.803096204996109,10000000
-1,chck_10M,,dose1,Entity,,-1.5541812032461166,0,True,,0.26273997128009796,regular,regular_0_ops_325,False,,-1.2914412319660187,10000000
0,chck_10M,,dose1,Entity,,0.7777650654315948,0,False,,-2.638154476881027,regular,regular_0_ops_373,False,,-1.8603894114494324,10000000
-1,chck_10M,,dose1,Entity,,-0.6173899471759796,1,True,,0.4034959375858307,regular,regular_1_ops_306,False,,-0.21389400959014893,10000000
-1,chck_10M,,dose1,Entity,,-0.6066369414329529,1,True,,0.48703694343566895,regular,regular_1_ops_311,False,,-0.11959999799728394,10000000
0,chck_10M,,dose1,Entity,,0.24303200840950012,1,False,,-7.071054369211197,regular,regular_1_ops_385,False,,-6.828022360801697,10000000
0,chck_10M,,dose1,Entity,,0.1715388149023056,1,False,,-4.056711778044701,regular,regular_1_ops_70,False,,-3.885172963142395,10000000
0,chck_10M,,dose1,Entity,,-2.1214725375175476,1,False,,-6.406950503587723,regular,regular_1_ops_81,False,,-8.52842304110527,10000000
0,chck_10M,,dose1,Entity,,0.6766339391469955,2,False,,-2.1606920808553696,regular,regular_2_ops_132,False,,-1.484058141708374,10000000
0,chck_10M,,dose1,Entity,,0.11900004744529724,2,False,,-5.154134541749954,regular,regular_2_ops_344,False,,-5.035134494304657,10000000
0,chck_10M,,dose1,Entity,,-2.2158586233854294,2,False,,-0.11829744279384613,regular,regular_2_ops_348,False,,-2.3341560661792755,10000000
-1,chck_10M,,dose1,Entity,,-0.30812354385852814,2,True,,0.024776890873908997,regular,regular_2_ops_58,False,,-0.28334665298461914,10000000
0,chck_10M,,dose1,Entity,,-0.2961433380842209,2,False,,-4.875069037079811,regular,regular_2_ops_97,False,,-5.171212375164032,10000000
0,chck_10M,,dose1,Entity,,-0.6327010095119476,3,False,,-0.5574271380901337,regular,regular_3_ops_197,False,,-1.1901281476020813,10000000
0,chck_10M,,dose1,Entity,,-1.4298072904348373,3,False,,-0.5871400982141495,regular,regular_3_ops_226,False,,-2.016947388648987,10000000
1,chck_10M,,dose1,Entity,,2.17548868060112,3,False,,-1.0478396117687225,regular,regular_3_ops_372,True,,1.1276490688323975,10000000
0,chck_10M,,dose1,Entity,,-0.4880143404006958,3,True,,1.5591843128204346,regular,regular_3_ops_78,True,,1.0711699724197388,10000000
0,chck_10M,,dose1,Entity,,-0.09747344255447388,3,False,,-5.667406976222992,regular,regular_3_ops_85,False,,-5.764880418777466,10000000
0,chck_10M,,dose1,Entity,,-1.1640434712171555,4,False,,-1.4810116738080978,regular,regular_4_ops_121,False,,-2.6450551450252533,10000000
0,chck_10M,,dose1,Entity,,0.7322810739278793,4,False,,-1.3994327932596207,regular,regular_4_ops_131,False,,-0.6671517193317413,10000000
1,chck_10M,,dose1,Entity,,1.4356267303228378,4,False,,-0.6964239478111267,regular,regular_4_ops_143,True,,0.7392027825117111,10000000
0,chck_10M,,dose1,Entity,,1.161378264427185,4,False,,-3.6165372133255005,regular,regular_4_ops_16,False,,-2.4551589488983154,10000000
0,chck_10M,,dose1,Entity,,2.9285014867782593,4,False,,-4.228675007820129,regular,regular_4_ops_300,False,,-1.3001735210418701,10000000
0,chck_10M,,dose1,Entity,,-1.1463215798139572,5,True,,2.942887768149376,regular,regular_5_ops_18,True,,1.7965661883354187,10000000
0,chck_10M,,dose1,Entity,,-0.1754205822944641,5,False,,-0.7363917529582977,regular,regular_5_ops_75,False,,-0.9118123352527618,10000000
0,chck_10M,,dose1,Entity,,-0.2991066873073578,5,False,,-1.2568207681179047,regular,regular_5_ops_82,False,,-1.5559274554252625,10000000
-1,chck_10M,,dose1,Entity,,-0.9132250249385834,5,True,,0.17792078852653503,regular,regular_5_ops_86,False,,-0.7353042364120483,10000000
-1,chck_10M,,dose1,Entity,,-1.5055357217788696,5,True,,1.2154123783111572,regular,regular_5_ops_93,False,,-0.2901233434677124,10000000
0,chck_20M,agent-properties,dose1,EWoK,-3.360957160592079,-0.47981996834278107,,True,4.624196171760559,0.9750743210315704,,agent-properties_1406,True,1.26323901116848,0.49525435268878937,20000000
0,chck_20M,agent-properties,dose1,EWoK,0.3036137893795967,0.03983783721923828,,False,-2.41385455429554,-0.9142968356609344,,agent-properties_1821,False,-2.110240764915943,-0.8744589984416962,20000000
0,chck_20M,agent-properties,dose1,EWoK,-2.4381000995635986,-2.6457834243774414,,True,5.5367350578308105,3.2207565307617188,,agent-properties_421,True,3.098634958267212,0.5749731063842773,20000000
0,chck_20M,agent-properties,dose1,EWoK,0.31910254061222076,-0.6302367001771927,,True,-0.018486768007278442,0.8090916872024536,,agent-properties_809,True,0.3006157726049423,0.17885498702526093,20000000
0,chck_20M,agent-properties,dose1,EWoK,-0.37216681241989136,-0.06915511190891266,,True,0.14324577152729034,0.9482211321592331,,agent-properties_89,True,-0.228921040892601,0.8790660202503204,20000000
-1,chck_20M,material-dynamics,dose1,EWoK,-0.7456421852111816,-0.723841667175293,,True,0.31125879287719727,0.2559809684753418,,material-dynamics_10,False,-0.4343833923339844,-0.46786069869995117,20000000
0,chck_20M,material-dynamics,dose1,EWoK,-0.41521310806274414,-0.16184210777282715,,True,0.9597530364990234,0.8008413314819336,,material-dynamics_37,True,0.5445399284362793,0.6389992237091064,20000000
-1,chck_20M,material-dynamics,dose1,EWoK,-0.4065709114074707,-1.3259479999542236,,True,0.5360424518585205,0.6317849159240723,,material-dynamics_480,False,0.1294715404510498,-0.6941630840301514,20000000
-1,chck_20M,material-dynamics,dose1,EWoK,-1.9883935451507568,-1.6307854652404785,,True,1.4930412769317627,1.5495610237121582,,material-dynamics_567,False,-0.49535226821899414,-0.08122444152832031,20000000
1,chck_20M,material-dynamics,dose1,EWoK,0.7448313236236572,0.4411048889160156,,False,-0.7734520435333252,-0.12619543075561523,,material-dynamics_643,True,-0.02862071990966797,0.3149094581604004,20000000
0,chck_20M,material-properties,dose1,EWoK,0.15286025404930115,0.19897130131721497,,True,-0.3563181757926941,0.03387331962585449,,material-properties_0,True,-0.20345792174339294,0.23284462094306946,20000000
0,chck_20M,material-properties,dose1,EWoK,0.45026278495788574,0.996494971215725,,True,0.6922545731067657,0.8538214191794395,,material-properties_145,True,1.1425173580646515,1.8503163903951645,20000000
0,chck_20M,material-properties,dose1,EWoK,-0.37129010260105133,-0.5677036866545677,,True,0.4733775556087494,0.9919333234429359,,material-properties_149,True,0.10208745300769806,0.4242296367883682,20000000
0,chck_20M,material-properties,dose1,EWoK,-0.3182262033224106,-0.016336649656295776,,True,0.23673273622989655,0.027731120586395264,,material-properties_156,True,-0.08149346709251404,0.011394470930099487,20000000
0,chck_20M,material-properties,dose1,EWoK,-0.06987115740776062,0.03351263701915741,,True,-0.04262441396713257,0.07182709872722626,,material-properties_59,True,-0.11249557137489319,0.10533973574638367,20000000
0,chck_20M,physical-dynamics,dose1,EWoK,2.535925716161728,-0.16331300139427185,,True,-1.6344439685344696,0.45139172673225403,,physical-dynamics_103,True,0.9014817476272583,0.2880787253379822,20000000
0,chck_20M,physical-dynamics,dose1,EWoK,-1.077640488743782,0.14417286217212677,,False,1.0307287126779556,-0.3225259333848953,,physical-dynamics_16,False,-0.046911776065826416,-0.17835307121276855,20000000
0,chck_20M,physical-dynamics,dose1,EWoK,-0.9858540743589401,-0.7215169966220856,,False,-0.46924613416194916,-0.8945300281047821,,physical-dynamics_4,False,-1.4551002085208893,-1.6160470247268677,20000000
