pair_id,target_key,token_class,overlap_bin,target_token_id,target_word,n_checkpoints_ALN,T_ALN,U_ALN,N_ALN,gain_T_vs_N_ALN,gain_U_vs_N_ALN,gain_T_vs_U_ALN,n_checkpoints_OFF,T_OFF,U_OFF,N_OFF,gain_T_vs_N_OFF,gain_U_vs_N_OFF,gain_T_vs_U_OFF,seed,delta_T_ALNminusOFF,delta_U_ALNminusOFF,delta_N_ALNminusOFF,delta_gain_T_vs_N_ALNminusOFF,delta_gain_U_vs_N_ALNminusOFF,delta_gain_T_vs_U_ALNminusOFF,freq_OFF,freq_ALN,delta_freq_ALNminusOFF,log1p_OFF,log1p_ALN,delta_log1p_ALNminusOFF
wikilarge_013b198c2bf6ca68542a,wikilarge_013b198c2bf6ca68542a:3,nonoverlap,high,2006,deal,3,16.60674794514974,14.251893043518066,12.453275362650553,-4.1534725824991865,-1.798617680867513,-2.3548549016316733,3,12.719511349995932,13.372278531392416,12.555421193440756,-0.1640901565551758,-0.8168573379516602,0.6527671813964844,seed43022,3.887236595153807,0.8796145121256504,-0.10214583079020301,-3.9893824259440107,-0.9817603429158528,-3.0076220830281577,511.0,472.0,-39.0,6.238324625039508,6.159095388491933,-0.07922923654757508
wikilarge_013b198c2bf6ca68542a,wikilarge_013b198c2bf6ca68542a:7,nonoverlap,high,2435,including,3,10.688889185587565,13.123105684916178,11.352471987406412,0.6635828018188477,-1.7706336975097656,2.4342164993286133,3,10.03838316599528,10.818651835123697,9.954020818074545,-0.08436234792073566,-0.8646310170491537,0.780268669128418,seed43022,0.6505060195922852,2.3044538497924805,1.3984511693318673,0.7479451497395833,-0.9060026804606119,1.6539478302001953,1232.0,1323.0,91.0,7.117205503164344,7.188412736496954,0.07120723333260948
wikilarge_017089608da0d2887c82,wikilarge_017089608da0d2887c82:0,nonoverlap,medium,3230,discovered,3,13.28354549407959,12.934150377909342,10.712193489074707,-2.571352005004883,-2.2219568888346353,-0.3493951161702474,3,12.557069460550943,13.117002805074057,12.86307175954183,0.3060022989908854,-0.25393104553222656,0.5599333445231119,seed43022,0.7264760335286464,-0.18285242716471473,-2.150878270467123,-2.877354303995768,-1.9680258433024087,-0.9093284606933594,615.0,672.0,57.0,6.423246963533519,6.511745329644728,0.08849836611120843
wikilarge_017089608da0d2887c82,wikilarge_017089608da0d2887c82:1,overlap,medium,2121,sea,3,0.510783871014913,11.90849781036377,10.585834503173828,10.075050632158915,-1.3226633071899414,11.397713939348856,3,1.3601486285527546,10.000375429789225,9.721646626790365,8.36149799823761,-0.27872880299886066,8.640226801236471,seed43022,-0.8493647575378417,1.9081223805745449,0.864187876383463,1.7135526339213047,-1.0439345041910808,2.757487138112385,308.0,298.0,-10.0,5.733341276897746,5.700443573390687,-0.032897703507059006
wikilarge_017089608da0d2887c82,wikilarge_017089608da0d2887c82:4,nonoverlap,medium,2920,pictures,3,14.484377225240072,11.736978848775228,12.314376831054688,-2.1700003941853843,0.5773979822794596,-2.7473983764648438,3,11.099212964375814,10.447028795878092,10.739535331726074,-0.35967763264973956,0.29250653584798175,-0.6521841684977213,seed43022,3.385164260864258,1.2899500528971366,1.5748414993286133,-1.8103227615356448,0.28489144643147785,-2.0952142079671225,938.0,1068.0,130.0,6.844815479208263,6.974478911025045,0.1296634318167822
wikilarge_017e738f835259332345,wikilarge_017e738f835259332345:1,nonoverlap,medium,605,people,3,11.716684977213541,11.22116788228353,7.988004207611084,-3.7286807696024575,-3.233163674672445,-0.495517094930013,3,10.184579849243164,10.280865351359049,8.370893478393555,-1.8136863708496094,-1.9099718729654949,0.09628550211588544,seed43022,1.532105127970377,0.9403025309244804,-0.3828892707824707,-1.9149943987528482,-1.32319180170695,-0.5918025970458984,598.0,645.0,47.0,6.395261598115449,6.470799503782602,0.07553790566715257
wikilarge_017e738f835259332345,wikilarge_017e738f835259332345:4,nonoverlap,medium,866,name,3,10.564215342203775,10.021380106608072,8.671650568644205,-1.8925647735595703,-1.3497295379638672,-0.5428352355957031,3,10.522916158040365,9.52218500773112,10.00001080830892,-0.5229053497314454,0.4778258005777995,-1.0007311503092449,seed43022,0.041299184163410274,0.4991950988769531,-1.3283602396647147,-1.369659423828125,-1.8275553385416667,0.45789591471354174,411.0,391.0,-20.0,6.021023349349527,5.971261839790462,-0.04976150955906444
wikilarge_017e738f835259332345,wikilarge_017e738f835259332345:5,overlap,medium,3217,simply,3,1.1061718861262004,13.45268980662028,10.783952395121256,9.677780508995056,-2.6687374114990234,12.34651792049408,3,5.986778736114502,11.986503601074219,9.785808881123861,3.799030145009359,-2.200694719950358,5.999724864959717,seed43022,-4.880606849988301,1.4661862055460606,0.9981435139973946,5.878750363985697,-0.4680426915486655,6.346793055534363,358.0,380.0,22.0,5.883322388488279,5.942799375126701,0.0594769866384226
wikilarge_01963191926527b51b32,wikilarge_01963191926527b51b32:2,overlap,medium,8141,constructed,3,3.0218504269917807,16.942046483357746,16.615584055582683,13.593733628590902,-0.3264624277750651,13.920196056365967,3,7.7136837641398115,13.177936871846518,13.978494008382162,6.264810244242351,0.8005571365356445,5.464253107706706,seed43022,-4.691833337148031,3.7641096115112287,2.6370900472005214,7.328923384348552,-1.1270195643107097,8.45594294865926,66.0,74.0,8.0,4.204692619390966,4.31748811353631,0.1127954941453444
wikilarge_01963191926527b51b32,wikilarge_01963191926527b51b32:4,nonoverlap,medium,987,used,3,10.459539731343588,9.591103235880533,7.645092010498047,-2.8144477208455405,-1.946011225382487,-0.8684364954630533,3,12.91230837504069,11.886908213297525,11.314362208048502,-1.5979461669921875,-0.5725460052490234,-1.025400161743164,seed43022,-2.4527686436971017,-2.295804977416992,-3.669270197550455,-1.216501553853353,-1.3734652201334636,0.15696366628011071,4475.0,4323.0,-152.0,8.406485069431817,8.371936178759098,-0.03454889067271871
