target,frame_id,subtype,alt_a,alt_b,form,delta1,delta2,correct_margin_c1,correct_margin_c2,interaction,min_signed_margin,crossed_success,same_a_bias,same_b_bias,prior_ratio
scale1p75_81M,D_0001,open_closed,open,closed,explicit_final_state,4.2382679134607315,-5.230106331408024,4.2382679134607315,5.230106331408024,9.468374244868755,4.2382679134607315,True,False,False,4.846875
scale1p75_81M,D_0001,open_closed,open,closed,full_v3,-6.088553469628096,2.3288268744945526,-6.088553469628096,-2.3288268744945526,-8.417380344122648,-6.088553469628096,False,False,False,4.846875
scale1p75_81M,D_0001,open_closed,open,closed,initial_plus_last,-5.765765968710184,2.9728613793849945,-5.765765968710184,-2.9728613793849945,-8.738627348095179,-5.765765968710184,False,False,False,4.846875
scale1p75_81M,D_0001,open_closed,open,closed,last_event_only,-0.9637976884841919,-3.4819498360157013,-0.9637976884841919,3.4819498360157013,2.5181521475315094,-0.9637976884841919,False,False,True,4.846875
scale1p75_81M,D_0001,open_closed,open,closed,no_context,-0.5240373611450195,-0.5240373611450195,-0.5240373611450195,0.5240373611450195,0.0,-0.5240373611450195,False,False,True,4.846875
scale1p75_81M,D_0002,open_closed,open,closed,explicit_final_state,5.722010377794504,-4.615594640374184,5.722010377794504,4.615594640374184,10.337605018168688,4.615594640374184,True,False,False,4.846875
scale1p75_81M,D_0002,open_closed,open,closed,full_v3,-5.499989535659552,3.880901485681534,-5.499989535659552,-3.880901485681534,-9.380891021341085,-5.499989535659552,False,False,False,4.846875
scale1p75_81M,D_0002,open_closed,open,closed,initial_plus_last,-5.164231341332197,3.774513229727745,-5.164231341332197,-3.774513229727745,-8.938744571059942,-5.164231341332197,False,False,False,4.846875
scale1p75_81M,D_0002,open_closed,open,closed,last_event_only,-0.32135009765625,-4.162848308682442,-0.32135009765625,4.162848308682442,3.8414982110261917,-0.32135009765625,False,False,True,4.846875
scale1p75_81M,D_0002,open_closed,open,closed,no_context,-0.014365196228027344,-0.014365196228027344,-0.014365196228027344,0.014365196228027344,0.0,-0.014365196228027344,False,False,True,4.846875
