checkpoint,checkpoint_elapsed_sec,example_id,full_nll,full_nll_delta_reinvest80_minus_clean80,ig_r16,ig_r16_delta_reinvest80_minus_clean80,ig_r4,ig_r4_delta_reinvest80_minus_clean80,ig_r8,ig_r8_delta_reinvest80_minus_clean80,item_id,local_r16_nll,local_r4_nll,local_r8_nll,log_sample_freq,position,position_frac,row_index,row_words,sample_freq,seq_len,source,target_context_count,target_id,target_token
clean80,7.06138014793396,950295,0.014209755696356297,0.001881956122815609,0.667457870207727,-0.06895333435386419,3.448589793406427,-2.1607732763513923,0.6967074191197753,-0.2468521287664771,row295:tok48:id223,0.6816676259040833,3.462799549102783,0.7109171748161316,8.110427237575024,48,0.24615384615384617,295,140,3328,196,cleanqwen_fineweb_compact_view_reinvest,2,223,Ġand
clean80,7.06138014793396,950295,0.328179270029068,-0.29983160831034184,15.020782560110092,-5.5158241000026464,10.814327329397202,-0.9670636858791113,9.63268193602562,-1.2862212862819433,row295:tok74:id574,15.34896183013916,11.14250659942627,9.960861206054688,3.912023005428146,74,0.37948717948717947,295,140,49,196,cleanqwen_fineweb_compact_view_reinvest,1,574,ian
clean80,7.06138014793396,950456,1.0281091928482056,1.5353549718856812,-0.46186989545822144,1.2351860404014587,4.9895099401474,-2.0004290342330933,2.8223413228988647,-1.3320392370224,row456:tok25:id250,0.5662392973899841,6.0176191329956055,3.8504505157470703,6.951772164398911,25,0.11574074074074074,456,159,1044,217,cleanqwen_fineweb_compact_view_reinvest,1,250,Ġon
clean80,7.06138014793396,950456,3.675062417984009,-2.5962536334991455,3.672868490219116,3.1872894763946533,3.725534200668335,4.171221971511841,3.979822874069214,4.6918299198150635,row456:tok47:id3563,7.347930908203125,7.400596618652344,7.654885292053223,2.1972245773362196,47,0.2175925925925926,456,159,8,217,cleanqwen_fineweb_compact_view_reinvest,1,3563,Ġespecially
clean80,7.06138014793396,950456,0.09317092597484589,-0.06986922584474087,11.43480797111988,-1.469195181503892,11.831968501210213,-2.2507818285375834,11.906537249684334,-1.0548217836767435,row456:tok154:id1355,11.527978897094727,11.925139427185059,11.99970817565918,3.1354942159291497,154,0.7129629629629629,456,159,22,217,cleanqwen_fineweb_compact_view_reinvest,1,1355,ative
clean80,7.06138014793396,950456,2.506126642227173,-0.4167635440826416,-1.7119063138961792,0.4056185483932495,-0.3308370113372803,0.49046778678894043,-1.5576940178871155,0.6825336813926697,row456:tok192:id412,0.7942203283309937,2.1752896308898926,0.9484326243400574,6.111467339502679,192,0.8888888888888888,456,159,450,217,cleanqwen_fineweb_compact_view_reinvest,0,412,Ġby
clean80,7.06138014793396,950693,0.022209489718079567,-0.01880198228172958,1.7772719021886587,-1.1268050123471767,2.7313732262700796,-1.0044452596921474,1.9679010268300772,-0.9675248314160854,row693:tok9:id1655,1.7994813919067383,2.753582715988159,1.9901105165481567,3.332204510175204,9,0.046632124352331605,693,153,27,194,cleanqwen_fineweb_compact_view_reinvest,1,1655,Ġweek
clean80,7.06138014793396,950693,3.0313940048217773,0.4580702781677246,0.6770210266113281,-1.0810585021972656,-0.39916086196899414,-0.5236287117004395,-0.1260995864868164,-0.8669452667236328,row693:tok108:id486,3.7084150314331055,2.632233142852783,2.905294418334961,5.3471075307174685,108,0.5595854922279793,693,153,209,194,cleanqwen_fineweb_compact_view_reinvest,0,486,Ġwant
clean80,7.06138014793396,950693,4.930380821228027,-1.1486051082611084,-0.647852897644043,0.5798070430755615,0.9816818237304688,-0.37886500358581543,-1.0012576580047607,0.6184194087982178,row693:tok154:id302,4.282527923583984,5.912062644958496,3.9291231632232666,6.7464121285733745,154,0.7979274611398963,693,153,850,194,cleanqwen_fineweb_compact_view_reinvest,2,302,Ġwith
clean80,7.06138014793396,950693,6.247772216796875,-4.299709796905518,0.8465695381164551,-0.05234694480895996,2.083913803100586,1.9660530090332031,1.3928766250610352,-1.5347908735275269,row693:tok187:id1213,7.09434175491333,8.331686019897461,7.64064884185791,3.7612001156935624,187,0.9689119170984456,693,153,42,194,cleanqwen_fineweb_compact_view_reinvest,1,1213,Ġlight
clean80,7.06138014793396,950697,7.802605152130127,-0.2950444221496582,-1.2902302742004395,1.0787525177001953,-0.4394989013671875,-0.01587200164794922,-0.7717499732971191,0.5366578102111816,row697:tok14:id2230,6.5123748779296875,7.3631062507629395,7.030855178833008,2.70805020110221,14,0.0707070707070707,697,145,14,199,cleanqwen_fineweb_compact_view_reinvest,0,2230,Ġvisit
clean80,7.06138014793396,950697,0.005304073449224234,-0.0014359510969370604,4.188198829535395,3.09952659974806,7.807903552893549,2.920355514390394,5.669635558966547,5.0156652487348765,row697:tok59:id411,4.193502902984619,7.813207626342773,5.6749396324157715,3.6109179126442243,59,0.29797979797979796,697,145,36,199,cleanqwen_fineweb_compact_view_reinvest,1,411,el
clean80,7.06138014793396,950697,2.66548228263855,1.979564905166626,-0.06174969673156738,-1.2612252235412598,0.7727036476135254,-1.635704517364502,0.802314281463623,-1.2278037071228027,row697:tok82:id1127,2.6037325859069824,3.438185930252075,3.467796564102173,3.8501476017100584,82,0.41414141414141414,697,145,46,199,cleanqwen_fineweb_compact_view_reinvest,0,1127,ating
clean80,7.06138014793396,950697,4.862393379211426,-3.142709732055664,-1.0563499927520752,2.377685785293579,-0.012688159942626953,1.7646007537841797,-1.162214756011963,2.370771884918213,row697:tok140:id487,3.8060433864593506,4.849705219268799,3.700178623199463,5.68697535633982,140,0.7070707070707071,697,145,294,199,cleanqwen_fineweb_compact_view_reinvest,1,487,Ġif
clean80,7.06138014793396,950711,0.07817859202623367,-0.04209298640489578,9.029986195266247,-1.0836480185389519,9.835571102797985,-2.0753577277064323,8.083732418715954,-0.18313150852918625,row711:tok38:id3284,9.10816478729248,9.913749694824219,8.161911010742188,1.6094379124341003,38,0.18446601941747573,711,136,4,207,cleanqwen_fineweb_compact_view_reinvest,1,3284,ĠPeople
clean80,7.06138014793396,950711,0.13463816046714783,-0.12472796998918056,5.570912033319473,0.5715539511293173,5.6449457705020905,3.7200763281434774,5.3468853533267975,2.2706811483949423,row711:tok68:id6412,5.705550193786621,5.779583930969238,5.481523513793945,2.1972245773362196,68,0.3300970873786408,711,136,8,207,cleanqwen_fineweb_compact_view_reinvest,1,6412,Ġglobal
clean80,7.06138014793396,950711,0.39189645648002625,0.8265402615070343,-0.0562625527381897,-0.5049713253974915,0.08115985989570618,-0.4078526794910431,-0.21425582468509674,-0.025245293974876404,row711:tok111:id192,0.33563390374183655,0.4730563163757324,0.1776406317949295,8.011355109161286,111,0.5388349514563107,711,136,3014,207,cleanqwen_fineweb_compact_view_reinvest,2,192,Ġa
clean80,7.06138014793396,950711,0.006002968642860651,-0.002237450797110796,7.935080462601036,-0.9112104061059654,5.453233176376671,1.5257512447424233,5.732687884476036,0.4229842540808022,row711:tok152:id257,7.9410834312438965,5.459236145019531,5.7386908531188965,4.804021044733257,152,0.7378640776699029,711,136,121,207,cleanqwen_fineweb_compact_view_reinvest,1,257,al
clean80,7.06138014793396,950733,1.2262098789215088,-0.09289300441741943,8.365804433822632,-3.0061222314834595,8.026817083358765,-3.0707422494888306,8.775146245956421,-2.4998875856399536,row733:tok0:id1482,9.59201431274414,9.253026962280273,10.00135612487793,3.6888794541139363,0,0.0,733,117,39,168,cleanqwen_fineweb_compact_view_reinvest,1,1482,ĠAfter
clean80,7.06138014793396,950733,4.747036457061768,0.8612079620361328,0.3439822196960449,-0.2855548858642578,0.4348149299621582,-0.26389312744140625,-0.046439170837402344,0.07474231719970703,row733:tok19:id511,5.0910186767578125,5.181851387023926,4.700597286224365,5.560681631015528,19,0.11377245508982035,733,117,259,168,cleanqwen_fineweb_compact_view_reinvest,0,511,Ġtheir
clean80,7.06138014793396,950733,0.8212244510650635,-0.05444180965423584,0.2759971618652344,-0.2560238838195801,-0.2722642421722412,0.47730040550231934,-0.25720977783203125,0.2735551595687866,row733:tok118:id195,1.0972216129302979,0.5489602088928223,0.5640146732330322,8.792093929503284,118,0.7065868263473054,733,117,6581,168,cleanqwen_fineweb_compact_view_reinvest,3,195,Ġthe
clean80,7.06138014793396,950733,8.936650276184082,1.2825727462768555,-0.8627490997314453,-0.40645694732666016,0.8593454360961914,-1.8046159744262695,-0.37154674530029297,-0.5351629257202148,row733:tok146:id439,8.073901176452637,9.795995712280273,8.565103530883789,3.1354942159291497,146,0.874251497005988,733,117,22,168,cleanqwen_fineweb_compact_view_reinvest,0,439,ink
clean80,7.06138014793396,950810,4.833626747131348,-0.25356006622314453,-0.029569149017333984,-1.3773112297058105,0.3611469268798828,-0.3756723403930664,-0.12929010391235352,-0.854863166809082,row810:tok38:id1761,4.804057598114014,5.1947736740112305,4.704336643218994,3.4011973816621555,38,0.2159090909090909,810,130,29,177,cleanqwen_fineweb_compact_view_reinvest,0,1761,Ġbehind
clean80,7.06138014793396,950810,0.06870429217815399,-0.06080233585089445,6.65537865459919,-2.2683364199474454,8.2207740098238,-2.9338737772777677,6.553855732083321,-2.0615779208019376,row810:tok70:id12494,6.724082946777344,8.289478302001953,6.622560024261475,1.6094379124341003,70,0.3977272727272727,810,130,4,177,cleanqwen_fineweb_compact_view_reinvest,2,12494,ĠJupiter
clean80,7.06138014793396,950810,7.024838447570801,-3.9989287853240967,1.3883113861083984,2.572869062423706,-0.5687680244445801,4.618332147598267,2.163846969604492,2.2748186588287354,row810:tok86:id1320,8.4131498336792,6.456070423126221,9.188685417175293,4.07753744390572,86,0.48863636363636365,810,130,58,177,cleanqwen_fineweb_compact_view_reinvest,1,1320,Ġleave
clean80,7.06138014793396,950810,6.940406322479248,3.2169690132141113,3.0817971229553223,-2.792731761932373,1.6208853721618652,-3.9657278060913086,2.9523892402648926,-5.045207500457764,row810:tok165:id3971,10.02220344543457,8.561291694641113,9.89279556274414,1.6094379124341003,165,0.9375,810,130,4,177,cleanqwen_fineweb_compact_view_reinvest,0,3971,aching
clean80,7.06138014793396,950825,6.35113000869751,-3.944459915161133,0.806035041809082,0.8707351684570312,0.6950616836547852,3.2873764038085938,2.5220446586608887,0.5334463119506836,row825:tok23:id5931,7.157165050506592,7.046191692352295,8.873174667358398,2.639057329615259,23,0.11386138613861387,825,141,13,203,cleanqwen_fineweb_compact_view_reinvest,0,5931,Ġeventually
clean80,7.06138014793396,950825,0.34030577540397644,-0.034714698791503906,1.512918382883072,-0.3041720390319824,2.871339589357376,0.14699649810791016,1.6556635200977325,0.269686222076416,row825:tok27:id952,1.8532241582870483,3.2116453647613525,1.995969295501709,4.290459441148391,27,0.13366336633663367,825,141,72,203,cleanqwen_fineweb_compact_view_reinvest,1,952,Ġwon
clean80,7.06138014793396,950825,1.3425443172454834,0.8477323055267334,4.558600664138794,-1.2981107234954834,1.4467887878417969,-0.6113557815551758,4.3434202671051025,-1.4395525455474854,row825:tok59:id952,5.901144981384277,2.7893331050872803,5.685964584350586,4.290459441148391,59,0.29207920792079206,825,141,72,203,cleanqwen_fineweb_compact_view_reinvest,1,952,Ġwon
clean80,7.06138014793396,950825,0.014566270634531975,-0.0041951462626457214,6.700715692713857,0.2585720345377922,5.519352110102773,1.9232291504740715,7.605539472773671,-1.1511803343892097,row825:tok86:id4433,6.715281963348389,5.533918380737305,7.620105743408203,1.791759469228055,86,0.42574257425742573,825,141,5,203,cleanqwen_fineweb_compact_view_reinvest,1,4433,Ġtax
clean80,7.06138014793396,950872,0.002544382121413946,0.0006491367239505053,0.009317008312791586,0.02335681370459497,0.10608506062999368,0.283385882852599,0.07786219427362084,0.21133019286207855,row872:tok19:id195,0.011861390434205532,0.10862944275140762,0.08040657639503479,8.792093929503284,19,0.08520179372197309,872,153,6581,224,cleanqwen_fineweb_compact_view_reinvest,8,195,Ġthe
clean80,7.06138014793396,950872,0.00012087091454304755,0.0009051137312781066,-1.0965988622047007e-05,-0.0004622787673724815,1.0012314305640757e-05,0.002002675537369214,1.9071158021688461e-06,0.0011725538643077016,row872:tok153:id213,0.00010990492592100054,0.0001308832288486883,0.0001227780303452164,8.13739583005665,153,0.6860986547085202,872,153,3419,224,cleanqwen_fineweb_compact_view_reinvest,6,213,Ġto
clean80,7.06138014793396,950872,0.01778324507176876,-0.0027358699589967728,5.51746884919703,0.09170939214527607,4.6667336616665125,5.443495528772473,5.7136673126369715,1.531544940546155,row872:tok180:id83,5.535252094268799,4.684516906738281,5.73145055770874,5.181783550292085,180,0.8071748878923767,872,153,177,224,cleanqwen_fineweb_compact_view_reinvest,1,83,o
clean80,7.06138014793396,950872,0.00823755282908678,0.0009322920814156532,8.52184038143605,1.0023092469200492,10.750982570461929,-0.03893049154430628,8.316343593411148,3.5314983567222953,row872:tok215:id989,8.530077934265137,10.759220123291016,8.324581146240234,3.1780538303479458,215,0.9641255605381166,872,153,23,224,cleanqwen_fineweb_compact_view_reinvest,1,989,ial
clean80,7.06138014793396,950873,2.0170891284942627,0.14375758171081543,0.480118989944458,0.16231989860534668,0.01710343360900879,0.5160200595855713,0.051957130432128906,0.7582921981811523,row873:tok5:id276,2.4972081184387207,2.0341925621032715,2.0690462589263916,6.9411900550683745,5,0.02512562814070352,873,148,1033,200,cleanqwen_fineweb_compact_view_reinvest,0,276,Ġfor
clean80,7.06138014793396,950873,0.004375883378088474,0.005633332766592503,-0.00043603917583823204,-0.004619564861059189,-0.0018659848719835281,-0.0020095701329410076,-0.00029261084273457527,-0.004339016042649746,row873:tok10:id228,0.003939844202250242,0.002509898506104946,0.004083272535353899,7.973844375944687,10,0.05025125628140704,873,148,2903,200,cleanqwen_fineweb_compact_view_reinvest,0,228,Ġof
clean80,7.06138014793396,950873,0.010810147039592266,0.005861594341695309,5.323169936425984,-1.3032120009884238,4.843887557275593,-1.028237177990377,5.9458424942567945,-2.0933979293331504,row873:tok114:id52,5.333980083465576,4.8546977043151855,5.956652641296387,4.1588830833596715,114,0.5728643216080402,873,148,63,200,cleanqwen_fineweb_compact_view_reinvest,1,52,P
clean80,7.06138014793396,950873,2.060471534729004,-1.8918506056070328,2.6047310829162598,-2.6243936866521835,3.0800375938415527,-0.36570940911769867,2.71295166015625,-0.4117623418569565,row873:tok178:id2562,4.665202617645264,5.140509128570557,4.773423194885254,2.995732273553991,178,0.8944723618090452,873,148,19,200,cleanqwen_fineweb_compact_view_reinvest,1,2562,Ġled
clean80,7.06138014793396,950902,2.883148193359375,-0.21641969680786133,0.5253949165344238,-1.2343873977661133,-1.487619161605835,0.5619025230407715,-0.09000062942504883,-1.0237061977386475,row902:tok27:id342,3.408543109893799,1.39552903175354,2.793147563934326,6.3473892096560105,27,0.11946902654867257,902,155,570,227,cleanqwen_fineweb_compact_view_reinvest,1,342,Ġthey
clean80,7.06138014793396,950902,0.013154156506061554,0.0021595116704702377,0.0027296673506498337,0.01279941201210022,0.01001686230301857,0.04285299591720104,0.012889062985777855,0.024279233068227768,row902:tok31:id195,0.015883823856711388,0.023171018809080124,0.02604321949183941,8.792093929503284,31,0.13716814159292035,902,155,6581,227,cleanqwen_fineweb_compact_view_reinvest,12,195,Ġthe
clean80,7.06138014793396,950902,0.17850250005722046,-0.1481770295649767,5.429100573062897,2.873235585168004,6.361321985721588,1.5534523744136095,7.407353937625885,0.20523345656692982,row902:tok35:id4898,5.607603073120117,6.539824485778809,7.5858564376831055,1.791759469228055,35,0.15486725663716813,902,155,5,227,cleanqwen_fineweb_compact_view_reinvest,1,4898,ĠCont
clean80,7.06138014793396,950902,11.396774291992188,-5.068626403808594,-0.5483255386352539,3.5913848876953125,4.455643653869629,-0.0141143798828125,3.486818313598633,1.6001205444335938,row902:tok38:id9202,10.848448753356934,15.852417945861816,14.88359260559082,1.0986122886681096,38,0.168141592920354,902,155,2,227,cleanqwen_fineweb_compact_view_reinvest,1,9202,Ġraces
clean80,7.06138014793396,950918,9.794564247131348,-9.758596390485764,2.9659204483032227,7.5149907767772675,1.343684196472168,10.029045075178146,3.117555618286133,10.700468987226486,row918:tok73:id44,12.76048469543457,11.138248443603516,12.91211986541748,3.970291913552122,73,0.30416666666666664,918,157,52,241,cleanqwen_fineweb_compact_view_reinvest,1,44,H
clean80,7.06138014793396,950918,0.027873842045664787,0.005105474963784218,8.765000494197011,1.2670912947505713,12.88337722606957,3.5830712523311377,11.553525121882558,0.6891207899898291,row918:tok137:id365,8.792874336242676,12.911251068115234,11.581398963928223,3.5263605246161616,137,0.5708333333333333,918,157,33,241,cleanqwen_fineweb_compact_view_reinvest,1,365,um
clean80,7.06138014793396,950918,0.023250455036759377,-0.013509657233953476,5.119632368907332,-2.1213847137987614,7.316396838054061,-2.9635034538805485,7.625714426860213,-4.107719991356134,row918:tok161:id335,5.142882823944092,7.33964729309082,7.648964881896973,4.653960350157523,161,0.6708333333333333,918,157,104,241,cleanqwen_fineweb_compact_view_reinvest,1,335,ĠN
clean80,7.06138014793396,950918,0.011387825012207031,0.009206393733620644,8.650986671447754,1.5268587078899145,9.206555366516113,3.3566783871501684,9.189745903015137,1.0110467877238989,row918:tok195:id363,8.662374496459961,9.21794319152832,9.201133728027344,3.6888794541139363,195,0.8125,918,157,39,241,cleanqwen_fineweb_compact_view_reinvest,1,363,and
clean80,7.06138014793396,950936,7.544256210327148,-1.7930903434753418,0.10564899444580078,0.47754907608032227,0.23825359344482422,2.370692729949951,-0.12169837951660156,0.1954789161682129,row936:tok0:id308,7.649905204772949,7.782509803771973,7.422557830810547,6.408528791059498,0,0.0,936,139,606,245,cleanqwen_fineweb_compact_view_reinvest,0,308,ĠThe
clean80,7.06138014793396,950936,3.4982612133026123,-0.5690929889678955,8.985828638076782,-3.0653293132781982,10.224478960037231,-4.229779958724976,12.201606035232544,-1.436359167098999,row936:tok58:id2299,12.484089851379395,13.722740173339844,15.699867248535156,3.4657359027997265,58,0.23770491803278687,936,139,31,245,cleanqwen_fineweb_compact_view_reinvest,1,2299,Ġserved
clean80,7.06138014793396,950936,7.225086688995361,-3.1772193908691406,-4.730546474456787,5.231356143951416,-6.065759658813477,3.5818374156951904,-4.423381090164185,3.4886233806610107,row936:tok95:id262,2.494540214538574,1.1593270301818848,2.8017055988311768,7.351158226430694,95,0.38934426229508196,936,139,1557,245,cleanqwen_fineweb_compact_view_reinvest,3,262,Ġis
clean80,7.06138014793396,950936,8.45361614227295,-0.4465961456298828,0.9980506896972656,-1.618086814880371,2.90933895111084,-2.075286865234375,1.2955474853515625,-1.650937557220459,row936:tok211:id7027,9.451666831970215,11.362955093383789,9.749163627624512,1.791759469228055,211,0.8647540983606558,936,139,5,245,cleanqwen_fineweb_compact_view_reinvest,0,7027,Ġnail
clean80,7.06138014793396,950956,5.982412815093994,-2.523937940597534,-0.16472721099853516,1.639434576034546,-0.9904623031616211,2.4808619022369385,-0.12007761001586914,1.3787519931793213,row956:tok99:id4267,5.817685604095459,4.991950511932373,5.862335205078125,2.302585092994046,99,0.5210526315789473,956,133,9,191,cleanqwen_fineweb_compact_view_reinvest,0,4267,Ġlack
clean80,7.06138014793396,950956,1.534781813621521,-0.6966186165809631,-0.6262281537055969,1.2792011499404907,0.4882460832595825,-0.08970969915390015,-0.4885519742965698,0.6508646607398987,row956:tok127:id3218,0.9085536599159241,2.0230278968811035,1.0462298393249512,3.044522437723423,127,0.6684210526315789,956,133,20,191,cleanqwen_fineweb_compact_view_reinvest,0,3218,Ġbased
clean80,7.06138014793396,950956,1.6982648372650146,0.49712395668029785,-0.3743412494659424,0.0486067533493042,0.23637723922729492,-0.7361510992050171,-0.2308650016784668,-0.22365760803222656,row956:tok148:id412,1.3239235877990723,1.9346420764923096,1.4673998355865479,6.111467339502679,148,0.7789473684210526,956,133,450,191,cleanqwen_fineweb_compact_view_reinvest,1,412,Ġby
clean80,7.06138014793396,950956,2.6004724502563477,-1.759653627872467,3.4731574058532715,1.3106136918067932,6.035675048828125,2.999789774417877,3.3773107528686523,1.691209852695465,row956:tok162:id2103,6.073629856109619,8.636147499084473,5.977783203125,3.2188758248682006,162,0.8526315789473684,956,133,24,191,cleanqwen_fineweb_compact_view_reinvest,0,2103,ĠMarch
clean80,7.06138014793396,951057,0.07325375825166702,-0.05549932084977627,6.695558421313763,-0.6815249864012003,10.613210551440716,-2.1812760774046183,9.399630419909954,-2.2386681977659464,row1057:tok88:id1419,6.76881217956543,10.686464309692383,9.472884178161621,2.772588722239781,88,0.4656084656084656,1057,129,15,190,cleanqwen_fineweb_compact_view_reinvest,1,1419,ows
clean80,7.06138014793396,951057,10.972051620483398,-2.8914661407470703,-3.774501323699951,0.9329371452331543,-1.8111276626586914,0.5535850524902344,-4.556979179382324,3.299436569213867,row1057:tok92:id553,7.197550296783447,9.160923957824707,6.415072441101074,2.5649493574615367,92,0.48677248677248675,1057,129,12,190,cleanqwen_fineweb_compact_view_reinvest,0,553,Ġtr
clean80,7.06138014793396,951057,0.09039876610040665,-0.06697199121117592,12.78415872901678,-0.6073720715939999,7.967632316052914,0.15681955590844154,7.626256011426449,1.0426351763308048,row1057:tok108:id6598,12.874557495117188,8.05803108215332,7.7166547775268555,1.6094379124341003,108,0.5714285714285714,1057,129,4,190,cleanqwen_fineweb_compact_view_reinvest,1,6598,ĠOl
clean80,7.06138014793396,951057,3.617403030395508,0.46660375595092773,0.2749781608581543,2.6788597106933594,0.6036310195922852,-1.1268129348754883,-0.08263254165649414,-1.4843440055847168,row1057:tok137:id5358,3.892381191253662,4.221034049987793,3.5347704887390137,1.791759469228055,137,0.7248677248677249,1057,129,5,190,cleanqwen_fineweb_compact_view_reinvest,0,5358,Ġkinds
clean80,7.06138014793396,951105,0.008970082737505436,0.011770333163440228,4.57763212826103,-1.7439840687438846,4.9778110375627875,-2.3110562218353152,1.847812115214765,0.35614458192139864,row1105:tok53:id862,4.586602210998535,4.986781120300293,1.8567821979522705,4.276666119016055,53,0.292817679558011,1105,121,71,182,cleanqwen_fineweb_compact_view_reinvest,1,862,Ġits
clean80,7.06138014793396,951105,0.17876742780208588,-0.10218137502670288,6.1811201721429825,1.9414371848106384,7.297998204827309,1.651221215724945,6.391275182366371,1.4618629813194275,row1105:tok66:id6675,6.359887599945068,7.4767656326293945,6.570042610168457,1.3862943611198906,66,0.36464088397790057,1105,121,3,182,cleanqwen_fineweb_compact_view_reinvest,1,6675,Ġdump
clean80,7.06138014793396,951105,0.023283299058675766,-0.0028963852673768997,0.405523095279932,0.005650566890835762,1.002996627241373,-0.6499464344233274,0.6194050349295139,-0.37225605361163616,row1105:tok78:id268,0.4288063943386078,1.0262799263000488,0.6426883339881897,6.413458957167357,78,0.430939226519337,1105,121,609,182,cleanqwen_fineweb_compact_view_reinvest,2,268,Ġwe
clean80,7.06138014793396,951105,0.445798397064209,0.27944648265838623,-0.33477480709552765,0.547864630818367,0.35366290807724,0.13872307538986206,2.4926087856292725,-0.5814319849014282,row1105:tok111:id192,0.11102358996868134,0.799461305141449,2.9384071826934814,8.011355109161286,111,0.6132596685082873,1105,121,3014,182,cleanqwen_fineweb_compact_view_reinvest,3,192,Ġa
clean80,7.06138014793396,951110,3.325382947921753,0.10956835746765137,0.9476273059844971,-0.09498286247253418,1.1067516803741455,-0.2773158550262451,1.095205545425415,-0.208662748336792,row1110:tok22:id768,4.27301025390625,4.432134628295898,4.420588493347168,4.820281565605037,22,0.12359550561797752,1110,125,123,179,cleanqwen_fineweb_compact_view_reinvest,0,768,Ġalso
clean80,7.06138014793396,951110,13.719474792480469,-13.697128433734179,-2.453629493713379,9.9484549947083,-1.4445209503173828,9.981056351214647,-5.038932800292969,11.49538292363286,row1110:tok42:id11162,11.26584529876709,12.274953842163086,8.6805419921875,1.791759469228055,42,0.23595505617977527,1110,125,5,179,cleanqwen_fineweb_compact_view_reinvest,1,11162,Ġsnack
