arm,pair_id,category,match_level,pair_cost,target_class,target_token_len,target_freq_bin_a,target_freq_bin_b,distance_bin_a,distance_bin_b,target_norm_a,target_norm_b,pivot_norm_a,pivot_norm_b,true_m,true_m_a,true_m_b,tperm_m,cperm_m
compact,p0005352,comparative,0,0.024,content,1,501-1000,501-1000,1,1,older,popular,than,more,10.439417600631714,8.615691423416138,1.8237261772155762,-2.826559543609619,-8.79906702041626
compact,p0005353,comparative,0,0.0,content,1,501-1000,501-1000,2,2,sight,likes,than,than,10.99162244796753,1.7363128662109375,9.255309581756592,4.763376235961914,-3.610330581665039
compact,p0005354,comparative,0,0.0,content,1,501-1000,501-1000,1,1,character,older,than,than,8.822286605834961,2.8343887329101562,5.987897872924805,-1.3639822006225586,-6.7172300815582275
compact,p0005355,comparative,1,2.1,content,1,501-1000,501-1000,1,2,date,sixty,than,more,9.775188446044922,2.500551223754883,7.274637222290039,5.521171569824219,-1.619765281677246
compact,p0005356,comparative,0,0.063,content,1,1001+,1001+,2,2,far,out,than,better,5.503755569458008,2.165888786315918,3.33786678314209,2.5675406455993652,-8.531961441040039
compact,p0005357,comparative,0,0.0,content,1,1001+,1001+,1,1,three,use,than,better,13.305653095245361,2.3216376304626465,10.984015464782715,1.357177734375,3.214937210083008
compact,p0005358,comparative,0,0.021,content,1,1001+,1001+,1,1,rather,system,than,than,8.649938941001892,10.719573616981506,-2.0696346759796143,0.3158149719238281,1.1454448699951172
compact,p0005359,comparative,0,0.0,content,1,1001+,1001+,3-4,3-4,long,gave,than,better,13.026405334472656,4.020915985107422,9.005489349365234,3.1092185974121094,7.539959907531738
compact,p0005360,comparative,0,0.0,content,1,1001+,1001+,2,2,much,rather,than,than,3.5583066940307617,6.72064733505249,-3.1623406410217285,6.131133079528809,-1.1649837493896484
compact,p0005361,comparative,0,0.0,content,1,1001+,1001+,1,1,known,rather,better,than,24.332177735865116,13.741500355303288,10.590677380561829,8.301067471504211,6.572158247232437
compact,p0005362,comparative,0,0.0,content,1,1001+,1001+,1,1,idea,known,least,better,12.948112711310387,3.251508951187134,9.696603760123253,-5.775271415710449,-0.9514684677124023
compact,p0005363,comparative,0,0.0,content,1,1001+,1001+,2,2,heart,knows,worse,than,20.89613962173462,9.814740180969238,11.08139944076538,1.549997329711914,0.6299457550048828
compact,p0005364,comparative,0,0.0,content,1,1001+,1001+,1,1,important,rather,more,than,4.616302490234375,1.9854283332824707,2.6308741569519043,1.0546092987060547,0.4931468963623047
compact,p0005365,comparative,0,0.0,content,1,1001+,1001+,2,2,hafta,heard,than,faster,15.544124126434326,8.324150562286377,7.219973564147949,-1.8743658065795898,-6.352415084838867
compact,p0005366,comparative,0,0.0,content,1,1001+,1001+,3-4,3-4,mind,took,than,longer,15.40716814994812,6.105710029602051,9.30145812034607,1.8444194793701172,-3.7891006469726562
compact,p0005367,comparative,0,0.0,content,1,1001+,1001+,2,2,three,play,more,better,20.510310649871826,14.568836688995361,5.941473960876465,1.7624120712280273,6.789738655090332
compact,p0005368,comparative,0,0.0,content,1,1001+,1001+,1,1,mind,along,than,than,6.348820686340332,3.376797676086426,2.9720230102539062,-0.7353944778442383,6.284175872802734
compact,p0005369,comparative,0,0.0,content,1,1001+,1001+,1,1,along,mine,than,than,-0.49117469787597656,-0.7211370468139648,0.22996234893798828,14.539398431777954,-8.80794382095337
compact,p0005370,comparative,0,0.0,content,1,1001+,1001+,1,1,known,ask,better,better,17.495287716388702,11.67691308259964,5.8183746337890625,-1.970076560974121,6.580816268920898
compact,p0005371,comparative,0,0.0,content,1,1001+,1001+,1,1,ask,important,better,more,17.98153567314148,8.258478164672852,9.723057508468628,-6.1888837814331055,-10.93978214263916
compact,p0005372,comparative,0,0.0,content,1,1001+,1001+,1,1,known,down,better,than,17.88388665765524,9.400693975389004,8.483192682266235,-2.911055564880371,2.644681930541992
compact,p0005373,comparative,0,0.0,content,1,1001+,1001+,2,2,much,sometimes,than,than,4.233253002166748,5.7520270347595215,-1.5187740325927734,-0.9935569763183594,-0.2798442840576172
compact,p0005374,comparative,0,0.0,content,1,1001+,1001+,2,2,ask,bit,better,than,17.84369683265686,6.658880233764648,11.184816598892212,-7.846172332763672,-8.199841499328613
compact,p0005375,comparative,0,0.0,content,1,1001+,1001+,3-4,3-4,weeks,year,less,less,9.82864648103714,5.094120621681213,4.7345258593559265,-8.472765922546387,-3.313356399536133
compact,p0005376,comparative,0,0.0,content,1,1001+,1001+,3-4,3-4,short,knows,better,than,26.450652837753296,16.003682851791382,10.446969985961914,23.40473383665085,5.802698135375977
compact,p0005377,comparative,1,2.1,content,1,1001+,1001+,5-8,3-4,rather,present,than,than,19.799651622772217,11.056323051452637,8.74332857131958,-0.7481327056884766,7.797625541687012
compact,p0005378,comparative,0,0.0,content,1,1001+,1001+,1,1,things,rather,greater,than,14.56380644440651,5.295592308044434,9.268214136362076,-8.258889585733414,-7.346153616905212
compact,p0005379,comparative,0,0.0,content,1,1001+,1001+,1,1,part,four,greater,least,25.00740110874176,13.151872754096985,11.855528354644775,-3.1241559982299805,-0.6154584884643555
compact,p0005380,comparative,0,0.02,content,1,1001+,1001+,2,2,much,another,than,better,13.59849739074707,4.042973041534424,9.555524349212646,5.790709972381592,4.794482707977295
compact,p0005381,comparative,0,0.0,content,1,1001+,1001+,1,1,ask,sister,better,than,12.667733669281006,8.367631912231445,4.3001017570495605,2.5298256874084473,2.1605119705200195
compact,p0005382,comparative,0,0.0,content,1,1001+,1001+,1,1,matter,rather,greater,than,17.771783590316772,7.034097671508789,10.737685918807983,3.6170310974121094,4.895258903503418
compact,p0005383,comparative,0,0.06,content,1,1001+,1001+,1,1,rather,case,than,lower,18.25765386223793,12.606193214654922,5.651460647583008,-4.384288787841797,-6.059092044830322
compact,p0005384,comparative,1,2.125,content,1,1001+,1001+,2,3-4,send,now,better,better,17.344298839569092,7.399704456329346,9.944594383239746,7.128256797790527,4.369985580444336
compact,p0005385,comparative,0,0.0,content,1,1001+,1001+,1,1,rather,together,than,than,8.674942970275879,9.866739273071289,-1.1917963027954102,-3.646472930908203,-9.534231305122375
compact,p0005386,comparative,0,0.0,content,2,6-10,6-10,1,1,fiercer,greener,than,than,4.619463920593262,1.4146242141723633,3.2048397064208984,2.9832592010498047,2.507272720336914
compact,p0005387,comparative,0,0.001,content,2,6-10,6-10,1,1,circle's,madder,larger,than,13.939033508300781,9.839454650878906,4.099578857421875,2.507272720336914,2.9832592010498047
compact,p0005388,comparative,0,0.0,content,2,11-25,11-25,1,1,invites,adventurers,longer,than,2.9530696868896484,3.989297866821289,-1.0362281799316406,-4.667529582977295,-1.1737289428710938
compact,p0005389,comparative,0,0.0,content,2,11-25,11-25,1,1,humane,invites,more,longer,5.438356399536133,1.6993608474731445,3.7389955520629883,-2.406540870666504,-3.1849708557128906
compact,p0005390,comparative,0,0.0,content,2,11-25,11-25,1,1,redder,invites,than,longer,7.135129928588867,4.132386207580566,3.002743721008301,4.689674377441406,4.619438171386719
compact,p0005391,comparative,1,2.1,content,2,26-50,26-50,3-4,2,peer,colder,more,longer,2.5476908683776855,1.889768123626709,0.6579227447509766,0.3914508819580078,1.5492887496948242
compact,p0005392,comparative,0,0.0,content,2,26-50,26-50,1,1,discount,choke,better,than,3.786682605743408,1.671442985534668,2.1152396202087402,-2.4697422981262207,0.24486637115478516
compact,p0005393,comparative,0,0.0,content,2,26-50,26-50,1,1,thicker,wiser,than,than,2.46321964263916,0.6377673149108887,1.8254523277282715,-2.3237056732177734,1.0660982131958008
compact,p0005394,comparative,0,0.0,content,2,26-50,26-50,1,1,comforts,simpler,more,than,3.2668967247009277,1.1848115921020508,2.082085132598877,-0.5978937149047852,-2.1919875144958496
compact,p0005395,comparative,0,0.0,content,2,51-100,51-100,1,1,cooler,pinch,than,better,2.432711124420166,2.885472297668457,-0.452761173248291,-2.0504093170166016,-1.3800644874572754
compact,p0005396,comparative,0,0.0,content,2,501-1000,501-1000,2,2,nope,quiet,better,than,10.02852177619934,5.607771635055542,4.420750141143799,-11.609379529953003,-5.510652780532837
compact,p0005397,comparative,1,2.2,content,2,501-1000,501-1000,5-8,3-4,character,cars,than,faster,4.679964542388916,4.697990894317627,-0.018026351928710938,-2.270597457885742,-1.0567102432250977
compact,p0005398,comparative,0,0.0,content,2,1001+,1001+,2,2,own,hey,longer,higher,17.280014753341675,8.039039134979248,9.240975618362427,-3.2256109714508057,3.658435821533203
compact,p0005399,comparative,0,0.1,content,2,1001+,1001+,3-4,3-4,few,pretty,more,better,4.499619960784912,2.3294365406036377,2.1701834201812744,0.4013099670410156,0.8692054748535156
compact,p0005400,comparative,1,2.1,content,2,1001+,1001+,2,3-4,enough,rest,more,better,5.443529367446899,1.697444200515747,3.7460851669311523,-0.2691335678100586,-2.2011990547180176
compact,p0005401,comparative,0,0.014,content,3,1-2,1-2,1,1,stancher,year—more,than,than,8.036432266235352,2.9305591583251953,5.105873107910156,0.16599750518798828,-0.8605690002441406
compact,p0005402,comparative,0,0.0,content,3,6-10,6-10,1,1,densities,co-ops,higher,smaller,0.18297147750854492,1.0212764739990234,-0.8383049964904785,-0.5089640617370605,0.13272762298583984
compact,p0005403,comparative,0,0.012,content,3,11-25,11-25,1,1,littler,incomes,than,higher,10.459514617919922,2.108027935028076,8.351486682891846,5.2049174308776855,4.017870903015137
compact,p0005404,comparative,0,0.0,nominal,1,101-250,101-250,1,1,patience,element,more,than,4.890463352203369,4.4676995277404785,0.4227638244628906,-1.0600147247314453,-3.646871566772461
compact,p0005405,comparative,0,0.0,nominal,1,501-1000,501-1000,1,1,education,attention,higher,more,10.073521673679352,2.2452878952026367,7.828233778476715,-3.646871566772461,-1.0600147247314453
compact,p0005406,comparative,0,0.028,nominal,2,26-50,26-50,1,1,purity,assurance,more,than,1.791783332824707,0.5129585266113281,1.278824806213379,2.732801914215088,-0.1031956672668457
compact,p0005407,comparative,0,0.012,nominal,2,26-50,26-50,1,1,deception,assurance,than,than,-0.47648048400878906,-2.231502056121826,1.755021572113037,-0.1031956672668457,2.732801914215088
compact,p0005408,comparative,0,0.0,verbish,1,101-250,101-250,1,1,feared,educated,more,better,5.699753284454346,1.2270545959472656,4.47269868850708,-5.729005336761475,-7.148465156555176
compact,p0005409,comparative,0,0.0,verbish,1,101-250,101-250,2,2,handed,feeding,better,better,14.21473741531372,7.826035499572754,6.388701915740967,4.317959785461426,0.9151649475097656
compact,p0005410,comparative,0,0.0,verbish,1,501-1000,501-1000,3-4,3-4,meaning,expected,more,more,11.474674224853516,4.878787040710449,6.595887184143066,-2.9557743072509766,6.2267913818359375
compact,p0005411,comparative,0,0.015,verbish,1,501-1000,501-1000,1,1,based,holding,better,longer,10.620556831359863,3.8604679107666016,6.760088920593262,2.9295434951782227,3.884977340698242
compact,p0005412,comparative,0,0.0,verbish,1,1001+,1001+,2,2,even,seemed,than,worse,13.89619517326355,6.673651933670044,7.222543239593506,3.3642101287841797,4.36037540435791
compact,p0005413,comparative,1,2.1,verbish,1,1001+,1001+,1,2,bring,having,better,better,10.644859790802002,6.052664756774902,4.5921950340271,-2.285435676574707,11.974699020385742
compact,p0005414,comparative,1,2.104,verbish,1,1001+,1001+,2,1,using,bring,than,better,16.699174404144287,9.359710216522217,7.33946418762207,-6.940736770629883,5.823015213012695
compact,p0005415,comparative,1,2.1,verbish,2,11-25,11-25,1,2,concise,twinkled,more,than,7.832489490509033,3.121068000793457,4.711421489715576,-0.6537652015686035,-2.856710433959961
compact,p0005416,comparative,1,2.1,verbish,2,26-50,26-50,1,2,chatting,surpassed,longer,than,4.553212642669678,0.540776252746582,4.012436389923096,-2.856710433959961,-0.6537652015686035
interleaved,p0005340,comparative,1,2.1,content,1,51-100,51-100,2,1,insult,kisses,than,more,11.011284589767456,5.210838317871094,5.800446271896362,2.249563217163086,-3.500621795654297
interleaved,p0005341,comparative,0,0.0,content,1,51-100,51-100,1,1,cheaper,unions,than,most,14.120949745178223,7.0953192710876465,7.025630474090576,-0.3692741394042969,-1.0985164642333984
interleaved,p0005342,comparative,0,0.0,content,1,101-250,101-250,1,1,beast,stronger,greater,than,11.86274528503418,0.707942008972168,11.154803276062012,-0.7394704818725586,-0.2739238739013672
interleaved,p0005343,comparative,0,0.0,content,1,101-250,101-250,1,1,delicate,stronger,more,than,10.933587074279785,2.443286895751953,8.490300178527832,3.014779567718506,7.575160980224609
interleaved,p0005344,comparative,0,0.022,content,1,101-250,101-250,1,1,connect,demand,better,greater,10.632723331451416,4.007800579071045,6.624922752380371,-4.276577949523926,2.2314205169677734
interleaved,p0005345,comparative,0,0.0,content,1,101-250,101-250,3-4,3-4,interfere,tend,better,longer,14.14629077911377,6.071400165557861,8.074890613555908,-5.734393119812012,2.94071102142334
interleaved,p0005346,comparative,0,0.0,content,1,101-250,101-250,1,1,louder,farther,than,than,3.1199584007263184,4.885512828826904,-1.765554428100586,9.978198051452637,-1.9371137619018555
interleaved,p0005347,comparative,0,0.0,content,1,101-250,101-250,1,1,stronger,sales,than,higher,17.14201307296753,12.22113847732544,4.92087459564209,-1.8901371955871582,-3.481079578399658
interleaved,p0005348,comparative,0,0.0,content,1,101-250,101-250,1,1,unfortunate,confident,more,than,1.6148109436035156,0.07789325714111328,1.5369176864624023,2.766602039337158,3.2128114700317383
interleaved,p0005349,comparative,0,0.0,content,1,251-500,251-500,1,1,commission,younger,better,than,19.982713758945465,4.554861068725586,15.42785269021988,5.401098251342773,0.620387077331543
interleaved,p0005350,comparative,1,2.1,content,1,251-500,251-500,2,1,impact,workers,than,more,6.558584213256836,4.449612617492676,2.10897159576416,4.440175533294678,4.523185729980469
interleaved,p0005351,comparative,0,0.0,content,1,501-1000,501-1000,1,1,journey,further,longer,than,10.998898983001709,3.022296905517578,7.976602077484131,7.493521213531494,10.794851779937744
interleaved,p0005352,comparative,0,0.024,content,1,501-1000,501-1000,1,1,older,popular,than,more,12.298150777816772,6.365203380584717,5.932947397232056,-8.254347324371338,-7.8958210945129395
interleaved,p0005353,comparative,0,0.0,content,1,501-1000,501-1000,2,2,sight,likes,than,than,9.7720365524292,3.3101377487182617,6.4618988037109375,3.25321102142334,0.9588003158569336
interleaved,p0005354,comparative,0,0.0,content,1,501-1000,501-1000,1,1,character,older,than,than,5.237584590911865,1.233968734741211,4.003615856170654,-0.7161412239074707,-12.78971004486084
interleaved,p0005355,comparative,1,2.1,content,1,501-1000,501-1000,1,2,date,sixty,than,more,6.6685709953308105,0.31046104431152344,6.358109951019287,3.081808090209961,0.4917793273925781
interleaved,p0005356,comparative,0,0.063,content,1,1001+,1001+,2,2,far,out,than,better,5.426694631576538,3.982548475265503,1.4441461563110352,3.3027548789978027,-7.504006385803223
interleaved,p0005357,comparative,0,0.0,content,1,1001+,1001+,1,1,three,use,than,better,16.288735151290894,5.619786262512207,10.668948888778687,2.702792167663574,-2.882969856262207
interleaved,p0005358,comparative,0,0.021,content,1,1001+,1001+,1,1,rather,system,than,than,3.8720364570617676,9.561912417411804,-5.689875960350037,-1.6925849914550781,5.202368259429932
interleaved,p0005359,comparative,0,0.0,content,1,1001+,1001+,3-4,3-4,long,gave,than,better,15.695958614349365,8.229642868041992,7.466315746307373,4.213642597198486,9.418151378631592
interleaved,p0005360,comparative,0,0.0,content,1,1001+,1001+,2,2,much,rather,than,than,3.3001251220703125,5.621831893920898,-2.321706771850586,7.678525924682617,-1.392831802368164
interleaved,p0005361,comparative,0,0.0,content,1,1001+,1001+,1,1,known,rather,better,than,24.865005258470774,14.342118386179209,10.522886872291565,9.31205141544342,6.668325185775757
interleaved,p0005362,comparative,0,0.0,content,1,1001+,1001+,1,1,idea,known,least,better,13.798928000032902,2.701319694519043,11.097608305513859,-8.918644905090332,-0.8767156600952148
interleaved,p0005363,comparative,0,0.0,content,1,1001+,1001+,2,2,heart,knows,worse,than,22.836160898208618,12.716321229934692,10.119839668273926,-1.9452157020568848,3.74758243560791
interleaved,p0005364,comparative,0,0.0,content,1,1001+,1001+,1,1,important,rather,more,than,6.625736713409424,1.4753656387329102,5.150371074676514,-0.5551013946533203,1.4108037948608398
interleaved,p0005365,comparative,0,0.0,content,1,1001+,1001+,2,2,hafta,heard,than,faster,14.629299640655518,8.152481079101562,6.476818561553955,-1.145486831665039,-0.3459596633911133
interleaved,p0005366,comparative,0,0.0,content,1,1001+,1001+,3-4,3-4,mind,took,than,longer,18.095548152923584,8.364274024963379,9.731274127960205,-1.3982715606689453,-0.33980464935302734
interleaved,p0005367,comparative,0,0.0,content,1,1001+,1001+,2,2,three,play,more,better,19.491572856903076,13.253876209259033,6.237696647644043,0.2749176025390625,6.14888858795166
interleaved,p0005368,comparative,0,0.0,content,1,1001+,1001+,1,1,mind,along,than,than,4.653303623199463,1.9205985069274902,2.7327051162719727,-2.447798252105713,7.620668411254883
interleaved,p0005369,comparative,0,0.0,content,1,1001+,1001+,1,1,along,mine,than,than,2.046736717224121,0.2311725616455078,1.8155641555786133,15.3217191696167,-6.293150901794434
interleaved,p0005370,comparative,0,0.0,content,1,1001+,1001+,1,1,known,ask,better,better,19.21504819393158,15.360545992851257,3.8545022010803223,3.2788233757019043,7.967168807983398
interleaved,p0005371,comparative,0,0.0,content,1,1001+,1001+,1,1,ask,important,better,more,18.16974449157715,8.86403751373291,9.305706977844238,-4.915444374084473,-11.87804651260376
interleaved,p0005372,comparative,0,0.0,content,1,1001+,1001+,1,1,known,down,better,than,20.61106989532709,10.240550018846989,10.370519876480103,-2.660062789916992,5.096263885498047
interleaved,p0005373,comparative,0,0.0,content,1,1001+,1001+,2,2,much,sometimes,than,than,5.922804832458496,6.274885177612305,-0.3520803451538086,-1.5387153625488281,-0.28447437286376953
interleaved,p0005374,comparative,0,0.0,content,1,1001+,1001+,2,2,ask,bit,better,than,14.933250427246094,6.903156280517578,8.030094146728516,-8.227643966674805,-10.965699195861816
interleaved,p0005375,comparative,0,0.0,content,1,1001+,1001+,3-4,3-4,weeks,year,less,less,11.349593549966812,3.8234074115753174,7.526186138391495,-9.851664543151855,-1.1292648315429688
interleaved,p0005376,comparative,0,0.0,content,1,1001+,1001+,3-4,3-4,short,knows,better,than,24.45013165473938,14.551270008087158,9.898861646652222,24.16847836971283,5.727176666259766
interleaved,p0005377,comparative,1,2.1,content,1,1001+,1001+,5-8,3-4,rather,present,than,than,21.939326405525208,12.333081364631653,9.606245040893555,0.6291017532348633,6.32186222076416
interleaved,p0005378,comparative,0,0.0,content,1,1001+,1001+,1,1,things,rather,greater,than,12.313984632492065,5.234416961669922,7.0795676708221436,-9.149169683456421,-4.076493263244629
interleaved,p0005379,comparative,0,0.0,content,1,1001+,1001+,1,1,part,four,greater,least,24.11051297187805,11.563861846923828,12.546651124954224,-8.301903247833252,-2.4329662322998047
interleaved,p0005380,comparative,0,0.02,content,1,1001+,1001+,2,2,much,another,than,better,14.199403524398804,4.934417247772217,9.264986276626587,4.5527472496032715,5.0753631591796875
interleaved,p0005381,comparative,0,0.0,content,1,1001+,1001+,1,1,ask,sister,better,than,10.62911868095398,8.016198873519897,2.612919807434082,1.575817584991455,1.091989517211914
interleaved,p0005382,comparative,0,0.0,content,1,1001+,1001+,1,1,matter,rather,greater,than,16.23828598856926,6.138908863067627,10.099377125501633,6.442519664764404,-0.009495735168457031
interleaved,p0005383,comparative,0,0.06,content,1,1001+,1001+,1,1,rather,case,than,lower,16.4922054708004,12.689407676458359,3.802797794342041,-6.407122611999512,-6.486814022064209
interleaved,p0005384,comparative,1,2.125,content,1,1001+,1001+,2,3-4,send,now,better,better,16.039976596832275,5.883912563323975,10.1560640335083,7.3962202072143555,4.1598920822143555
interleaved,p0005385,comparative,0,0.0,content,1,1001+,1001+,1,1,rather,together,than,than,6.440367162227631,8.182645738124847,-1.7422785758972168,0.36514049768447876,-9.454491257667542
interleaved,p0005386,comparative,0,0.0,content,2,6-10,6-10,1,1,fiercer,greener,than,than,2.9133358001708984,-0.7609786987304688,3.674314498901367,0.3727684020996094,2.283169746398926
interleaved,p0005387,comparative,0,0.001,content,2,6-10,6-10,1,1,circle's,madder,larger,than,10.57238781452179,7.546782612800598,3.0256052017211914,2.283169746398926,0.3727684020996094
interleaved,p0005388,comparative,0,0.0,content,2,11-25,11-25,1,1,invites,adventurers,longer,than,4.4423112869262695,3.9655685424804688,0.4767427444458008,-6.749621391296387,-2.660644054412842
interleaved,p0005389,comparative,0,0.0,content,2,11-25,11-25,1,1,humane,invites,more,longer,6.393016338348389,2.1247520446777344,4.268264293670654,-2.771976947784424,-5.747498989105225
interleaved,p0005390,comparative,0,0.0,content,2,11-25,11-25,1,1,redder,invites,than,longer,8.82939863204956,5.048973083496094,3.780425548553467,6.915431976318359,5.495561122894287
interleaved,p0005391,comparative,1,2.1,content,2,26-50,26-50,3-4,2,peer,colder,more,longer,2.813937187194824,1.6095399856567383,1.204397201538086,1.1565632820129395,2.701613426208496
interleaved,p0005392,comparative,0,0.0,content,2,26-50,26-50,1,1,discount,choke,better,than,3.433586597442627,2.087062358856201,1.3465242385864258,-0.7516689300537109,1.0836195945739746
interleaved,p0005393,comparative,0,0.0,content,2,26-50,26-50,1,1,thicker,wiser,than,than,2.310992956161499,0.48302364349365234,1.8279693126678467,-2.1111249923706055,-0.0729379653930664
interleaved,p0005394,comparative,0,0.0,content,2,26-50,26-50,1,1,comforts,simpler,more,than,2.673053741455078,0.8261208534240723,1.8469328880310059,1.0868735313415527,-0.6437778472900391
interleaved,p0005395,comparative,0,0.0,content,2,51-100,51-100,1,1,cooler,pinch,than,better,2.4162511825561523,2.8047657012939453,-0.38851451873779297,-0.9705085754394531,-3.4513401985168457
interleaved,p0005396,comparative,0,0.0,content,2,501-1000,501-1000,2,2,nope,quiet,better,than,8.655387878417969,5.406493186950684,3.248894691467285,-10.772114753723145,-6.419400215148926
interleaved,p0005397,comparative,1,2.2,content,2,501-1000,501-1000,5-8,3-4,character,cars,than,faster,6.387214183807373,5.1178693771362305,1.2693448066711426,-3.150801658630371,1.3854870796203613
interleaved,p0005398,comparative,0,0.0,content,2,1001+,1001+,2,2,own,hey,longer,higher,17.121026754379272,7.709063768386841,9.411962985992432,-3.4505105018615723,3.4143691062927246
interleaved,p0005399,comparative,0,0.1,content,2,1001+,1001+,3-4,3-4,few,pretty,more,better,5.492383718490601,2.587949514389038,2.9044342041015625,-0.09313488006591797,0.8170228004455566
interleaved,p0005400,comparative,1,2.1,content,2,1001+,1001+,2,3-4,enough,rest,more,better,4.731682777404785,1.1005456447601318,3.6311371326446533,0.05291271209716797,-1.8084144592285156
interleaved,p0005401,comparative,0,0.014,content,3,1-2,1-2,1,1,stancher,year—more,than,than,6.875847339630127,0.8084039688110352,6.067443370819092,0.33706140518188477,-2.768246650695801
interleaved,p0005402,comparative,0,0.0,content,3,6-10,6-10,1,1,densities,co-ops,higher,smaller,0.8590703010559082,1.0989956855773926,-0.23992538452148438,-0.4110226631164551,-1.8006114959716797
interleaved,p0005403,comparative,0,0.012,content,3,11-25,11-25,1,1,littler,incomes,than,higher,11.982671737670898,3.2332048416137695,8.749466896057129,1.7894558906555176,0.3921055793762207
interleaved,p0005404,comparative,0,0.0,nominal,1,101-250,101-250,1,1,patience,element,more,than,3.4401025772094727,2.87485408782959,0.5652484893798828,-1.983525276184082,-4.091689586639404
interleaved,p0005405,comparative,0,0.0,nominal,1,501-1000,501-1000,1,1,education,attention,higher,more,11.883312076330185,3.0497210025787354,8.83359107375145,-4.091689586639404,-1.983525276184082
interleaved,p0005406,comparative,0,0.028,nominal,2,26-50,26-50,1,1,purity,assurance,more,than,2.5594534873962402,0.10789060592651367,2.4515628814697266,3.3365988731384277,2.7139720916748047
interleaved,p0005407,comparative,0,0.012,nominal,2,26-50,26-50,1,1,deception,assurance,than,than,2.141472339630127,-0.8299751281738281,2.971447467803955,2.7139720916748047,3.3365988731384277
interleaved,p0005408,comparative,0,0.0,verbish,1,101-250,101-250,1,1,feared,educated,more,better,7.841790676116943,2.667640209197998,5.174150466918945,-5.367124557495117,-7.992128372192383
interleaved,p0005409,comparative,0,0.0,verbish,1,101-250,101-250,2,2,handed,feeding,better,better,17.167695999145508,8.646053314208984,8.521642684936523,3.517618179321289,0.6339225769042969
interleaved,p0005410,comparative,0,0.0,verbish,1,501-1000,501-1000,3-4,3-4,meaning,expected,more,more,7.075331687927246,3.09104061126709,3.9842910766601562,1.2202882766723633,7.296941757202148
interleaved,p0005411,comparative,0,0.015,verbish,1,501-1000,501-1000,1,1,based,holding,better,longer,15.834040641784668,7.856142520904541,7.977898120880127,4.16817569732666,3.7444467544555664
interleaved,p0005412,comparative,0,0.0,verbish,1,1001+,1001+,2,2,even,seemed,than,worse,13.49079293012619,4.393185615539551,9.09760731458664,1.106959342956543,4.6481757164001465
interleaved,p0005413,comparative,1,2.1,verbish,1,1001+,1001+,1,2,bring,having,better,better,11.760536193847656,6.816231727600098,4.944304466247559,0.05567169189453125,9.897962093353271
interleaved,p0005414,comparative,1,2.104,verbish,1,1001+,1001+,2,1,using,bring,than,better,14.557384967803955,6.718609809875488,7.838775157928467,-5.665824890136719,3.3354263305664062
interleaved,p0005415,comparative,1,2.1,verbish,2,11-25,11-25,1,2,concise,twinkled,more,than,7.172608375549316,1.171072006225586,6.0015363693237305,0.8100957870483398,-4.158846378326416
interleaved,p0005416,comparative,1,2.1,verbish,2,26-50,26-50,1,2,chatting,surpassed,longer,than,5.943251609802246,0.7628898620605469,5.180361747741699,-4.158846378326416,0.8100957870483398
